source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Ihre Haltung und die der anderen Achtklässler der Gruppe, die Gettysburg erkunden, wo der Unterricht pro Jahr 38.690 Dollar kostet, war eher die eines ehrfurchtsvollen Besuchers, als die eines enthusiastischen zukünftigen Studenten.","Yet as she and the other eighth-graders in the group explored Gettysburg, where the tuition runs $38,690 a year, their attitude was less that of awestruck visitors than of enthusiastic prospective students.","Her attitude and that of the other eighth-graders in the group exploring Gettysburg, where tuition costs $","Their attitude and that of the other eight-year-olds in the group, who are exploring Gettysburg, where tuition is $38,690 a year, was more that of a respectful visitor than that of an enthusiastic future student.","Their attitude and that of the other eighth-graders in the group touring Gettysburg, where tuition is $38,690 per year, was more that of a respectful visitor than that of an enthusiastic future student.",0.848,14.56,18.0,21.83,7.269999999999998,0.6752,0.8533,0.8581,0.18289999999999995
"""Sehr frühes Aufwachen ist vor allem bei einer Depression häufig"", sagt Weeß.","""Waking up very early is common with depression, in particular,"" says Weeß.","""Very early waking up is particularly common in depression,"" says Weeß.","'Very early waking up is particularly common in depression,' says Weeß.","""Very early waking up is especially in depression frequently,"" says Weeß.",0.848,28.34,12.76,26.22,-2.120000000000001,0.9221,0.9182,0.7584,-0.16370000000000007
Die Ministerin bestand auf einer strengen Berichts- und Rechenschaftspflicht der tasmanischen Regierung.,The minister insisted the Tasmanian Government would face a strict reporting and accountability regime.,The minister insisted on a strict reporting and accountability regime for the Tasmanian government.,The Minister insisted on a strict reporting and accountability regime for the Tasmanian Government.,The Minister insisted on a strict reporting and accountability regime for the Tasmanian Government.,0.848,45.79,44.29,44.29,-1.5,0.9104,0.9094,0.9094,-0.0010000000000000009
"Diese kulturelle Charakterzug wird von der Entwicklung der Firma Moleskine begleitet: Vor kurzem hat die Marke eine Exposition namens ""Detour (Umweg) "" lanciert, in der Architekten und Künstler ihre eigenen Notizbücher ausstellten.","This cultural signature accompanies the development of Moleskine; recently, the brand launched an exhibition ""Detour"" where architects or artists exhibit their own notebook.","This cultural feature is accompanied by the development of the Moleskine company: recently, the brand launched an exhibition","This cultural characteristic is accompanied by the development of the Moleskine company: recently, the brand launched an exhibition called 'Detour (Umweg)', in which architects and artists exhibited their own notebooks.","This cultural trait is accompanied by the development of the Moleskine company: recently, the brand launched an exhibition called ""Detour (Umweg),"" in which architects and artists exhibited their own notebooks.",0.848,26.42,22.85,23.65,-2.770000000000003,0.7409,0.8413,0.8503,0.10939999999999994
"In diesem Augenblick erwägen wir das überhaupt nicht, sagte sein Sprecher Vlastimil Sesen.","We're not considering it at this time, said ministry spokesman Vlastimil Sršeň.","At this moment we are not considering it at all, said his spokesman Vlastimil Sesen.","At this moment, we are not even considering it, said his spokesman Vlastimil Sesen.","At this moment, we are not even considering it, said his spokesman Vlastimil Sesen.",0.848,20.46,8.77,8.77,-11.690000000000001,0.868,0.8678,0.8678,-0.00019999999999997797
"Tatsächlich sind die 234 Artikel, die von der islamistisch dominierten 100-köpfigen Verfassungsgebenden Versammlung da in einem nächtlichen, 15-stündigen Parforceritt durchgepeitscht wurden, teilweise Besorgnis erregend.","In actual fact, the 234 articles, which have been pushed through by the Islamic-dominated 110-person Constituent Assembly, are in some aspects cause for concern.","In fact, the 234 articles hammered out by the 100-member Islamist-dominated Constituent Assembly","In fact, the 234 articles produced by the 100-member Constituent Assembly, dominated by Islamists, in a 15-hour marathon session, are partly worrying.","In fact, the 234 articles produced by the 100-member Constituent Assembly, dominated by Islamists, in a 15-hour marathon session, are partly worrying.",0.848,12.86,19.19,19.19,6.330000000000002,0.7074,0.7817,0.7817,0.07429999999999992
"Wie es sich anfühlt, woanders etwas aufzubauen, weiß Seán O'Donovan seit einem halben Jahr.","For the last six months, Seán O'Donovan has known what it feels like to build something somewhere else.",Sean O'Donovan has known for half a year what it feels like to build something elsewhere.,Seán O'Donovan has known for half a year how it feels to build something elsewhere.,"How it feels to be building elsewhere, Seán O'Donovan has known for half a year.",0.848,36.76,19.73,21.98,-14.779999999999998,0.894,0.8818,0.7509,-0.1431
"""Viele alte Kunden wurden ebenfalls durch Preise aus Williamsburg verdrängt,"" sagte er.","""A lot of former customers got priced out of Williamsburg too,"" he said.","""A lot of old customers have been priced out by Williamsburg,"" he said.","Many old customers were also driven out by prices from Williamsburg, he said.","""Many old customers were also pushed out by prices from Williamsburg,"" he said.",0.848,40.65,10.58,24.8,-15.849999999999998,0.8513,0.8499,0.8752,0.023900000000000032
"Auch dabei zeigten einige Studien, dass Frauen sensitiver auf Säuglinge reagierten, ganz gleich ob sie bereits Mütter waren oder nicht, berichtete die Biologin Marina Scheumann.","Even in this field a few studies showed that woman reacted more sensitively to infants, regardless of whether they had their own children or not, the biologist Marina Scheumann reported.","Some studies also showed that women were more sensitive to babies, whether they were mothers or not, reported biologist Marina Sche","Some studies have also shown that women are more sensitive to babies, whether they are mothers or not, according to biologist Marina Scheumann.","Some studies have also shown that women reacted more sensitively to babies, whether they were mothers or not, reported biologist Marina Scheumann.",0.848,7.33,9.03,14.94,7.609999999999999,0.8331,0.8326,0.8598,0.026700000000000057
"""Business basiert auf der Vorwärtsbewegung, also darf man sich nicht emotionell an die Vergangenheit binden"", meint dazu Samuel J. Palmisano.","""If your business is defined by movement forward, you cannot be emotionally attached to the past,' says Samuel J. Palmisano.","""Business is based on forward movement, so you can't get emotionally tied to the past,"" says Samuel J.","According to Samuel J. Palmisano, 'business is based on forward movement, so you can't be emotionally attached to the past'.","""Business is based on progress, so you can't be emotionally tied to the past,"" says Samuel J. Palmisano.",0.848,21.18,26.21,31.39,10.21,0.8655,0.8897,0.892,0.026499999999999968
Aber wurde die Fußballwelt vor drei Jahren von dem PSG-Präsidenten vor dieser Aussicht gewarnt?,But was the football world warned of this prospect three years ago by the PSG president?,But was the football world warned three years ago of this prospect by the PSG president?,But was the football world warned three years ago by the PSG president about this prospect?,But was the football world warned three years ago by the PSG president about this prospect?,0.848,64.6,67.84,67.84,3.240000000000009,0.9545,0.9392,0.9392,-0.01529999999999998
Stattdessen warf Buffett ein Jahrzehnte altes Prinzip über den Haufen und stieg in die US-Technologiebranche ein.,"Instead, Buffett threw a decades-old principle out of the window to invest in the US technology industry.","Instead, Buffett threw out a decades-old principle and jumped into the U.S. technology sector.","Instead, Buffett threw away a decades-old principle and invested in the US technology sector.","Instead, Buffett threw away a decades-old principle and invested in the US technology sector.",0.848,20.52,31.92,31.92,11.400000000000002,0.8739,0.9033,0.9033,0.02939999999999998
"Eine echte Perspektive für das Haus, in dem Fischer seit über 30 Jahren als Chefarzt arbeitet, habe es nicht gegeben.",Real prospects for the building where Fischer has worked for over 30 years as chief physician do not really exist.,"There was no real perspective for the house, in which Fischer has worked as chief doctor for over 30 years",There has been no real perspective for the house in which Fischer has worked as chief doctor for more than 30 years.,There has been no real perspective for the hospital where Fischer has worked as chief physician for more than 30 years.,0.848,20.03,10.67,19.86,-0.1700000000000017,0.7981,0.8158,0.837,0.038899999999999935
"Nachdem er viele Monate nicht mehr aufgefallen war, erzählte Mr. Ensign vor zwei Wochen Reportern, das er eine dritte Amtszeit im Senat anstrebe.","After keeping a low profile for many months, Mr. Ensign told reporters two weeks ago that he planned to run for a third term in the Senate.","After months of not being noticed, Mr. Ensign told reporters two weeks ago that he was seeking a third term","After not being noticed for many months, Mr Ensign told reporters two weeks ago that he was seeking a third term in the Senate.","After he had not been noticed for many months, Mr. Ensign told reporters two weeks ago that he was seeking a third term in the Senate.",0.848,37.81,53.64,63.53,25.72,0.8271,0.8894,0.8841,0.05700000000000005
"Die beiden 14 und 12 Jahre alten Jungen hatten ihr Opfer eingeladen, mit ihnen auf Vogeljagd zu gehen.","The two boys, aged 14 and 12, had invited their victim to go bird hunting with them.",The two 14 and 12-year-old boys had invited their victim to go bird hunting with them.,The two 14 and 12-year-old boys had invited their victim to go bird hunting with them.,The two 14 and 12-year-old boys had invited their victim.,0.848,62.64,62.64,19.13,-43.510000000000005,0.9226,0.9226,0.6175,-0.3050999999999999
"Aber nach Monaten offener Feindseligkeiten - und angesichts des Potenzials für ein vollkommenes Disaster, als das NATO-Mitglied Türkei den russischen Kampfjet abschoss - ist es sicherlich besser, dass die zwei Staatschefs zumindest wieder miteinander reden.",But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.,But after months of open hostility - and with the potential for a complete disaster as NATO member Turkey shot down a Russian,But after months of open hostility - and in the face of the potential for a complete disaster when NATO member Turkey shot down a Russian fighter jet - it is certainly better that the two heads of state are at least talking to each other again.,But after months of open hostility - and in the face of the potential for a complete disaster when NATO member Turkey shot down a Russian fighter jet - it is certainly better that the two heads of state are at least talking to each other again.,0.848,23.8,42.63,42.63,18.830000000000002,0.7285,0.8967,0.8967,0.16820000000000002
"Nach seiner Entlassung ist noch unklar, ob der 63-Jährige in der letzten Woche vor den Präsidentschaftswahlen in dem südamerikanischen Land öffentliche Auftritte wahrnehmen wird.","After his release, it is still unclear whether the 63-year-old will attend any events in the last week before the presidential elections.","After his release, it is unclear whether the 63-year-old will make public appearances in the final week before",It is still unclear whether the 63-year-old will make public appearances in the last week before the presidential elections in the South American country.,It is still unclear whether the 63-year-old will make public appearances in the last week before the presidential elections in the South American country.,0.848,43.98,55.02,55.02,11.040000000000006,0.771,0.8118,0.8118,0.04079999999999995
"Das Tempo dieser Begegnung, bei der die Angreifer Mühe hatten, ihr Können zu zeigen, war nicht sehr hoch.",The rhythm was not very steady during the match and the attackers found it hard to express themselves.,"The pace of this meeting, in which the attackers had difficulty showing their skills, was not very high.","The pace of this meeting, in which the attackers found it difficult to show their skills, was not very high.","The pace of this match, where the attackers struggled to show their skills, was not very high.",0.848,9.25,16.3,10.38,1.1300000000000008,0.7687,0.756,0.7989,0.030200000000000005
"Die Verwendungskosten für dieses Werkzeug betragen 350 Euro im Jahr, ein Betrag, den der Kunde ohne weiteres bezahlen kann.","The cost of using this tool in a shop is 350 euros a year, which the customer can finance.","The cost of using this tool is 350 euros a year, which the customer can easily afford.","The cost of using this tool is 350 euros a year, which the customer can easily afford.","The cost of using this tool is 350 euros a year, which the customer can easily afford.",0.848,67.0,67.0,67.0,0.0,0.8744,0.8744,0.8744,0.0
"Ja, lief, denn ich litt unter systematischem Mobbing und Drohungen.","Yes, ran, because I had been subject to systematic bullying and intimidation.","Yes, it did, because I suffered from systematic bullying and threats.","Yes, I did, because I was subjected to systematic bullying and threats.","Yes, I ran, because I was subjected to systematic bullying and threats.",0.848,19.37,27.23,37.03,17.66,0.821,0.8664,0.9051,0.08410000000000006
Sie übernachten häufig in Motels und parken ihren Lieferwagen vor ihrem Zimmerfenster.,They often stay in motels and park their van right outside their room window.,They often stay in motels and park their trucks in front of their room windows.,They often stay in motels and park their vans outside their room windows.,They often stay in motor homes and park their delivery vans in front of their bedroom windows.,0.848,49.58,58.64,20.71,-28.869999999999997,0.9027,0.9254,0.847,-0.05569999999999997
Antizipation des Anschlags: So funktioniert auch Obamas Drohnen-Philosophie und -Praxis.,Anticipation of attack: This is also how Obama's drone philosophy and practices work.,Anticipation of the attack: This is how Obama's drone philosophy and practice works.,Anticipation of the attack: this is how Obama's drone philosophy and practice work.,Anticipation of the attack: this is how Obama's drone philosophy and practice work.,0.848,45.79,35.22,35.22,-10.57,0.9219,0.9268,0.9268,0.004899999999999904
"Das Ungleichgewicht ist in reichen Küstenstädten mit gebildeter Bevölkerung, wie Shanghai, stärker.","The imbalance is worse in wealthy coastal cities with highly educated populations, such as Shanghai.","The imbalance is greater in rich coastal cities with educated populations, such as Shanghai.","The imbalance is greater in rich coastal cities with educated populations, such as Shanghai.","The imbalance is greater in rich coastal cities with educated populations, such as Shanghai.",0.848,51.42,51.42,51.42,0.0,0.9218,0.9218,0.9218,0.0
"Wir sind zufrieden mit den in der Nacht erzielten Fortschritten und schätzen die Bemühungen beider Parteien, unsere Märkte zu stabilisieren und unsere Wirtschaft zu schützen, sagte Tony Fratto, Sprecher des Weißen Hauses.","""We are satisfied with what we have reached during the night and we highly appreciate the efforts of the two parties in order to stabilize our financial markets and protect our economy"", declared Tony Fratto, spokesman of the White House.",We are pleased with the progress made overnight and appreciate the efforts of both sides to stabilize our markets and protect our,"We are pleased with the progress made during the night and we appreciate the efforts of both sides to stabilise our markets and protect our economy, said Tony Fratto, spokesman for the White House.","We are pleased with the progress made during the night and we appreciate the efforts of both sides to stabilise our markets and protect our economy, said Tony Fratto, spokesman for the White House.",0.848,10.58,32.85,32.85,22.270000000000003,0.7764,0.8996,0.8996,0.12319999999999998
Im Sinne der am Sonntagnacht getroffenen Entscheidung kaufen alle drei Staaten die jeweiligen Anteile der Bank zu etwa 49 Prozent.,"Under the decision made on Sunday night, each government will take a 49 percent stake in Fortis banks in their respective countries.","In line with the decision taken on Sunday night, all three states are buying the respective shares of the bank at","In accordance with the decision taken on Sunday night, all three states are buying the bank's shares at around 49 per cent.","In accordance with the decision taken on Sunday night, all three states are buying the bank's shares at around 49 per cent.",0.848,12.2,12.59,12.59,0.39000000000000057,0.7441,0.7971,0.7971,0.05300000000000005
"Die Brüder kämpfen jetzt auch um die Kontrolle über das bestehende Geschäft - wovon Colin, wie Paul behauptet, ihn ausgeschlossen habe.",The brothers are also now fighting over who controls the existing business - which Paul alleges Colin has locked him out of.,"The brothers are now fighting over control of the existing business - something Colin, according to Paul, excluded him from","The brothers are now also fighting for control of the existing business - which, according to Paul, Colin had excluded him from.","The brothers are now also fighting for control of the existing business - wovon Colin, wie Paul behauptet, ihn ausgeschlossen habe.",0.848,20.77,22.43,16.94,-3.8299999999999983,0.8612,0.8717,0.7379,-0.12329999999999997
"Kunden können die Augenfarbe des Roboters, seine Form der Brustwarze und den Typ von Fingernagel wählen.","Customers can choose the robot's eye colour, nipple shape and fingernail type.","Customers can choose the robot's eye colour, nipple shape and type of fingernail.","Customers can choose the colour of the robot's eyes, the shape of its nipple and the type of fingernail.","Customers can choose the eye colour, nipple shape and fingernail type.",0.848,74.48,16.4,78.82,4.339999999999989,0.955,0.9126,0.8821,-0.07289999999999996
"Er war an Verschwörungen in der ganzen Welt beteiligt, bemerkte ein leitender Beamter, der anonym bleiben wollte, und auf den heiklen Charakter der US-amerikanischen Luftangriffe auf pakistanischem Boden verwies.","He was engaged in plotting throughout the world, said one senior official, who spoke on the condition of anonymity, citing the sensitive nature of U.S. airstrikes inside Pakistani territory.","He was involved in conspiracies all over the world, a senior official, who spoke on condition of anonymity,","He was involved in conspiracies all over the world, said a senior official who did not want to be named, and referred to the delicate nature of the US air strikes on Pakistani soil.","He was involved in conspiracy theories all over the world, a senior official said, speaking on condition of anonymity, and referred to the sensitive nature of the US air strikes in Pakistan.",0.848,21.07,10.8,19.63,-1.4400000000000013,0.6646,0.8344,0.8434,0.17880000000000007
"Ihr Marktanteil sollte im Jahre 2012 noch weiter zunehmen (580 Millionen erwartete Einheiten) und über 10% des globalen Chipkartenmarktes (6,925 Millionen Karten) repräsentieren.","Their share will progress in 2012 (580 million units expected) and represent almost 10% of the global market of chip cards (6,925 million cards).",Its market share is expected to increase further in 2012 (580 million units) and,Its market share should continue to increase in 2012 (580 million expected units) and represent over 10% of the global chip card market (6.925 million cards).,Its market share should continue to increase in 2012 (580 million expected units) and represent over 10% of the global chip card market (6.925 million cards).,0.848,15.3,35.34,35.34,20.040000000000003,0.757,0.9258,0.9258,0.16879999999999995
"""Genießen Sie einen Sommerabend unter dem Schatten alter Bäume und mit dem weiten Blick über Wiesen hin zum Wald"", stellen die Veranstalter die fantastische Aussicht heraus.","""Enjoy a summer's evening under the shadows of old trees and with a wide view over the meadows right up to forest,"" invite the organisers, emphasising the fantastic view.","""Enjoy a summer evening under the shade of old trees and with a wide view over meadows to the forest","Enjoy a summer evening in the shade of old trees and with a wide view over meadows to the forest, the organisers say.","""Enjoy a summer evening under the shade of old trees and with the wide view over meadows to the woods,"" the organizers highlight the fantastic view.",0.848,29.13,29.5,29.12,-0.00999999999999801,0.8113,0.8482,0.8527,0.04139999999999999
"Das Verfahren lautet Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Oberstes Gericht, County of Mecklenburg (Charlotte).","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-1","The case is Bordini v. Donald J. Trump for President Inc., 16-CS-14300, US Supreme Court, Mecklenburg County (Charlotte).","The case is Bordini v. Donald J. Trump for President Inc., 16-CS-14300, Supreme Court, Mecklenburg County (Charlotte).",0.848,38.61,54.84,54.58,15.969999999999999,0.6648,0.8514,0.8511,0.18630000000000002
"Saudi-Offizielle haben bereits fest zugesagt, dass die Haddsch nach Mekka mit Tausenden, die weiterhin zur Stadt kommen werden, weitergehen werde.",Saudi officials have already vowed that the hajj to Mecca will go ahead with thousands continuing to descend on the city.,Saudi officials have already pledged that the Hajj to Mecca will continue with thousands more arriving in the city.,"Saudi officials have already pledged that the Hajj to Mecca will continue with thousands of people, who will continue to come to the city.",Saudi officials have already confirmed that the pilgrimage to Mecca will continue with thousands of people who continue to come to the city.,0.848,23.22,19.7,21.45,-1.7699999999999996,0.8689,0.8499,0.8305,-0.03839999999999999
"Der Auftragsbestand in der Luft- und Raumfahrtsparte betrug am 30. September 32,9 Milliarden Dollar und war damit gegenüber dem 31. Dezember unverändert.","The backlog in the aerospace division was $32.9 billion as of September 30, unchanged from December 31.","The backlog in the aerospace sector was $32.9 billion on September 30, unchanged from December","The order backlog in the aerospace sector was 32.9 billion dollars on 30 September, unchanged from 31 December.","The order backlog in the aerospace sector was 32.9 billion dollars on 30 September, unchanged from 31 December.",0.848,53.84,22.31,22.31,-31.530000000000005,0.9148,0.8866,0.8866,-0.028199999999999892
"Liberale Theorien und Medien behaupten bis zum Überdruss, dass sich der Staat nicht mit Kapital an seiner eigenen Volkswirtschaft beteiligten darf, und dass Planwirtschaft zur Wirtschaftskatastrophe führt.","Liberal theory and the Media incessantly claim that the State may not participate with capital in its own economy, and that a controlled economy leads to economic ruin.","Liberal theories and the media are sick of saying that the state should not invest in its own economy, and that",Liberal theories and the media claim that the state should not be involved in capital in its own economy and that planned economy leads to economic disaster.,Liberal theories and the media claim that the state should not be involved in capital in its own economy and that planned economy leads to economic disaster.,0.848,22.93,27.54,27.54,4.609999999999999,0.7064,0.8176,0.8176,0.11119999999999997
"Wie das Unternehmen selbst betont, ist es ein Unterschied, auf dem Markt nur präsent zu sein oder ihn durch diese Präsenz direkt zu formen.","As the company itself says, there is a difference between entering a market and creating it.","As the company itself points out, there is a difference between just being present in the market and directly shaping it","As the company itself points out, there is a difference between being present on the market and actually shaping it through that presence.","As the company itself points out, there is a difference between being present on the market and actually shaping it through that presence.",0.848,35.56,31.59,31.59,-3.9700000000000024,0.8753,0.8579,0.8579,-0.01739999999999997
"Kurz vor Wahlbeginn waren ca. 250.000 Ausweise, die zur Wahl benötigt werden, noch nicht ausgeteilt.","Some 250,000 identity cards, required for voting, remained undistributed shortly before the election.","Just before voting began, around 250,000 identification cards, which are required for voting","About 250,000 identification cards, which are needed for the election, have not yet been distributed.","About 250,000 identification cards, which are needed for the election, have not yet been distributed.",0.848,12.94,7.22,7.22,-5.72,0.6542,0.871,0.871,0.2168
Die von diesen Konferenzen gedrehten Videos werden ab dem 15. Dezember online auf der Seite der Schule zu finden sein.,The video footage from the conferences will be available online on the school's website starting the 15th of December.,The videos from these conferences will be available online on the school's website from 15 December.,The videos produced at these conferences will be available online on the school's website from 15 December.,The videos produced at these conferences will be available online on the school's website from 15 December.,0.848,45.4,45.51,45.51,0.10999999999999943,0.9054,0.8954,0.8954,-0.010000000000000009
"Zur Genese des Werks von Herta Müller, die gestern den Nobelpreis entgegengenommen hat, ist es mehr als eine Fußnote.","Regarding the genesis of Herta Müller's oeuvre, who yesterday received the Nobel prize, it is more than a footnote.","The genesis of Herta Müller's work, which was awarded the Nobel Prize yesterday, is more than a footnote","The genesis of Herta Müller's work, which was awarded the Nobel Prize yesterday, is more than a footnote.","The genesis of Herta Müller's work, who was awarded the Nobel Prize yesterday, is more than a footnote.",0.848,31.37,36.95,38.56,7.190000000000001,0.8273,0.8498,0.8638,0.03649999999999998
Über dieses Thema herrscht nämlich ein weitreichender Konsens zwischen Rechten und Linken.,There is a lot of consensus between the Left and the Right on this subject.,"There is, in fact, a wide consensus between the right and the left on this issue.","There is, in fact, a wide consensus between the right and the left on this issue.","There is, in fact, a wide consensus between the right and the left on this issue.",0.848,13.11,13.11,13.11,0.0,0.929,0.929,0.929,0.0
"Die Wahl wurde zu einem Erdrutschsieg und Nachrichtensprecher hielten inne, um die historische Bedeutung dieser Stunde vor Augen zu führen.","The election turned out to be a landslide, and news anchors paused to reflect on the historic nature of the hour.",The election was a landslide victory and news anchors paused to reflect on the historic significance of the moment.,The election was a landslide victory and newsreaders paused to reflect on the historical significance of the moment.,The election was an earthquake victory and broadcasters paused to reflect on the historical significance of the hour.,0.848,43.22,22.42,28.58,-14.64,0.9036,0.8929,0.7991,-0.10449999999999993
Beide Spieler sind gegen Hannover 96 am Samstag definitiv keine Option und werden wohl auch nach der folgenden Länderspielpause noch Partien verpassen.,Both players are definitely not an option against Hannover 96 on Saturday and will probably also miss matches after the international cap break.,Both players are definitely not an option against Hannover 96 on Saturday and will probably miss more matches after,Both players are definitely not options for Hannover 96 on Saturday and will probably also miss games after the next international break.,Both players are definitely not options against Hannover 96 on Saturday and will probably also miss matches after the next international break.,0.848,63.05,53.86,69.78,6.730000000000004,0.8754,0.8751,0.8795,0.0040999999999999925
"Sudanesische Soldaten hatten am Sonntag im Grenzgebiet zwischen dem Sudan, Tschad und Ägypten sechs der Entführer erschossen und zwei von ihnen festgenommen.","On Sunday, Sudanese soldiers had shot dead six of the abductors and taken two as prisoners in the border region between Sudan, Chad and Egypt.","On Sunday, Sudanese soldiers shot six of the kidnappers in the border region between Sudan, Chad and Egypt","On Sunday, Sudanese soldiers shot six of the kidnappers and arrested two of them in the border area between Sudan, Chad and Egypt.","Sudanese soldiers had shot six of the kidnappers and arrested two of them on Sunday in the border area between Sudan, Chad and Egypt.",0.848,48.08,43.6,39.35,-8.729999999999997,0.831,0.878,0.8849,0.05390000000000006
Die Geiselnehmer hatten von Deutschland ein Lösegeld in Höhe von sechs Millionen Euro gefordert; das Geld sollte von der deutschen Ehefrau einer der Geiseln übergeben werden.,The abductors had demanded a ransom of six million Euros from Germany; the money was to be delivered by the German wife of one of the hostages.,The kidnappers had demanded a ransom of six million euros from Germany; the money was to be handed over by,"The kidnappers had demanded a ransom of six million euros from Germany, which was to be handed over by the German wife of one of the hostages.",The hostage-takers had demanded a ransom of six million euros from Germany; the money was to be handed over by the German wife of one of the hostages.,0.848,42.68,57.83,71.71,29.029999999999994,0.7844,0.892,0.8966,0.11219999999999997
"Obwohl das nicht garantiert, dass es sich um den Mörder handelt, so wird er doch mit dem Ort, an dem die Straftat begangen wurde, in Zusammenhang gebracht.","Although this does not guarantee that it was the murderer, it places him it in the murder scene.","Although this does not guarantee that he is the murderer, it does link him to the place where the crime was","Although this does not guarantee that he is the murderer, he is nevertheless associated with the place where the crime was committed.","Even if this does not guarantee that he is the murderer, he is nevertheless linked to the place where the crime was committed.",0.848,34.53,26.51,20.42,-14.11,0.8649,0.8344,0.8308,-0.03410000000000002
"Die Wissenschaftler haben sich von den Füße der Geckos inspirieren lassen, welche von mikroskopischen Härchen bedeckt sind, die dem Tier einen perfekten Halt geben.","The scientists were inspired by the paws of geckoes, covered with microscopic bristles which succeed in assuring a perfect adhesion to the animal.","Scientists have been inspired by the feet of geckos, which are covered in microscopic hairs that give the animal","The scientists have been inspired by the feet of geckos, which are covered in microscopic hairs that give the animal a perfect grip.","Scientists have been inspired by the feet of geckos, which are covered in microscopic hairs that give the animal a perfect grip.",0.848,8.5,10.71,9.82,1.3200000000000003,0.7126,0.8601,0.8538,0.1412
"Von den Gesprächen, die ich geführt habe, haben sich Leute in der Regel so um 1998 oder 1999 ihrer Sammlung entledigt.","From conversations I've had, people have got rid of their collection, normally around 1998 or 1999.","From the conversations I have had, people tend to get rid of their collection around 1998 or","From the conversations I have had, people tend to get rid of their collections around 1998 or 1999.","From the conversations I have had, people tend to dispose of their collections around 1998 or 1999.",0.848,25.1,31.33,29.74,4.639999999999997,0.8831,0.9139,0.9061,0.02300000000000002
"Ihm folgen Xabi Alonso mit 91, Fernando Torres mit 90, David Villa und Sergio Ramos beide mit 81, Andrés Iniesta mit 62, Cesc Fábregas mit 61 und David Silva mit 53.","Xabi Alonso follows them with 91, Fernando Torres, with 90, David Villa and Sergio Ramos, both with 81, Andres Iniesta, with 62, Cesc Fabregas, with 61, and David Silva, with 53.","He is followed by Xabi Alonso with 91, Fernando Torres with 90, David Villa and","He is followed by Xabi Alonso with 91, Fernando Torres with 90, David Villa and Sergio Ramos both with 81, Andrés Iniesta with 62, Cesc Fábregas with 61 and David Silva with 53.","He is followed by Xabi Alonso with 91, Fernando Torres with 90, David Villa and Sergio Ramos both with 81, Andrés Iniesta with 62, Cesc Fábregas with 61 and David Silva with 53.",0.848,12.21,43.8,43.8,31.589999999999996,0.7536,0.8923,0.8923,0.13869999999999993
"Das Bargeld einfach in den Tresoren der Raiffeisenbank liegen zu lassen, wäre viel zu gefährlich: ""Ich hab' schon vier Überfälle erlebt, ich möcht nicht noch den fünften!"", sagte der Bankvorstand.","It would be far too dangerous just to leave the cash in the Raffeisen Bank's safe: ""I have already been through four raids, I don't want a fifth!"" the bank's managing director said.","Just leaving the cash in the vaults of the Raiffeisenbank would be far too dangerous: ""I","Leaving cash in the vaults of the Raiffeisen Bank would be far too dangerous: 'I've already had four robberies, I don't want to have a fifth!', said the bank manager.","Just leaving cash in the vaults of the Raiffeisen Bank would be far too dangerous: ""I've already had four robberies, I don't want to have a fifth!"" said the Raiffeisen Bank president.",0.848,12.81,23.02,27.23,14.42,0.586,0.8679,0.8509,0.2649
"Wir sind überzeugt, dass das chinesische Unternehmen sich mit seinen Mitbietern messen kann und seine Verpflichtungen gegenüber dem Irak erfüllen wird.",We feel confident that the Chinese company will be on par with its competitors and will deliver on its commitments towards Iraq.,We are convinced that the Chinese company will be able to compete with its partners and honour its commitments to Iraq.,We are convinced that the Chinese company will be able to compete with its partners and will be able to meet its obligations to Iraq.,We are convinced that the Chinese company will be able to compete with its partners and will be able to meet its obligations to Iraq.,0.848,28.27,24.74,24.74,-3.530000000000001,0.9157,0.8791,0.8791,-0.036599999999999966
"Nachdem sie gewaltsam aus ihrem Anwesen entfernt wurden, fanden schockierte Angestellte der Wohnungsgenossenschaft das Eigentum in einem irreparablen Zustand vor.","After they were forcibly removed from the property, shocked housing associations officers found the property in a state of disrepair.","After being forcibly removed from their premises, shocked housing association employees found the property in an irreparable state.","After being forcibly removed from their premises, shocked employees of the housing association found the property in an irreparable state.","After being forcibly evicted from their premises, shocked employees of the housing association found the property in an irreparable condition.",0.848,21.4,19.8,15.6,-5.799999999999999,0.8937,0.8804,0.8718,-0.02190000000000003
