source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Doch im Juli schwächelte die Kernmarke VW vor allem in Westeuropa und belastete damit wieder den Gesamtverkauf, wie das im Dax notierte Unternehmen mitteilte.","However, in July, the VW core brand suffered, particularly in Western Europe, thereby affecting overall sales, as the Dax-listed company announced.","However, in July, VW's core brand weakened, particularly in Western Europe, putting a strain on overall sales, the Dax-listed company announced.","However, in July, VW's core business weakened, particularly in Western Europe, and this had a negative impact on overall sales, as the Dax-listed company announced.","However, in July, the VW core brand weakened, particularly in Western Europe, and affected overall sales again, as the Dax-listed company announced.",0.844,50.54,51.94,67.14,16.6,0.8707,0.8851,0.8753,0.0045999999999999375
"Heftige Reaktionen unter Meerbudenbesitzern, die in die Sitzung gekommen waren, riefen die Bilder und neuen Details zum gewünschten Hotelbau hervor.","Pictures and new details of the proposed hotel building provoked strong reactions among owners of properties at the lake who attended the meeting,",Strong reactions from sea cucumber owners who had come to the meeting were triggered by the images and new details about the planned hotel.,Strong reactions from sea-bed owners who had come to the meeting called for the hotel to be built.,"Strong reactions from seaweed farmers, who had come to the meeting, called forth the images and new details of the desired hotel development.",0.844,8.59,4.26,20.02,11.43,0.7339,0.6881,0.7103,-0.023599999999999954
"Während ich das hier schreibe, fällt mein Blick auf das Spiralkabel, das den Hörer mit dem Telefon verbindet, und ich denke: Boah, wie retro ist das denn?","As I write this, my eye catches the spiral cable, which connects the handset to the telephone, and I'm thinking: Wow! How retro is that then?","As I write this, I look at the spiral cable that connects the headset to the phone and I think: Boah, how retro is that?","While I am writing this, I look at the spiral cable connecting the headset to the phone and I think: Boah, how retro is that?","While I am writing this, I look at the coiled cable, which connects the headset to the phone, and I think: Boah, how retro is that?",0.844,21.67,10.27,19.69,-1.9800000000000004,0.8793,0.873,0.8676,-0.011699999999999933
"Im Juni legten Kerry und McCain eine Resolution vor, welche die eingeschränkte Nutzung militärischer Kräfte der USA in Libyen genehmigte.","In June, Kerry and McCain introduced a resolution authorizing the limited use of U.S. military forces in Libya.","In June, Kerry and McCain introduced a resolution authorizing limited use of U.S. military forces in Libya.","In June, Kerry and McCain tabled a resolution authorising the limited use of US military forces in Libya.","In June, Kerry and McCain tabled a resolution authorising the limited use of US military forces in Libya.",0.844,88.08,48.72,48.72,-39.36,0.956,0.9376,0.9376,-0.018399999999999972
"Die meisten Männer werden selbstverständlich keine Sex-Roboter halten, und während die FRR ihre steigende Popularität anmerkt, bleiben sie dennoch vorläufig am Rande der Konsumkultur.","Most men, naturally, are not going to keep sex robots, and while the FRR noted their increasing popularity, they remain, for now, on the outskirts of consumer culture.","Most men, of course, do not own sex robots, and while the FRR notes their growing popularity, they remain, for now, peripheral to consumer culture.","Most men, of course, will not have sex robots, and while the FRR notes the increasing popularity, they remain, for the time being, on the periphery of the consumer culture.","Most men, of course, will not have sex robots, and while the FRR notes the increasing popularity, they remain, for the time being, on the fringes of the consumer culture.",0.844,45.05,41.86,41.86,-3.1899999999999977,0.8766,0.8371,0.8419,-0.034700000000000064
Rund 140.000 Leute erleiden jedes Jahr einen Herzinfarkt und ein Viertel davon erleiden einen weiteren Herzinfarkt oder einen Schlaganfall.,"Some 140,000 people have a heart attack in England every year, and a quarter of these go on to have another attack or a stroke.","About 140,000 people have a heart attack each year, and a quarter of them have another heart attack or stroke.","Approximately 140 000 people suffer a heart attack every year, and a quarter of them suffer a second heart attack or stroke.",Around 140 000 people suffer a heart attack and 35 000 of them suffer a second heart attack or a stroke.,0.844,40.07,30.91,19.07,-21.0,0.8908,0.8802,0.8228,-0.06800000000000006
"Michael Hesemann: Ein befragter Schüler formulierte es so: ""Bezüglich sexuellen Missbrauchs ... sehe ich ... keinen Fall, in dem ausgerechnet er (Georg Ratzinger) rechtzeitige Erkenntnisse gehabt hätte und den jeweiligen Täter hätte aufhalten können.","Michael Hesemann: One pupil asked put it this way: ""Regarding sexual abuse... I see... no case where he of all people (Georg Ratzinger) had had early enough knowledge and could have stopped the perpetrators in question.","Michael Hesemann: A surveyed student put it this way: ""Regarding sexual abuse ... I see ... no case at all in which he (Georg Ratzinger) had timely knowledge and could have stopped the perpetrator.",Michael Hesemann: A student who was questioned said: 'As regards sexual abuse... I see... no case in which he (Georg Ratzinger) could have had timely knowledge and could have stopped the perpetrator.,"Michael Hesemann: A questioned student formulated it as follows: ""Regarding sexual abuse... I do not see... any case in which he (Georg Ratzinger) could have had timely knowledge and could have stopped the perpetrator.",0.844,58.88,41.45,39.91,-18.970000000000006,0.8393,0.8322,0.8394,9.999999999998899e-05
"""Am Ende dieser 90 Minuten werden wir eine glückliche Mannschaft und vor allem ein glückliches Land sein"".","""At the end of these 90 minutes, we will be a happy team and most importantly, a happy country.""","""At the end of these 90 minutes, we will be a happy team and, above all, a happy country.""","At the end of these 90 minutes, we will be a happy team and, above all, a happy country.","At the end of these 90 minutes, we will be a happy team and, above all, a happy country.",0.844,80.38,75.15,75.15,-5.22999999999999,0.9484,0.929,0.929,-0.019399999999999973
"Ich habe gerade mit dem Vizepräsidenten von Venezuela, Nicolás Maduro, gesprochen. Er hat mir gesagt, dass er für eine geplante, routinemäßige Behandlung dorthin gereist habe, und dass erwartet würde, dass er nach der Wahlkampagne wieder nach Kuba reisen könne.","I just spoke with Venezuelan Vice President Nicolás Maduro and he tells me that Chavez went for treatment that was already planned, routine treatment, and it was expected he would win the campaign and return to Cuba.","I have just spoken to the Vice-President of Venezuela, Nicolas Maduro, who told me that he had travelled there for a planned routine treatment and that he expected to be able to travel back to Cuba after the election campaign.","I have just spoken to the Vice-President of Venezuela, Nicolás Maduro, who told me that he had gone there for a routine treatment and that he expected to be able to go back to Cuba after the election campaign.","I have just spoken to the Vice-President of Venezuela, Nicolás Maduro, who told me that he had gone there for a routine treatment and that he expected to be able to go back to Cuba after the election campaign.",0.844,4.04,4.45,4.45,0.41000000000000014,0.7918,0.797,0.797,0.0052000000000000934
Jan Děcký von der STV Group spricht jedoch nur von einer vierjährigen Gebrauchsdauer der Zündschnüre und Polizei- und Armeepyrotechniker gar nur von zwei Jahren.,"Jan Děcký of STV Group, however, speaks only of the four-year life of the cords and police or army deminers even of mere two years.","According to Jan Děcký from the STV Group, the ignition wires will last for four years, and according to police and military pyrotechnicians, only two years.","However, Jan Děcký of the STV Group only talks about a four-year lifespan for the fuses and police and military pyrotechnicians only talk about a two-year lifespan.","Jan Děcký from the STV Group, however, only talks about a four-year lifespan of the detonating cords, while police and military pyrotechnic experts only talk about a two-year lifespan.",0.844,10.16,8.69,15.56,5.4,0.7542,0.7725,0.7929,0.03870000000000007
Der Zusammenhang zwischen Rauchen und Zahnverlust gehe daher auf häufigere Zahnfleischentzündungen bei Rauchern zurück.,The connection between smoking and loss of teeth can therefore be attributed to more frequent gum inflammation in smokers.,The link between smoking and tooth loss is therefore due to more frequent gum disease in smokers.,The link between smoking and tooth loss is therefore due to more frequent gum disease in smokers.,The link between smoking and tooth loss is therefore due to more frequent gum disease in smokers.,0.844,23.74,23.74,23.74,0.0,0.8478,0.8478,0.8478,0.0
"Es geht um eine Frist, die am 1. Oktober für Staaten ablief, um die Standards von 2015 für bodennahes Ozon einzuhalten.",At issue is an Oct. 1 deadline for states to begin meeting 2015 standards for ground-level ozone.,It concerns a deadline that expired on 1 October for states to meet the 2015 standards for ground-level ozone.,It is about a deadline that expired on 1 October for countries to comply with the 2015 standards for ground-level ozone.,It is about a deadline that expired on 1 October for countries to comply with the 2015 standards for ground-level ozone.,0.844,31.57,24.76,24.76,-6.809999999999999,0.8849,0.8082,0.8082,-0.07669999999999999
"""Er trainiert auf einem absoluten Top-Niveau"", lobte der Fußball-Lehrer den Weltmeister.","""He's training at absolute top level,"" praised the world champion's football coach.","""He trains at an absolute top level,"" praised the football coach.","The football coach praised the world champion, saying: 'He trains at a top level'.","""He is training at the absolute top level,"" praised the football coach of the world champion.",0.844,48.18,12.4,38.37,-9.810000000000002,0.8875,0.8939,0.9015,0.014000000000000012
"In der Gesellschaft ruft alles, was etwas von der Graunorm abweicht, Aggressionen und schlechtes Verhalten hervor.","Although in society, everything that is not grey causes aggression and agitation of the bad kind.","In society, anything that deviates from the norm is met with aggression and bad behaviour.","In society, anything that deviates from the norm is met with aggression and bad behaviour.",Everything that deviates from the norm is met with aggression and bad behaviour.,0.844,7.47,7.47,5.84,-1.63,0.7553,0.7553,0.7262,-0.029100000000000015
"Die Bauingenieurinnen und -architektinnen haben es so leichter, ihren anspruchsvollen Beruf und die Kinderfürsorge unter einen Hut zu bringen.",Female construction engineers and architects have thus the opportunity to combine their demanding jobs with child care.,Engineers and architects find it easier to reconcile their demanding profession with childcare.,Engineers and architects have it easier to reconcile their demanding profession and childcare.,Female engineers and architects are better able to reconcile their demanding profession and childcare.,0.844,6.94,10.87,11.33,4.39,0.839,0.8156,0.8682,0.029200000000000004
In Sachsen führten die Schneeverwehungen auf den Autobahnen und Bundesstraßen zu erheblichen Problemen.,"In Saxony, the snow drifts on motorways and A-roads have been causing serious problems.","In Saxony, the snow chaos on the motorways and federal roads caused considerable problems.","In Saxony, the snow on the motorways and federal roads has caused considerable problems.","In Saxony, the snow on the motorways and federal roads has caused considerable problems.",0.844,30.13,30.13,30.13,0.0,0.852,0.8749,0.8749,0.02290000000000003
"Mit mehr Aktiven würde das Ganze deutlich mehr Spaß machen, ""man könnte ganz andere Choreografien tanzen"", sagt sie.","If there were more active participants, the whole thing would be a lot more fun, ""we could dance to completely different choreographs"", she said.","With more active participants, the whole thing would be a lot more fun, ""you could dance completely different choreographies,"" she says.","With more active members, the whole thing would be much more fun, she says.","With more participants, it would be much more fun, she says. ""You could dance completely different choreographies.""",0.844,54.37,19.49,9.4,-44.97,0.9118,0.7471,0.8816,-0.030200000000000005
Andere überführte Leichtathletik-Sünder können darüber nur lachen - sie kämpfen in Rio um Medaillen.,Other track athletes who have been found guilty can only laugh - they are in Rio competing for medals.,Other athletics sinners can only laugh - they are fighting for medals in Rio.,Other athletics sinners can only laugh - they are fighting for medals in Rio.,Other athletics sinners who have been caught can only laugh - they are fighting for medals in Rio.,0.844,30.01,30.01,36.44,6.429999999999996,0.7454,0.7454,0.7906,0.04520000000000002
"Diesen Dienstag Morgen erreichte die Rendite der italienischen Obligationen auf 10 Jahre 6,85%, diejenige der spanischen Titel reifte auf 6,2% heran.","This Tuesday morning the yield of Italian 10-year debentures attained 6,85%, that of Spanish ones of the same maturity date, 6,2%.","This Tuesday morning, the yield of the Italian 10-year bonds reached 6.85%, and that of the Spanish titles, 6.2%.","This morning, the yield on Italian 10-year bonds rose to 6.85% and that on Spanish titles to 6.2%.","This morning, on Tuesday, the yield of Italian 10-year bonds reached 6.85%, and the yield of Spanish titles rose to 6.2%.",0.844,20.34,12.96,27.46,7.120000000000001,0.8567,0.8395,0.8322,-0.024499999999999966
"""Mit diesem Rhythmus werde ich dieses Mal oder im nächsten Jahr Erster werden!""","""At this rate I will be first this year, or next!""","""With this rhythm, I will be first this time or next year!""","With this rhythm, I am going to be first this time or next year!","""With this rhythm, I am going to win first this time or next year!""",0.844,32.17,13.61,8.66,-23.51,0.8777,0.8471,0.7956,-0.08210000000000006
"In 2001 kämpfte er gegen Leukämie, und im Jahr 2009 verlor er seine langjährige Partnerin, Farrah Fawcett, wegen Krebs.","In 2001, he battled leukemia, and in 2009, he lost long-time partner, Farrah Fawcett, to cancer.","In 2001 he battled leukemia, and in 2009 he lost his longtime partner, Farrah Fawcett, to cancer.","In 2001 he fought leukaemia, and in 2009 he lost his long-term partner, Farrah Fawcett, to cancer.","In 2001, he battled leukemia, and in 2009, he lost his longtime partner, Farrah Fawcett, to breast cancer.",0.844,63.48,48.72,73.32,9.839999999999996,0.9486,0.9306,0.9441,-0.0044999999999999485
"Dann wusste ich, dass ich gehen und mich um mich selbst kümmern musste.",Then I realised that I would have to leave and sort myself out.,Then I knew I had to go and look after myself.,Then I knew that I had to go and look after myself.,Then I knew I had to go and look after myself.,0.844,7.84,9.62,7.84,0.0,0.808,0.8214,0.808,0.0
"Außerdem stellten die Beamten größere Mengen Marihuana und Kokain, Schusswaffen sowie mehrere hunderttausend Euro sicher.","In addition, officials seized large quantities of marijuana and cocaine, firearms and several hundred thousand euros.","In addition, the officers secured larger quantities of marijuana and cocaine, as well as firearms and several hundred thousand euros.","In addition, the officers seized larger quantities of marijuana and cocaine, firearms and several hundred thousand euros.","In addition, the officers secured larger quantities of marijuana, cocaine, firearms and several hundred thousand euros.",0.844,51.16,70.4,53.77,2.6100000000000065,0.9081,0.9249,0.9188,0.010699999999999932
"Schließlich war es den Königsblauen doch noch gelungen, das knappe 1:0 gegen die Rheinhessen über die Zeit und damit den ersten Saisonsieg unter Dach und Fach zu bringen.","After all, the ""royal blues"" had managed to seal the narrow 1:0 win against Mainz over the course of the match and thus celebrated the first victory of the season.","In the end, the Königsblauen had still managed to win 1-0 against Rheinhessen over time, thus securing their first win of the season.","Finally, the Königsblauen managed to win 1-0 against Rheinhessen over time, thus achieving the first season's victory under the roof and under the watchful eye of the experts.","Finally, the Königsblauen managed to achieve the first season's victory under the roof and under the watchful eye of the experts with the narrow 1-0 victory over Rheinhessen over time.",0.844,10.25,5.09,7.87,-2.38,0.7833,0.6183,0.6189,-0.1644
"Experten sagen, dass es Anzeichen gibt, dass Online-Verkäufe stagnieren, nachdem neue Zahlen nur sieben Prozent Wachstum in den ersten drei Monaten 2015 anzeigten","Experts say there are signs that online sales are leveling off, after new figures showed just a seven per cent increase in the first three months of 2015",Experts say there are signs online sales are stalling after new figures showed growth had slowed to just seven per cent in the first three months of 2015,"Experts say that there are signs that online sales are stagnating, after new figures showed only seven per cent growth in the first three months of 2015.",Experts say there are indications that online sales are stagnating since new figures only showed seven per cent growth in the first three months of 2015.,0.844,49.06,57.85,42.74,-6.32,0.9285,0.9307,0.9223,-0.006199999999999983
"Ich bin ein Mensch der vergangenen Kultur und wuchs mit Künstlern auf, die in Armut lebten und in Armut starben und Geld ablehnten, um malen zu können.","I am a man of yesterday's culture. I grew up on examples of artists who lived poor and died in poverty, refused money for the sake of painting.","I'm a man of the old culture, and I grew up with artists who lived in poverty and died in poverty and turned down money to paint.",I am a man of the past and I grew up with artists who lived in poverty and died in poverty and who refused to accept money in order to paint.,"I am a man of the past, surrounded myself with artists, who lived and died in poverty and refused to accept money in order to paint.",0.844,18.12,26.7,22.83,4.709999999999997,0.7906,0.8256,0.7815,-0.009099999999999997
"Die Zuschauer feierten am Samstagnachmittag schon einmal sich selbst, den blauen Himmel über der Arena und die Blitztabelle auf der Videowand, die ihren Verein als Klassenprimus auswies.","Spectators began celebrating on Saturday evening - themselves, the blue sky above the Arena and the instant chart on the video screen that showed their club as top of the class.","The spectators already celebrated themselves on Saturday afternoon, the blue sky over the arena and the lightning table on the video wall, which showed their club as class champions.","The spectators celebrated themselves on Saturday afternoon, the blue sky over the arena and the league table on the video wall, which showed their club as top of the table.","The spectators celebrated themselves on Saturday afternoon, the blue sky over the arena and the league table on the video wall, which showed their club as top of the table.",0.844,20.99,32.47,32.47,11.48,0.7519,0.811,0.811,0.05910000000000004
"Bei einer anderen führenden Gruppe, Andilana, die 16 Gaststätten in der Stadt unterhält (Hostal de la Rita, Market, La Fonda und andere), hat die Eigentümlichkeit des Kalenders zu vorgezogenen Reservierungen, sogar ab Anfang November, geführt.","In another of the most powerful groups, Andilana, with 16 establishments in the city (Hostal de la Rita, Market, La Fonda and others), the peculiarity of the calendar has involved more anticipated reserves, even since the beginning of November.","At another leading group, Andilana, which has 16 establishments in the city (Hostal de la Rita, Market, La Fonda, among others), the peculiarity of the calendar has led to advance reservations, even from early November.","At another leading group, Andilana, which has 16 establishments in the city (Hostal de la Rita, Market, La Fonda and others), the uniqueness of the calendar has led to advance reservations, even from the beginning of November.","In another leading group, Andilana, which has 16 establishments in the city (Hostal de la Rita, Market, La Fonda and others), the uniqueness of the calendar has led to advance reservations, even from the beginning of November.",0.844,50.95,56.86,57.75,6.799999999999997,0.8195,0.8149,0.8225,0.0030000000000000027
"""Wir sind dabei, unter einem Schirm zu koordinieren,"" sagte Mulatu Gemechu, ein Führer der Oromos.","""We are on the way to coordinate under one umbrella,"" said Mulatu Gemechu, an Oromo leader.","""We are in the process of coordinating under an umbrella,"" said Mulatu Gemechu, a leader of the Oromo people.","We are in the process of coordinating under a umbrella, said Mulatu Gemechu, a leader of the Oromo.","""We are in the process of coordinating under the umbrella of,"" said Mulatu Gemechu, an Oromo leader.",0.844,33.13,17.34,50.13,17.0,0.8937,0.8707,0.8579,-0.035800000000000054
"Die Krise der Wall Street, sowie das Auftauen des eingefrorenen Kreditmarktes wurden zu den zentralen Fragen der Präsidentschaftskampagne.",Wall Street crisis and the financial package aiming to render the frozen credit market have become central issues of the presidential campaign.,The Wall Street crisis and the thawing of the frozen credit market have become central issues in the presidential campaign.,The crisis on Wall Street and the freezing of the credit market have become the central issues of the presidential campaign.,"The Wall Street crisis, as well as the unfreezing of the frozen credit market have become the central issues of the presidential campaign.",0.844,57.98,41.99,47.51,-10.469999999999999,0.8789,0.8657,0.8789,0.0
Er wurde sogar in Zahlen mit dem Central Park von New York verglichen.,"Moreover, it was accompanied by a comparison, in figures, with the New York Central Park.",It was even compared in figures with Central Park in New York.,It was even compared to Central Park in New York in terms of figures.,He was even compared to Central Park in New York in terms of figures.,0.844,7.46,6.77,6.77,-0.6900000000000004,0.7903,0.7772,0.7075,-0.08279999999999998
1951 machte er das erste und 1954 nach drei Jahren Lehramtsanwärter das zweite Staatsexamen.,"In 1951, he took his first state exam, and his second in 1954, after spending three further years as a teaching candidate.","In 1951 he passed his first and in 1954, after three years of studying to be a teacher, he passed his second state examination.","In 1951 he passed his first state examination and in 1954, after three years as a trainee teacher, he passed his second state examination.","In 1951 he passed his first state exams and in 1954, after three years as a student teacher, he passed his second state exams.",0.844,15.64,20.61,20.61,4.969999999999999,0.8381,0.8594,0.8347,-0.0033999999999999586
"Zum Verwurf der Untreue legte die Verteidigung dar, dass dem Verein zu keinem Zeitpunkt ein Vermögensnachteil entstanden sei.","On the charge of breach of trust, the defence argued that the club had never at any time suffered any pecuniary disadvantage",The defence argued that the club had not suffered any financial loss.,The defence argued that the club had not suffered any financial loss as a result.,The defence argued that the club had not suffered any financial damage.,0.844,19.83,21.88,19.83,0.0,0.8092,0.8222,0.8072,-0.0020000000000000018
Auch weil der Autoritarismus - eine der Pathologien der Macht- proportional zur Bedeutung seiner eigenen Misserfolge zunimmt.,"- Next, because authoritarianism - a disease of power - grows proportionally with the magnitude of its own failures.",Because authoritarianism - one of the pathologies of power - increases in proportion to the importance of its own failures.,Also because authoritarianism - one of the pathologies of power - is increasing in proportion to the significance of its own failures.,Also because authoritarianism - one of the pathologies of power - is increasing in proportion to the significance of its own failures.,0.844,25.59,25.92,25.92,0.33000000000000185,0.8809,0.8781,0.8781,-0.0028000000000000247
"Ich war im Krankenhaus und lief auf der Station herum - 20 Fuß, 30 Fuß, 50 Fuß zu einer Zeit, als sie sagten, dass einige Schritte genügen würden.","I was in hospital and I was walking around the ward - 20ft, 30ft 50ft at a time when they were saying a few steps is enough.","I was in the hospital and walking around the floor - 20 feet, 30 feet, 50 feet - at a time when they said a few steps would be enough.","I was in hospital and running around the ward - 20 feet, 30 feet, 50 feet, at a time when they said a few steps would be enough.","I was in hospital and walked around the ward - 20 yards, 30 yards, 50 yards, at a time when they said a few steps would do.",0.844,23.27,34.76,34.83,11.559999999999999,0.8316,0.8584,0.8343,0.0027000000000000357
"Ungefähr 1.000 junge Papua Männer, Frauen und Kinder versammelten sich auf einem Fußballplatz vor der örtlichen Polizeistation und dem Militärkommandozentrum, um Gerechtigkeit zu fordern.","About 1,000 young Papuan men, women and children gathered on a soccer field in front of the local police station and military command center to demand justice.","About 1,000 young Papuan men, women and children gathered on a soccer field in front of the local police station and military command center to demand justice.","Approximately 1 000 young Papuans, men, women and children gathered on a football pitch in front of the local police station and the military command centre to demand justice.","Approximately 1 000 young Papua men, women and children came together on a football field in front of the local police station and the military command centre to demand justice.",0.844,100.0,52.13,47.03,-52.97,0.9575,0.9066,0.9073,-0.05020000000000002
"Die, die lehren, verpflichten sich nie zu etwas, und im Gegenzug dazu unterzeichnen wir die Südamerikaner immer alles.","Those who speak with authority never commit to anything, whereas we South Americans sign everything.","Those who teach never commit to anything and, in return, we always sign for the South Americans.","Those who teach never commit to anything and, in return, we sign the South Americans to everything.","Those who teach never commit to anything, and, in return, we sign the South Americans to everything.",0.844,17.92,19.14,24.83,6.909999999999997,0.6787,0.7348,0.7246,0.04590000000000005
"Der Verein Nima's ermöglicht Jugendlichen mit Migration- und Flüchtlingshintergrund, kulturelle Institutionen in Münster zu besuchen.","The ""Nima's"" association enables young people from a migrant or refugee background to visit cultural institutions in Münster.",The Nima's association enables young people with a migration and refugee background to visit cultural institutions in Münster.,The Nima's association enables young people with a migration and refugee background to visit cultural institutions in Münster.,The Nima's Association allows young people with a migration and refugee background to visit cultural institutions in Münster.,0.844,52.89,52.89,43.96,-8.93,0.8911,0.8911,0.8822,-0.008900000000000019
"Wenn ich abends mit meinen Patientenniederschriften fertig bin und zu Bett gehe, dann führt mich das Buch zurück in eine Zeit, als die Politik Millionen inspirierte und einem Reden den Atem rauben konnten.","When I'm finished with my patient write-ups at night and get into bed, the book returns me to a time when politics inspired millions and speeches could take your breath away.","When I finish writing up my patients' notes at night and go to bed, the book takes me back to a time when politics could inspire millions and steal the breath from a speech.","When I go to bed at night with my patients' notes, the book takes me back to a time when politics could inspire and take away your breath.","When I finish my notes on patients and go to bed, then the book takes me back to a time when politics could inspire and take away your breath.",0.844,22.46,20.04,17.12,-5.34,0.8229,0.8125,0.834,0.011099999999999999
Frankie Dettori erreicht auf Predilection seinen 3.000ten Gewinn bei Newmarket,"Frankie Dettori reaches 3,000 winners with victory at Newmarket on Predilection","Frankie Dettori lands 3,000th win on Predilection at Newmarket",Frankie Dettori achieves his 3 000th win at Newmarket on Predilection.,"Frankie Dettori achieves his 3,000th victory on board Predilection at Newmarket.",0.844,13.22,25.21,11.02,-2.200000000000001,0.8013,0.8051,0.7877,-0.013600000000000056
De Maizière will eine Umsetzung der Vorschläge bis zur Bundestagswahl 2017 erreichen.,De Maizière wants the proposals to be implemented before the federal elections in 2017.,De Maizière wants the proposals to be implemented by the time of the 2017 general election.,De Maizière wants to implement the proposals by the time of the 2017 general election.,De Maizière wants to implement the proposals by the time of the 2017 federal election.,0.844,44.84,13.26,13.61,-31.230000000000004,0.9312,0.9183,0.9369,0.005699999999999927
So könnten schon mal drei Personen von einer Blutspende profitieren.,"So, as many as three people could benefit from a single blood donation.","For example, three people could benefit from one blood donation.","So, three people could benefit from a blood donation.","So, three people could benefit from a donation of blood.",0.844,34.01,44.42,39.57,5.560000000000002,0.8897,0.8748,0.8637,-0.026000000000000023
"Am weitesten ist hier Sony Ericsson, dessen Handys aus der Serie Walkman die gleiche Nutzerschnittstelle haben wie die einzeln verkauften MP3-Player.","Sony Ericsson, whose cell phones from the walkman series have the same user interface as the MP3 players sold separately, is the most advanced in the field.","The most advanced is Sony Ericsson, whose phones from the Walkman series have the same user interface as individual MP3 players.","The most far-reaching is Sony Ericsson, whose Walkman phones have the same user interface as individual MP3 players.","The most far-reaching is Sony Ericsson, whose handsets from the Walkman series have the same user interface as individually sold MP3 players.",0.844,34.69,25.18,32.05,-2.6400000000000006,0.8551,0.8198,0.8249,-0.030200000000000005
"Zwischen den obersten Schichten liege eine Verschleißschicht aus Asphalt, die aus kleinen, in Asphalt gebadeten und dann verfestigten Steinen bestehe.","Among the most superficial layers is the asphalt, composed of small stones dipped into the asphalt and then compacted.","Between the upper layers there is a layer of asphalt, made of small stones coated in asphalt and then compacted.","Between the upper layers there is a layer of asphalt, which is made up of small stones that have been soaked in asphalt and then cemented together.","Between the upper layers there is a wear layer of asphalt, which is made up of small stones that have been soaked in asphalt and then cemented together.",0.844,25.38,10.13,9.77,-15.61,0.8292,0.8176,0.7675,-0.06170000000000009
"Vegane Ernährung erfordert pflanzliche Alternativen zu Eiern, Milch und Milchprodukten.","Vegan nutrition promotes vegetable alternatives to eggs, milk and dairy products.","A vegan diet requires plant-based alternatives to eggs, milk and dairy products.","A vegan diet requires plant-based alternatives to eggs, milk and dairy products.","A vegan diet requires plant-based alternatives to eggs, milk and dairy products.",0.844,59.56,59.56,59.56,0.0,0.9059,0.9059,0.9059,0.0
"Der Goddard-Bericht wies auch darauf hin, dass ""das Vorhandensein von Asbest nicht entsprechend den jeweiligen Bestimmungen gehandhabt wurde.""","The Goddard report noted that ""the presence of asbestos has not been managed in accordance with the various regulations.""","The Goddard report also noted that ""the presence of asbestos was not handled in accordance with the relevant regulations.""",The Goddard report also pointed out that 'the existence of asbestos was not dealt with in accordance with the relevant regulations.',"The Goddard report also pointed out that ""the existence of asbestos was not dealt with in accordance with the relevant regulations.'",0.844,49.49,18.93,21.45,-28.040000000000003,0.925,0.8927,0.892,-0.03300000000000003
Nach der Schrecksekunde übernahm Kroatien aber immer mehr die Kontrolle.,"Croatia then woke up, taking more and more control of the game.","After the initial shock, however, Croatia took more and more control.","After the shocking second, however, Croatia took more and more control.","After the shocking minute, however, Croatia took over more and more control.",0.844,21.14,21.14,19.56,-1.5800000000000018,0.8549,0.7936,0.8104,-0.044499999999999984
Die Forscher halten ihre Ergebnisse trotz der geringen Stichprobe für aussagekräftig.,"Despite the low sample size, the researchers believe the results to be significant.","Despite the small sample size, the researchers say their findings are significant.","The researchers are satisfied with their findings, despite the small sample size.","In spite of the small sample, the scientists hold their findings to be significant.",0.844,31.73,6.96,19.56,-12.170000000000002,0.9358,0.8978,0.9108,-0.02499999999999991
Ma hatte mit seinem 28-jährigen Gegner nur im ersten Satz wirklich zu kämpfen.,Ma only had to fight off his 28-year-old opponent in the first set.,Ma only really had to fight his 28-year-old opponent in the first set.,Ma had to fight his 28-year-old opponent in the first set only.,Ma had to fight his 28-year-old opponent particularly in the first set.,0.844,71.38,64.05,55.02,-16.359999999999992,0.8633,0.8941,0.8462,-0.017100000000000004
"Zu den Details gehörte eine Abbildung des Wohnzimmers des Hauses - zu dem auch ein Schwein gehörte, dass seinen Kopf auf ein Sofa gebettet hatte.",The particulars featured a picture of the living room of the house - which included a pig with its head resting on a settee.,Among the details was a picture of the living room of the house - to which a pig had also contributed by placing its head on a sofa.,"The details included a picture of the living room of the house - to which also a pig belonged, which had its head on a sofa.",The details included a picture of the living room of the house - to which also a pig in it had a head on a sofa.,0.844,38.17,41.49,41.73,3.559999999999995,0.8037,0.8424,0.7324,-0.07129999999999992
"Llamazares besteht darauf, dass der andalusische Verband der Vereinten Linken für den Fall Silva zuständig wird.",Llamazares urges the Andalusian federation of IU to assume its responsibilities in the Silva case,Llamazares insists that the Andalusian Federation of the United Left will be responsible for the case of Silva.,Llamazares insists that the Andalusian Federation of the United Left will be responsible for the case of Silva.,Llamazares insists that the Andalusian Federation of the United Left will take charge of the case of Silva.,0.844,5.54,5.54,5.54,0.0,0.7724,0.7724,0.7897,0.017299999999999982
"""Von den gestrigen 360 Klienten waren nur etwa 40 bis 50 der Miete im Jahre 2011 wegen hier"", schätzen die Schalterbeamtinnen.","""Out of yesterday's 360 clients only about forty to fifty came to inquire about leases in 2011,"" estimates the clerk behind the counter.","""Of the 360 clients yesterday, only about 40 to 50 of the rents in 2011 were due to this,"" estimate the counter clerks.","The clerks estimate that of the 360 clients yesterday, only about 40-50 of them were paying rent for 2011 because of this.","""Of the 360 clients from yesterday, only about 40 to 50 were rent for 2011 because of this,"" estimate the counter clerks.",0.844,6.72,4.82,6.38,-0.33999999999999986,0.6874,0.6522,0.6344,-0.05300000000000005
