source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
在东中国海和南中国海存在着武装冲突的危险，而朝鲜不顾美国和联合国的更严厉制裁持续研发核武器和弹道导弹。,"There is a risk of armed clashes in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles, despite tougher sanctions pushed by the United States and the United Nations.","There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.",the translation accurately captures the meaning,"There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.",52.52,52.52,0.0,0.8933,0.8933,0.0,"Initial translation: There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.

Analysis: the translation accurately captures the meaning

Corrected translation: There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.

Analysis: the translation accurately captures the meaning

Corrected translation: There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.

Analysis: the translation accurately captures the meaning

Corrected translation: There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.

Analysis: the translation accurately captures the meaning

Corrected translation: There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.

Analysis: the translation accurately captures the meaning

Corrected translation: There is a danger of armed confrontation in the East and South China Seas, and North Korea continues to develop nuclear weapons and ballistic missiles in defiance of tougher US and UN sanctions.

Analysis: the translation accurately captures the meaning

Corrected translation: There is a danger of armed confrontation in the East and South China Seas, and North"
在美国，2008年的预算赤字占美国GDP的5.8 % ， 根据同一份OECD预测报告，在2009年会达到GDP的10.2 % ， 这一比例就 变成和德国一样的了，即GDP的4.4 % 。,"In the United States, the budget deficit in 2008 stood at 5.8% of GDP, and, according to the same OECD forecast, will amount to 10.2% of GDP in 2009, which translates into exactly the same economic stimulus as in Germany, 4.4% of GDP.","In the United States, the budget deficit was 5.8% of GDP in 2008, according to the same OECD report, and is projected to reach 10.2% of GDP in 2009, which would be the same as Germany, where the deficit is 4.4% of GDP.",the translation accurately captures the meaning,"In the United States, the budget deficit was 5.8% of GDP in 2008, according to the same OECD report, and is projected to reach 10.2% of GDP in 2009, which would be the same as Germany, where the deficit is 4.4% of GDP.",49.26,49.26,0.0,0.8387,0.8387,0.0,"Initial translation: In the United States, the budget deficit was 5.8% of GDP in 2008, according to the same OECD report, and is projected to reach 10.2% of GDP in 2009, which would be the same as Germany, where the deficit is 4.4% of GDP.

Analysis: the translation accurately captures the meaning

Corrected translation: In the United States, the budget deficit was 5.8% of GDP in 2008, according to the same OECD report, and is projected to reach 10.2% of GDP in 2009, which would be the same as Germany, where the deficit is 4.4% of GDP.

Analysis: the translation accurately captures the meaning

Corrected translation: In the United States, the budget deficit was 5.8% of GDP in 2008, according to the same OECD report, and is projected to reach 10.2% of GDP in 2009, which would be the same as Germany, where the deficit is 4.4% of GDP.

Analysis: the translation accurately captures the meaning

Corrected translation: In the United States, the budget deficit was 5.8% of GDP in 2008, according to the same OECD report, and is projected to reach 10.2% of GDP in 2009, which would be the same as Germany, where the deficit is 4.4% of GDP.

Analysis: the translation accurately captures the meaning

Correct"
随着各国变得日益富裕，非贸易服务构成了产出的更大份额，导致GDP增长快于贸易，同时全球产能过剩进一步遏制了贸易增长。,"As countries become richer, non-traded services constitute a greater share of output, causing GDP to grow faster than trade, while global overcapacity has restrained trade growth further.","As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.",the translation accurately captures the meaning,"As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.",20.7,20.7,0.0,0.887,0.887,0.0,"Initial translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As countries became richer, non-trade services accounted for a larger share of output, leading to faster GDP growth than trade, while excess global capacity further constrained trade growth.

Analysis"
讽刺之处在于，尽管美国之所以寻求与印度的更强的防务关系，其目的很大程度上是遏制日益专横的中国，但美国总统奥巴马却在中印争端中采取了中立立场。,"The irony is that, while America’s pursuit of a stronger defense relationship with India is aimed largely at offsetting an increasingly assertive China, US President Barack Obama has charted a neutral course in Sino-Indian disputes.","Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.",the translation accurately captures the meaning,"Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.",39.3,39.3,0.0,0.8683,0.8683,0.0,"Initial translation: Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.

Analysis: the translation accurately captures the meaning

Corrected translation: Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.

Analysis: the translation accurately captures the meaning

Corrected translation: Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.

Analysis: the translation accurately captures the meaning

Corrected translation: Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.

Analysis: the translation accurately captures the meaning

Corrected translation: Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.

Analysis: the translation accurately captures the meaning

Corrected translation: Ironically, while the US seeks a stronger defense relationship with India in order to contain an increasingly assertive China, US President Barack Obama has taken a neutral stance in the India-China dispute.

Analysis: the translation accurately captures the meaning

Corrected translation: Ironically, while the US see"
毛里求斯选择了一条走向高社会凝聚力，高福利和高速发展的道路 — — 同时也将社会不平等状况维持在较细微的程度。,"Mauritians have chosen a path that leads to higher levels of social cohesion, welfare, and economic growth – and to a lower level of inequality.","Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.",the translation accurately captures the meaning,"Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.",13.62,13.62,0.0,0.8549,0.8549,0.0,"Initial translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social inequality at a relatively low level.

Analysis: the translation accurately captures the meaning

Corrected translation: Mauritius has chosen a path of high social cohesion, high welfare, and high growth – while keeping social"
直到20世纪70年代，人们还普遍认为尽管两国同样面临极端贫困、经济落后和疾病的挑战，但印度的模式要好于中国，因为它的民众可以自由选择统治者。,"Until the 1970s, it was widely argued that, while both countries suffered from extreme poverty, underdevelopment, and disease, India’s model was superior, because its people were free to choose their own rulers.","Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.",the translation accurately captures the meaning,"Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.",44.49,44.49,0.0,0.878,0.878,0.0,"Initial translation: Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.

Analysis: the translation accurately captures the meaning

Corrected translation: Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.

Analysis: the translation accurately captures the meaning

Corrected translation: Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.

Analysis: the translation accurately captures the meaning

Corrected translation: Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.

Analysis: the translation accurately captures the meaning

Corrected translation: Until the 1970’s, it was widely believed that, despite facing the same challenges of extreme poverty, economic backwardness, and disease, India’s model was better than China’s, because its people were free to choose their rulers.

Analysis: the translation accurately captures the meaning

Corrected translation: Until the 1970"
但最终，特朗普的非典型 — — 并且越来越可恶 — — 执政才是更大的全球威胁，他给了普京更多地机会，冒险激进地削弱美国的实力。,"Ultimately, however, it is Trump’s aberrant – and increasingly abhorrent – presidency that poses the bigger global threat, not least by offering Putin more opportunities to engage in adventurism and degrade US power.","But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.",the translation accurately captures the meaning,"But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.",16.21,16.21,0.0,0.8641,0.8641,0.0,"Initial translation: But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.

Analysis: the translation accurately captures the meaning

Corrected translation: But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.

Analysis: the translation accurately captures the meaning

Corrected translation: But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.

Analysis: the translation accurately captures the meaning

Corrected translation: But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.

Analysis: the translation accurately captures the meaning

Corrected translation: But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.

Analysis: the translation accurately captures the meaning

Corrected translation: But, in the end, Trump’s unconventional – and increasingly malevolent – presidency poses a greater global threat, giving Putin more opportunities to take risks and aggressively weaken US power.

Anal"
而最近一条则来自波士顿大学财富与慈善事业研究中心，中心预计美国人将在2010年拿出约2500亿美元的个人慈善捐助，比去年又增长了数十亿美元。,"The newest bit of good news comes from The Center on Wealth and Philanthropy at Boston College, which estimates that Americans will give about $250 billion in individual charitable contributions in 2010, up several billion from last year.","The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.",the translation accurately captures the meaning,"The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.",48.41,48.41,0.0,0.8964,0.8964,0.0,"Initial translation: The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.

Analysis: the translation accurately captures the meaning

Corrected translation: The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.

Analysis: the translation accurately captures the meaning

Corrected translation: The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.

Analysis: the translation accurately captures the meaning

Corrected translation: The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.

Analysis: the translation accurately captures the meaning

Corrected translation: The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $250 billion in personal charitable donations in 2010, an increase of several billion dollars over last year.

Analysis: the translation accurately captures the meaning

Corrected translation: The most recent estimate comes from the Center on Wealth and Philanthropy at Boston College, which projects that Americans will give about $"
1月15日，瑞士国民银行出人意料地宣布放弃盯住欧元 — — 一个月前它还在重申盯住欧元的承诺 — — 曾经严守纪律的瑞士国民银行已经顾不上时间一致性的信誉要求了。,By unexpectedly abandoning the euro peg on January 15 – just a month after reiterating a commitment to it – the once-disciplined SNB has run roughshod over the credibility requirements of time consistency.,"On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.",the translation accurately captures the meaning,"On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.",13.79,13.79,0.0,0.7647,0.7647,0.0,"Initial translation: On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.

Analysis: the translation accurately captures the meaning

Corrected translation: On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.

Analysis: the translation accurately captures the meaning

Corrected translation: On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.

Analysis: the translation accurately captures the meaning

Corrected translation: On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.

Analysis: the translation accurately captures the meaning

Corrected translation: On January 15, the Swiss National Bank (SNB) unexpectedly announced that it was giving up on the euro – a month after reaffirming its commitment to the euro – and that the once-disciplined Swiss National Bank could no longer meet the requirements of time consistency.

Analysis: the translation"
因此，禁止同性恋行为的根本问题不在于国家用法律来实行某种道德观，而在于该法律是建立在认为同性恋不道德的错误观点之上。,"The underlying problem with prohibiting homosexual acts, then, is not that the state is using the law to enforce private morality. It is that the law is based on the mistaken view that homosexuality is immoral.","Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.",the translation accurately captures the meaning,"Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.",39.84,39.84,0.0,0.8958,0.8958,0.0,"Initial translation: Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.

Analysis: the translation accurately captures the meaning

Corrected translation: Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.

Analysis: the translation accurately captures the meaning

Corrected translation: Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.

Analysis: the translation accurately captures the meaning

Corrected translation: Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.

Analysis: the translation accurately captures the meaning

Corrected translation: Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.

Analysis: the translation accurately captures the meaning

Corrected translation: Thus, the fundamental problem with bans on homosexual behavior is not that the state is enforcing a particular moral view, but that the law is based on a mistaken view that homosexuality is immoral.

Analysis: the translation accurately captures the meaning

Corrected translation: Thus, the fundamental problem with b"
在过去60年中只有少数几个国家完全赶上的发达国家的生活水平，而这些国家都是依靠出口导向型增长并通过制造业提高生产力和创造就业。,"Only a handful of economies over the last 60 years have fully caught up to advanced-economy living standards, and all relied on export-led growth to drive productivity and job creation in manufacturing.","In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.",the translation accurately captures the meaning,"In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.",12.85,12.85,0.0,0.8604,0.8604,0.0,"Initial translation: In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.

Analysis: the translation accurately captures the meaning

Corrected translation: In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.

Analysis: the translation accurately captures the meaning

Corrected translation: In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.

Analysis: the translation accurately captures the meaning

Corrected translation: In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.

Analysis: the translation accurately captures the meaning

Corrected translation: In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.

Analysis: the translation accurately captures the meaning

Corrected translation: In the past 60 years, only a few countries have fully caught up with the advanced countries, and they did so by relying on export-led growth and manufacturing to raise productivity and create jobs.

Analysis: the translation accurately captures the meaning

Corrected translation: In the past 60 years, only a few countries have"
他似乎更不会因为将其政府带入一场国际会议而与以色列交恶，就像他的父亲在1991年时与沙米尔总理之间那样。,"Nor does he seem eager to open a rift with Israel by dragging its government to an international conference, the way his father did with Prime Minister Yitzhak Shamir in 1991.",He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.,the translation accurately captures the meaning,He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.,22.66,22.66,0.0,0.8251,0.8251,0.0,"Initial translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures the meaning

Corrected translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures the meaning

Corrected translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures the meaning

Corrected translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures the meaning

Corrected translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures the meaning

Corrected translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures the meaning

Corrected translation: He seems less likely to fall out with Israel over his government’s participation in an international conference than his father did with Yitzhak Shamir in 1991.

Analysis: the translation accurately captures"
在此看来陷入混乱的委内瑞拉成为第一个国家背书加密货币 （ “ Petro ” ） 的发行者绝非巧合。,It is no coincidence that dysfunctional Venezuela is the first issuer of a state-backed cryptocurrency (the “Petro”).,"Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”",the translation accurately captures the meaning,"Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”",4.81,4.81,0.0,0.7757,0.7757,0.0,"Initial translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuela’s descent into chaos has made it the first country to issue its own cryptocurrency, the “Petro.”

Anal"
爱尔兰在成为欧盟成员国的35年内几乎享受了不成比例的好处，到了2008年时还从欧盟预算中净赚了5亿欧元。,"Ireland has benefited disproportionately from EU largesse during its 35 years of membership, and, in 2008, was still receiving a net sum of €500 million from the EU budget.","Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.",the translation accurately captures the meaning,"Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.",25.38,25.38,0.0,0.8692,0.8692,0.0,"Initial translation: Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.

Analysis: the translation accurately captures the meaning

Corrected translation: Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.

Analysis: the translation accurately captures the meaning

Corrected translation: Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.

Analysis: the translation accurately captures the meaning

Corrected translation: Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.

Analysis: the translation accurately captures the meaning

Corrected translation: Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.

Analysis: the translation accurately captures the meaning

Corrected translation: Ireland has enjoyed a disproportionate share of the benefits of EU membership over the past 35 years, and even made a net profit of €500 million from the EU budget in 2008.

Analysis: the translation accurately captures the meaning

"
今年1月的达沃斯世界经济论坛上，中国新任中央财经领导小组办公室主任刘鹤暗示即将到来的改革将以惊人的速度推进。,"At the World Economic Forum in Davos in January, Liu He, China’s new vice premier for economic policy, hinted that upcoming reforms would be carried out with surprising speed.","At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.",the translation accurately captures the meaning,"At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.",34.0,34.0,0.0,0.8391,0.8391,0.0,"Initial translation: At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.

Analysis: the translation accurately captures the meaning

Corrected translation: At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.

Analysis: the translation accurately captures the meaning

Corrected translation: At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.

Analysis: the translation accurately captures the meaning

Corrected translation: At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.

Analysis: the translation accurately captures the meaning

Corrected translation: At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He, hinted that upcoming reforms would proceed at breakneck speed.

Analysis: the translation accurately captures the meaning

Corrected translation: At this year’s World Economic Forum in Davos, China’s new head of the Central Leading Group on Financial and Economic Affairs, Liu He,"
此外，尽管土耳其同意北约在其国内部署反导弹雷达系统，最近还扣留了一艘叙利亚注册的武装船只，这可能会取悦西方，但在这些事件中，土耳其的政策仍以“硬”军力为焦点。,"And, while Turkey’s agreement to host NATO anti-missile radar facilities, and its recent seizure of a Syrian-registered arms ship, may please the West, here, too, its policies are focused on “hard” military power.","Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.",the translation accurately captures the meaning,"Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.",44.81,44.81,0.0,0.8733,0.8733,0.0,"Initial translation: Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.

Analysis: the translation accurately captures the meaning

Corrected translation: Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.

Analysis: the translation accurately captures the meaning

Corrected translation: Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.

Analysis: the translation accurately captures the meaning

Corrected translation: Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.

Analysis: the translation accurately captures the meaning

Corrected translation: Moreover, while Turkey’s agreement to host NATO’s anti-missile radar system, and its recent seizure of a Syrian-flagged ship, may have pleased the West, Turkey’s policies in these events remain focused on “hard” military power.

Analysis: the translation accurately captures the meaning

Corrected translation: Moreover, while Turkey’s agreement"
