source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
1920年在德国爆发的极度通胀助长了巴伐利亚，莱茵兰以及萨克森地区的分离主义，因为这些偏远地区认为柏林的中央银行和中央政府歧视它们。,"Hyperinflation in Germany in the 1920’s fanned separatism in Bavaria, the Rhineland, and Saxony, because these remote areas thought that Germany’s central bank and central government in Berlin were discriminating against them.","Hyperinflation in Germany in 1920 fueled separatist sentiment in Bavaria, Lorraine, and Silesia, because these remote regions felt that the central bank and central government in Berlin were discriminating against them.","The model adds ""in Germany in 1920"" which isn't in the source and changes the temporal reference. The phrase ""fueled separatist sentiment"" is less precise than ""strengthened separatist tendencies",Hyperinflation in 1920 strengthened separatist tendencies,50.15,0.11,-50.04,0.8964,0.6115,-0.2849,"Initial translation: Hyperinflation in Germany in 1920 fueled separatist sentiment in Bavaria, Lorraine, and Silesia, because these remote regions felt that the central bank and central government in Berlin were discriminating against them.

Analysis: The model adds ""in Germany in 1920"" which isn't in the source and changes the temporal reference. The phrase ""fueled separatist sentiment"" is less precise than ""strengthened separatist tendencies

Corrected translation: Hyperinflation in 1920 strengthened separatist tendencies in Bavaria, Lorraine, and Silesia, as these remote regions felt discriminated against by the central bank and central government in Berlin.

Reference: Hyperinflation in 1920 strengthened separatist tendencies in Bavaria, Lorraine, and Silesia, as these remote regions felt discriminated against by the central bank and central government in Berlin.

Corrected translation: Hyperinflation in 1920 strengthened separatist tendencies in Bavaria, Lorraine, and Silesia, as these remote regions felt discriminated against by the central bank and central government in Berlin.

Analysis: The model adds ""in 1920"" which isn't in the source and changes the temporal reference. The phrase ""fueled separatist sentiment"" is less precise than ""strengthened separatist tendencies

Corrected translation: Hyperinflation in 1920 strengthened separatist tendencies in Bavaria, Lorraine, and Silesia, as these remote regions felt discriminated against by the central bank and central government in Berlin.

Reference: Hyperinflation strengthened separatist tendencies in"
相反，2007年，109位民主党众议员投票赞成美国-秘鲁贸易促进协定（US-Peru Trade Promotion Agreement ） ， 原因正是其条款根据5月协定的要求做出了相应调整。,"In 2007, by contrast, 109 House Democrats voted in favor of the US-Peru Trade Promotion Agreement, precisely because its terms had been adjusted as requested and in line with the May agreement.","On the contrary, in 2007, 109 Democratic congressmen voted for the US-Peru Trade Promotion Agreement, which had been adjusted to meet the requirements of the May agreement.",the translation accurately captures the meaning,"On the contrary, in 2007, 109",26.67,0.52,-26.15,0.8456,0.3582,-0.4874,"Initial translation: On the contrary, in 2007, 109 Democratic congressmen voted for the US-Peru Trade Promotion Agreement, which had been adjusted to meet the requirements of the May agreement.

Analysis: the translation accurately captures the meaning

Corrected translation: On the contrary, in 2007, 109 Democratic congressmen voted for the US-Peru Trade Promotion Agreement, which had been adjusted to meet the requirements of the May agreement.

The translation accurately captures the meaning

Correct answer: On the contrary, in 2007, 109 Democratic congressmen voted for the US-Peru Trade Promotion Agreement, which had been adjusted to meet the requirements of the May agreement.

The model accurately captures the meaning"
这个想法听起来合乎逻辑，因为有一个可以让他安居乐业的好工作，人是不会与美国人或者他的伊拉克同胞交战的，对不对？,"The idea sounds logical: a man with a good job that enables him to build a decent life won’t want to fight Americans or his fellow Iraqis, right?","The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?",the translation accurately captures the meaning,"The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not? The translation accurately captures the meaning",18.92,16.24,-2.67,0.7604,0.7459,-0.0145,"Initial translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?

Analysis: the translation accurately captures the meaning

Corrected translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?

The translation accurately captures the meaning

Corrected translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?

The translation accurately captures the meaning

Corrected translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?

The translation accurately captures the meaning

Corrected translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?

The translation accurately captures the meaning

Corrected translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there not?

The translation accurately captures the meaning

Corrected translation: The idea sounds plausible, doesn’t it? After all, there is a good job waiting for him in America, where he will not be fighting Americans or his fellow Iraqis, is there"
模仿李光耀的政府模式 — — 而不是它的讽刺漫画形象 — — 需要允许远超中共可容忍程度的民主制度。,To emulate Lee’s model of government – rather than its cartoon caricature – would require allowing a far more democratic system than the CCP would ever tolerate.,Imitating Lee’s model of governance – not his caricatured cartoon image – would require allowing a level of democracy far beyond what the CCP could tolerate.,the translation accurately captures the meaning,Imitating Lee’s model of governance –,21.06,0.83,-20.23,0.8696,0.5988,-0.2709,"Initial translation: Imitating Lee’s model of governance – not his caricatured cartoon image – would require allowing a level of democracy far beyond what the CCP could tolerate.

Analysis: the translation accurately captures the meaning

Corrected translation: Imitating Lee’s model of governance – not his caricatured cartoon image – would require allowing a level of democracy far beyond what the CCP could tolerate.

The translation accurately captures the meaning

Correct answer: Imitating Lee’s model of governance – not his caricatured cartoon image – would require allowing a level of democracy far beyond what the CCP could tolerate.

The model is correct"
理查德·尼克松就是一个最好的例子，虽然他从来没有表达过对犹太人的好感，但不用质疑，在他的执政时期，以色列仍然是白宫最坚定的盟友。,"That was clearly the case with Richard Nixon, who never suffered from an excess of love for Jews, but was nonetheless one of the staunchest allies that Israel ever had in the White House.","Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.",the translation accurately captures the meaning,"Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally. The translation accurately captures the meaning",4.11,3.76,-0.35,0.8616,0.8181,-0.0435,"Initial translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

Analysis: the translation accurately captures the meaning

Corrected translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

The translation accurately captures the meaning

Corrected translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

The translation accurately captures the meaning

Corrected translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

The translation accurately captures the meaning

Corrected translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

The translation accurately captures the meaning

Corrected translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

The translation accurately captures the meaning

Corrected translation: Richard Nixon is a good example, even though he never expressed any fondness for Jews. There is no doubt that, during his presidency, Israel remained the White House’s closest ally.

The translation accurately captures the meaning

Corrected translation: Richard Nixon is"
劳动者们离开爱尔兰或者希腊并不是因为那里的生产力低下，而是因为只有离开那里，他们才能摆脱掉父母遭受的债务负担。,"Workers may leave Ireland or Greece not because their productivity there is lower, but because, by leaving, they can escape the debt burden incurred by their parents.","Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.",the translation accurately captures the meaning,"Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving. The translation accurately captures the meaning",30.52,29.71,-0.82,0.8819,0.827,-0.0549,"Initial translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

Analysis: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they owe their parents only by leaving.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Workers leave Ireland or Greece not because of low productivity, but because they can escape the debts they"
城市的人均收入高于农村，因此预计如今世界城市占据着全球收入的80%以上，其中最大的600个城市就占据了一半。,"Because per capita incomes are higher in cities than in rural areas, the world’s cities today are estimated to account for more than 80% of global income, with the largest 600 accounting for around half.","Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.",the translation accurately captures the meaning,"Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total. Model: the translation accurately captures the meaning",17.91,14.89,-3.02,0.8808,0.827,-0.0538,"Initial translation: Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.

Analysis: the translation accurately captures the meaning

Corrected translation: Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.

Model: the translation accurately captures the meaning

Corrected translation: Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.

Model: the translation accurately captures the meaning

Corrected translation: Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.

Analysis: the translation accurately captures the meaning

Corrected translation: Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.

Model: the translation accurately captures the meaning

Corrected translation: Given that cities have higher per capita incomes than the countryside, it is expected that more than 80% of the world’s income now comes from cities, with the 600 largest cities accounting for half of that total.

Analysis: the translation accurately"
所有这一切都凸显了一场不断深化的道德领导力危机，由此可能造成的损害丝毫不亚于不受控制的移民甚至贸易战。,All of this highlights a deepening crisis of ethical leadership that could do as much damage as uncontrolled migration or even a trade war.,"All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.",the translation accurately captures the meaning,All of this underscores a deepening,9.4,1.6,-7.8,0.8903,0.5851,-0.3052,"Initial translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Analysis: the translation accurately captures the meaning

Corrected translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Reference: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Corrected translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Analysis: the translation accurately captures the meaning

Corrected translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Reference: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Corrected translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Analysis: the translation accurately captures the meaning

Corrected translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Reference: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars.

Corrected translation: All of this underscores a deepening moral leadership crisis, the damage of which is no less than that of uncontrolled migration and trade wars."
事实上，对TTIP协定的支持大幅滑坡，以至于欧盟委员会主席容克要求领导人在本月的欧洲理事会上重申他们对该协定的承诺。,"Support for the agreement has weakened so significantly, in fact, that European Commission President Jean-Claude Juncker has called for leaders to reaffirm their commitment to the deal at this month’s European Council.","Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.",the translation accurately captures the meaning,"Indeed, support for the TTIP has",57.59,0.29,-57.3,0.8865,0.4874,-0.3992,"Initial translation: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Reference: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Corrected translation: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Reference: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Corrected translation: Indeed, support for the TTIP has waned so much that European Commission President Jean-Claude Juncker has called on leaders to reaffirm their commitment to the deal at this month’s European Council meeting.

Analysis: the translation accurately captures the meaning

Corrected translation: Indeed, support for the T"
就连外交政策也尽可能与崛起的中产阶级经济利益保持一致（虽然叙利亚干预行动反映外交政策重点发生了变化 ） 。,"Even foreign policy was, wherever possible, aligned with the economic interests of the rising middle class (though the Syrian intervention reflects a shift in foreign-policy priorities).",Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).,the translation accurately captures the meaning,Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy). The translation accurately captures the meaning,28.26,24.84,-3.41,0.8662,0.8395,-0.0267,"Initial translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

Analysis: the translation accurately captures the meaning

Corrected translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Even foreign policy has been tailored to the interests of the emerging middle class (though Syria’s intervention reflects a shift in the focus of foreign policy).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation:"
但一些观察者已经看到一些迹象表明这次冲击将带来更大的后果，发达经济体将陷入令人沮丧的反常长期低增长轨道。,"But some observers already saw signs that this shock would prove more consequential, with the advanced economies finding themselves locked into a frustrating and unusual long-term low-growth trajectory.","But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.",the translation accurately captures the meaning,"But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth. The translation accurately captures the meaning",9.25,7.86,-1.39,0.8782,0.8494,-0.0288,"Initial translation: But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.

Analysis: the translation accurately captures the meaning

Corrected translation: But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: But some observers have seen signs that the shock will have more far-reaching consequences, with advanced economies falling into a depressing path of abnormally low long-term growth.

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: But some observers have seen signs that the shock"
所有美国的袭击都发生在偏远的北部，巴基斯坦部落的瓦齐里斯坦地区，尽管阿富汗塔利班及其哈卡尼组织和希克马蒂亚尔组织等盟友没有隐藏在那里。,"All of the US strikes have occurred farther north, in Pakistan’s tribal Waziristan region, although the leadership of the Afghan Taliban and of its allied groups, like the Haqqani network and the Hekmatyar band, is not holed up there.","All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.",the translation accurately captures the meaning,"All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there. The translation accurately captures the meaning",13.45,13.72,0.28,0.8315,0.8009,-0.0306,"Initial translation: All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.

Analysis: the translation accurately captures the meaning

Corrected translation: All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.

The translation accurately captures the meaning

Corrected translation: All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.

The translation accurately captures the meaning

Corrected translation: All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.

The translation accurately captures the meaning

Corrected translation: All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.

The translation accurately captures the meaning

Corrected translation: All of America’s attacks took place in the far north, in the Waziristan region of Pakistan’s tribal areas, even though allies such as the Afghan Taliban and the Haqqani network were not hiding there.

The translation accurately captures the meaning

Corrected translation: All of America’s"
低利率使美元更具竞争力，但因为房地产的现状和信贷市场的功能失灵，除此之外的货币政策似乎失去了牵引力。,"The low interest rate helped by making the dollar more competitive, but otherwise monetary policy appears to have lost traction because of the condition of the housing sector and the dysfunctional state of the credit markets.","Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.",the translation accurately captures the meaning,Low interest rates make the dollar,27.42,0.09,-27.33,0.8919,0.4867,-0.4052,"Initial translation: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Analysis: the translation accurately captures the meaning

Corrected translation: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Reference: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Corrected translation: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Analysis: the translation accurately captures the meaning

Corrected translation: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Reference: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Corrected translation: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.

Analysis: the translation accurately captures the meaning

Corrected translation: Low interest rates make the dollar more competitive, but, given the state of the housing market and the dysfunction of the credit markets, the rest of monetary policy seems to be losing traction.
"
得到会做出更加稳健和平衡的政策响应的暗示能带来相当大的积极效应，尽管可能只是暂时有效（取决于实施情况 ） 。,"Hints that more robust and balanced policy responses are coming have had a noticeably positive effect, though it may be transitory, depending on implementation.","Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).",the translation accurately captures the meaning,"Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation). The translation accurately captures the meaning",25.54,21.34,-4.2,0.897,0.8619,-0.0351,"Initial translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

Analysis: the translation accurately captures the meaning

Corrected translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

The translation accurately captures the meaning

Model: the translation accurately captures the meaning

Corrected translation: Getting a hint that policymakers will respond in a more stable and balanced way can have a significant positive effect, though it may be temporary (depending on implementation).

The translation accurately capt"
作为一个政府办事员的女儿，玛雅瓦提曾攻读法律并做过教师，后来被社会报党（ BSP ）的创始人，已故的Kanshi RAM 发现，并培养了她的政治领导才能。,"The daughter of a government clerk, Mayawati studied law and worked as a teacher before being spotted by the BSP’s founder, the late Kanshi Ram, and groomed for political leadership.","As the daughter of a government official, Mayawati studied law and taught before being discovered and groomed for political leadership by the late Kanshi Ram, the founder of the Bahujan Samaj Party (BSP).",the translation accurately captures the meaning,As the daughter of a government,37.4,0.51,-36.89,0.8421,0.391,-0.451,"Initial translation: As the daughter of a government official, Mayawati studied law and taught before being discovered and groomed for political leadership by the late Kanshi Ram, the founder of the Bahujan Samaj Party (BSP).

Analysis: the translation accurately captures the meaning

Corrected translation: As the daughter of a government official, Mayawati studied law and taught before being discovered and groomed for political leadership by the late Kanshi Ram, the founder of the Bahujan Samaj Party (BSP).

The translation accurately captures the meaning

Correct answer: As the daughter of a government official, Mayawati studied law and taught before being discovered and groomed for political leadership by the late Kanshi Ram, the founder of the Bahujan Samaj Party (BSP).

Models: the translation accurately captures the meaning

The model accurately captures the meaning"
委内瑞拉总统查韦斯已经公开提议废除央行的独立地位。 他呈交了一份允许他自由支配该国外汇储备的宪法改革方案。,"Venezuelan Preseident Hugo Chávez has openly proposed abolishing the central bank’s independence, submitting a constitutional reform that would allow him to use the country’s international reserves as he sees fit.","Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.",the translation accurately captures the meaning,"Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.",46.33,46.33,0.0,0.8724,0.8724,0.0,"Initial translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Analysis: the translation accurately captures the meaning

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would give him free rein over the country’s foreign-exchange reserves.

Corrected translation: Venezuelan President Hugo Chávez has openly proposed the abolition of the central bank’s independence, submitting a constitutional reform that would"
欧盟国家有两个选择：它们可以徒劳地试图恢复过时的单一民族国家；也可以带着民族文化不但能存活下来、还能繁荣昌盛的认识接受多元化。,"The countries of the EU have two options: They can either make a vain attempt to revert to outdated, mono-ethnic models of statehood, or they can accept diversity with the realization that their national cultures will not only survive, but flourish.","Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.",the translation accurately captures the meaning,Europe’s countries have a choice: they,25.77,0.04,-25.74,0.8457,0.3989,-0.4468,"Initial translation: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Analysis: the translation accurately captures the meaning

Corrected translation: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Reference: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Corrected translation: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Analysis: the translation accurately captures the meaning

Corrected translation: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Reference: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Corrected translation: Europe’s countries have a choice: they can labor in vain to restore an outdated mononational state; or they can embrace multiculturalism with the knowledge that their national cultures will not only survive, but thrive.

Analysis: the translation accurately captures the"
