source,reference,prediction
"Das erste Beben hatte die Stärke 5,9, das zweite die Stärke 7,4.","The first quake was of magnitude 5.9, the second of magnitude 7.4.","The first earthquake had a magnitude of 5.9, the second earthquake had a magnitude of 7.4."
Der slowenische LKW war wahrscheinlich ohne zu blinken vom Standstreifen abgebogen und hatte dem Bus die Fahrt versperrt.,A Slovenian tractor trailer truck likely left the emergency lane without signalling and blocked the path of the bus.,The Slovenian lorry was probably without blinking from the standing strip and had the bus the way blocked.
Der Treffer des 27-Jährigen in der 25. Minute blieb bis in die Schlussphase der einzige Treffer des Spiels.,The 27-year-old’s goal in the 25th minute was the only goal of match until the final phase.,The goal of the 27-year-old in the 25th minute remained the only goal of the game until the end of the game.
"Die Wirtschaftszeitung (HN) hatte vordem berichtet, dass die spanische Regierung kein Interesse an den L-159 hat.",Hospodářské noviny recently reported that the Spanish army is not interested in L-159.,The economic newspaper (HN) reported earlier that the Spanish government has no interest in the L-159.
"Wissenschaftler haben Würmer mit genetisch veränderten Nervensystemen gezüchtet, die von Ausbrüchen von Schallwellen gesteuert werden können.",Scientists have bred worms with genetically modified nervous systems that can be controlled by bursts of sound waves.,Scientists have bred worms with genetically modified nervous systems that can be controlled by bursts of sound.
In den Senat haben Sie es geschafft und sich dann gleich auf den Weg in die Burg gemacht.,"You have already reached the Senate, but shortly after that you are taking off for the Castle.",In the Senate you have succeeded and then immediately on the way to the castle.
"Obwohl noch kein Ergebnis verkündet worden war, waren zahlreiche Jugendliche gekommen, um gegen die Macht von Alexander Lukachenko zu demonstrieren: `Der Diktator soll zurücktreten'.","While no results have as yet been announced, many young people came to demonstrate against the power of President Alexander Lukashenko: ""the dictator, resignation.""","Although no result had yet been announced, many young people had come to demonstrate against the power of Alexander Lukachenko: `The dictator should resign'."
"Unter den wenigen, nicht überzeugten Rechten bezeichnete der ehemalige UNO-Botschafter John Bolton, ein Falke der Ära Bush, die Rede auf der Website des National Review Online als ""langweilig, hochtrabend und inspirationslos"".","Among the few unconvinced right-wingers, a hawkish character from the Bush era, the former UN ambassador, John Bolton, described the speech as ""drab, turgid, and uninspired"" on the National Review Online's website.","Under the few, unconvinced rights, the former UNO ambassador John Bolton, a hawk of the Bush era, described the speech on the website of the National Review Online as ""boring, arrogant and uninspiring""."
"Die Verhaftungen von heute Morgen folgen jenen vom vergangenen Juli, mit welchen laut der Polizei der Clan Piromalli enthauptet wurde.",This morning's arrests follow those in July with which the police announced to have beheaded the Piromalli gang.,"The arrests of today morning follow those of the previous July, with which, according to the police, the clan Piromalli was decapitated."
"Da muss man schon zweimal hinschauen: Ja, das ist wirklich Florian David Fitz.","You have to look twice, though: Yes, that's really Florian David Fitz.","There you have to look twice: Yes, that is really Florian David Fitz."
Immerhin stand der Abschlussgottesdienst für die Biker auf dem Programm.,"After all, the concluding service for the bikers was to be held here.",At least the graduation service for the bikers was on the program.
"Derzeit üben dieses Amt der gebürtige Brasilianer Cacau und Celia Sasic aus, letztere hat familiäre Wurzeln in Kamerun.","Currently, this position is filled by native Brazilian Cacau and Celia Sasic, who traces her family back to Cameroon.","Currently this office is held by the native Brazilian Cacau and Celia Sasic, the latter has family roots in Cameroon."
"In den ungewissen Wochen nach dem Beschluss des Staates, kleine Mengen Marihuana zum Eigengebrauch zu legalisieren, hängt die Antwort bei hunderten kleinerer Drogendelikte weniger vom Gesetz, als vom Standort ab.","In the uncertain weeks after Colorado's vote to legalize small amounts of marijuana for recreational use, the answer in hundreds of minor drug cases depends less on the law than on location.","In the uncertain weeks after the state’s decision to legalize small amounts of marijuana for personal use, the answer to hundreds of smaller drug offenses depends less on the law than on the location."
"Eine Zinserhöhung kommt, und die Hausse wird ins Wanken geraten, Renditen für Anleihen werden steigen, und die Wirtschaft wird in eine Rezession gleiten.","A rate hike will come and the bull market will stumble, bond yields will climb and the economy will slip into a recession.","A rise in interest rates is coming, and the housing market will be in trouble, interest rates for bonds will rise, and the economy will slide into a recession."
Pattloch öffnet einen Ordner mit Eintragungen des Markenamts in Peking.,Pattloch opens a file containing registrations with the trademark office in Peking.,Pattloch opens a folder with entries of the trademark office in Beijing.
"Die Meinungsumfrage um die ""Absurdität des Jahres"" ist zum vierten Mal Teil des Unternehmerwettbewerbs.",Poll of the Absurdities is a part of the business competition for the fourth time.,"The survey on the ""absurdity of the year"" is part of the entrepreneurial competition for the fourth time."
Der hatte dem Vorstand Führungsschwäche vorgeworfen gezeigt und sich zum Trainerwechsel auf Druck pubertierender Fans entschlossen habe.,"He had accused the directors of a lack of leadership, who had decided to replace the manager under pressure from pubescent fans.",He had accused the board of a lack of leadership and had decided to change the coach under pressure from pubescent fans.
"Er singt ihn, und ich glaube, er singt das Erste, was ihm einfällt.",He sings it and I think he does this with the first thing that comes to his mind.,"He sings it, and I believe he sings the first thing that comes to his mind."
"""Wow, wirklich?"" sagte sie nachdenklich, als ihr das niedrige Professor-zu-Studenten-Verhältnis der Schule berichtet wurde.","Wow, really? she said thoughtfully, when told of the school's low professor-to-student ratio.","""Wow, really?"" she said thoughtfully, when she was told about the low professor-to-student ratio of the school."
Nach einer verunglückten Abwehr von Schlussmann Pavel Londak war Ward zur Stelle und drückte den Ball zum 1:0 über die Linie.,"After a failed defence by goalie Pavel Londak, Ward was on the spot and pushed the ball over the line to bring the score to 1:0.","After a deflected save from goalkeeper Pavel Londak, Ward was there and pushed the ball over the line for the 1:0."
"ASV-Tore: Hintze (9), Ernst (6), Schlögl (4), Kretschmer (3), Kümper (2), Mühlhoff (2), van de Pol (2).","ASV goals: Hintze (9), Ernst (6), Schlögl (4), Kretschmer (3), Kümper (2), Mühlhoff (2), van de Pol (2).","ASV goals: Hintze (9), Ernst (6), Schlögl (4), Kretschmer (3), Kümper (2), Mühlhoff (2), van de Pol (2)."
"Dieser sieht einen Abkauf unverkäuflicher Hypothekenaktiva von den Finanzgesellschaften vor, die die Finanzfirmen in schwere Verluste stürzen und die Stabilität des gesamten Systems gefährden.",The fund is meant to purchase unsellable mortgage assets which are pulling financial companies down into heavy losses and are endangering the stability of the entire system.,Task: Translate the German sentence into English.
"Der erwartete Stellenabbau führt zu einer Belastung von über 2,7 Milliarden Dollar ab dem vierten Quartal, sagte HP in einer Erklärung.","The expected job cuts will result in a charge of about $2.7bn, beginning in the fourth quarter, HP said in a statement.","The expected job cuts will lead to a burden of over 2.7 billion dollars from the fourth quarter, said HP in a statement."
"Zwangsintegration, unter anderem, hatte der relativ idyllischen Isolation der Gemeinde ein Ende gesetzt.","Forced integration, among other things, had ended the community's relatively idyllic isolation.","Zwangsintegration, unter anderem, hatte der relativ idyllischen Isolation der Gemeinde ein Ende gesetzt."
Der neue Spielmacher Will Cummings überragte bei den Oldenburgern mit 25 Zählern.,The new playmaker Will Cummings dominated the Oldenburg team with 25 points.,Der neue Spielmacher Will Cummings überragte bei den Oldenburgern mit 25 Zählern.
"Die herrschende Theorie über die Behandlung von Kindern mit nicht eindeutigen Genitalien geht auf Dr. John Money von der Johns Hopkins University zurück, der die Ansicht vertrat, das Geschlecht sei formbar.","The prevailing theory on how to treat children with ambiguous genitalia was put forward by Dr. John Money at Johns Hopkins University, who held that gender was malleable.","The prevailing theory on the treatment of children with ambiguous genitalia goes back to Dr. John Money of the Johns Hopkins University, who held the view that gender is malleable."
Er wurde vom Liverpooler Crown Court zu drei Jahren Gefängnis verurteilt,Was given a three-year prison sentence at Liverpool Crown Court,He was sentenced to three years in prison by the Liverpool Crown Court
Draußen suchten zwei Polizisten Schutz vor der Hitze von 104 Grad (40 ° C) im Schatten eines Baumes.,"Outside, two police officers sought relief from the 104-degree (40 Celsius) heat in the shade of a tree.","Outside, two policemen looked for protection from the heat of 104 degrees (40 ° C) in the shade of a tree."
Tom Rosenthal ist seit dem Beginn des Verb im Jahr 2003 ein weiterer langjähriger und treuer Kunde.,"Tom Rosenthal, another longtime customer, went faithfully to Verb starting in 2003.",Tom Rosenthal has been a loyal customer since the beginning of the company in 2003.
Schon an Donnerstag soll der österreichische Nationalspieler ins Lauftraining einsteigen.,The Austrian international should be getting back to training runs on Thursday.,"Already on Thursday, the Austrian national player should enter the running training."
"Mit Blick auf die deutliche Zunahme von rechtsmotivierten Straftaten und Angriffen auf Asylbewerber und Flüchtlingsunterkünfte sagte Maaßen, er würde in diesem Zusammenhang noch nicht von neuem rechten Terrorismus sprechen.","With regard to the clear increase in right-wing crimes and attacks on asylum seekers and refugee shelters, Maaßen said that he would not yet speak of a new right-wing terrorism.","With regard to the clear increase in right-motivated crimes and attacks on asylum seekers and refugee shelters, Maaßen said he would not yet speak of a new right-wing terrorism."
"Dennoch waren sie unangemessen und eine unglücklich gewählte Formulierung. Byron tut das, was er gesagt hat, sehr leid.","That said, they were inappropriate and an unfortunate choice of words and Byron is very sorry for what he said.","However, they were inappropriate and an unfortunate choice of words. Byron regrets what he has said."
In der Mährisch-Schlesischen Region fielen bis zu 15 Zentimeter Neuschnee.,In the Moravia-Silesian Region about 15 centimeters of snow has occurred.,In the Moravian-Silesian Region up to 15 centimeters of new snow fell.
"Die Hoffnung beruht also auf der neuen Umweltministerin Kosciusko-Morizet, die nächste Woche in Cancun eintreffen wird.","The hope therefore rests on the new Minister of the Environment, Mme Kosciusko-Morizet who will arrive in Casun next week.","The hope rests on the new environment minister Kosciusko-Morizet, who will arrive in Cancun next week."
"Forscher vermuten, dass er erst kurz nach dem Urknall entstanden ist, als im Universum vorwiegend Wasserstoff zu finden war.","Researchers presume that it only came into being shortly after the Big Bang, when the universe was comprised primarily of hydrogen.","Scientists speculate that he only came into existence shortly after the Big Bang, when most of the universe consisted of hydrogen."
"Die Kritik gegen Byron MacDonald auf Twitter kam schnell und hart, bei der ihn viele zur Rede stellten",Criticism on Twitter came thick and fast against Byron MacDonald with many calling him out,"The criticism against Byron MacDonald on Twitter came quickly and hard, with many challenging him"
In der deutschen Stahlindustrie waren Ende 2015 rund 86000 Menschen beschäftigt.,"At the end of 2015, around 86,000 people were employed in Germany's steel industry.",In the German steel industry there were around 86000 people employed at the end of 2015.
"Aber ich würde dem auch nicht zu viel Gewicht beimessen wollen, das ist keine völlig einseitige Beziehung.","However, I wouldn't want to ascribe too much weight to this. This is not an entirely one-sided relationship.","But I wouldn’t want to put too much weight on that, it’s not a completely one-sided relationship."
"Die britische Bildungsgruppe Pearson sagte am Freitag, sie werde weitere 3.000 Arbeitsplätze abbauen und ihre Zwischendividende um 72 Prozent kürzen, da ein weiteres Restrukturierungsprogramm gestartet werde, um den Druck zu überwinden, mit dem das Unternehmen konfrontiert sei.","British education group Pearson said on Friday it would cut another 3,000 jobs and slash its interim dividend by 72 per cent as it started another restructuring programme to tackle the pressures facing its business.","The British education group Pearson said on Friday it would cut a further 3,000 jobs and slash its interim dividend by 72 percent as part of a new restructuring program to overcome the pressure it is facing."
"Das Thema unterliegt Bestimmungen, denen zufolge Fluggesellschaften die Sicherheit jederzeit aufrechterhalten und Passagiere die vom Kabinenpersonal gegebenen Sicherheitsanweisungen befolgen müssen.",The issue is covered by regulations which require aircraft operators to ensure safety is maintained at all times and passengers to comply with the safety instructions given by crew members.,Task: Translate the German sentence into English.
"Sie wollten durch Kroatien, Slowenien und Österreich weiter nach Deutschland reisen.","They wanted to go through Croatia, Slowenia and Austria to get to Germany.","They wanted to travel through Croatia, Slovenia and Austria to Germany."
"„Er befindet sich in einem großen Interessenkonflikt, wenn es um bezahlten Elternurlaub geht, denn wenn eine seiner Töchter schwanger wird, hat er ein direktes Interesse daran, ob sie Urlaub erhält oder nicht“, sagte Palmer.","""He's got a major conflict of interest when it comes to paid parental leave because if any of those daughters get pregnant, he'll have a direct interest whether they get leave or not,"" Mr Palmer said.","„He is in a great conflict of interest when it comes to paid parental leave, because if one of his daughters becomes pregnant, he has a direct interest in whether she gets leave or not“, said Palmer."
Als seine persönlichen Beweggründe nannte er seine Arbeit im Bereich Rechnungsprüfung als junger Abgeordneter.,He identified his personal motivation as being his work in the area of auditing as a young member of parliament.,"As his personal motives, he named his work in the field of accounting as a young representative."
"Richter erlegten Glitter eine sechsmonatige Sperre auf, nachdem er die ihn kontrollierenden Behörden darüber informierte, er wolle via Frankreich nach Spanien reisen.",Magistrates imposed the six month ban on Glitter after he informed the authorities monitoring him that he wanted to travel to Spain via France.,The judge was given a six-month ban after informing the authorities that he wanted to travel from France to Spain.
"Und dann verabschiedete ich mich mit einer Meisterschaft 1981, dem Jahr des Debüts von Jerome Mincy bei BSN.","And then I said goodbye with one in 1981, Jerome Mincy's debut year in the BSN.","And then I left with a championship in 1981, the year of Jerome Mincy’s debut at BSN."
Die Gastgeber hatten lediglich eine Doppelmöglichkeit als zunächst Moritz Höne an Torsteher Jos Schuhmacher scheiterte und im Nachschuss Jan Blome ebenfalls im Sendenhorster Keeper seinen Meister fand.,The hosts had only a double opportunity as Moritz Höne failed and Jan Blome also found his master in the Sendenhorst keeper Jos Schuhmacher.,The hosts only had a double chance as initially Moritz Höne at goalkeeper Jos Schuhmacher failed and in the follow-up Jan Blome also found his master in the Sendenhorst goalkeeper.
"Der Modehersteller Lacoste verlor in China gegen Nachahmer aus Hongkong und Singapur, die das berühmte Krokodil in die andere Richtung schauen ließen.","Fashion house Lacoste lost a suit in China against copycats from Hong Kong and Singapore, who were using the famous crocodile looking in the other direction.","The fashion manufacturer Lacoste lost in China against imitators from Hongkong and Singapore, who let the famous crocodile look in the other direction."
"Ich begann, zwischen Oxford und dem Haus meiner Eltern zu pendeln und fand Zuflucht bei aufgeschlosseneren Freunden und Familienmitgliedern in der Stadt.","I began commuting from Oxford to my parents"" house in London, finding refuge with my more open-minded metropolitan friends and family.",I began to commute between Oxford and the house of my parents and found refuge with more open-minded friends and family members in the city.
"Sexuelle Gewalt gehört für Frauen, die alleine fliehen, fast schon zum Alltag.","For women fleeing a country on their own, sexual violence is almost part of daily life.",Sexual violence is almost a daily occurrence for women who flee alone.
"""Wenn Sie nicht verpflichtet sind, eine Kultur der Transparenz zu schaffen, werden Sie die Menschen verlieren"", sagte Vitrano.","""If you're not committed to creating a culture of transparency, you're going to lose people,"" Vitrano said.","""If you are not committed to creating a culture of transparency, you will lose the people"", said Vitrano."
"""Sie ist einerseits durchsichtig, spiegelt andererseits aber die Schönheit des ganzen Gebäudes wider.""","""The surface is very transparent, but also reflects the beauty of the entire building.""","""She is on the one hand transparent, but on the other hand reflects the beauty of the whole building."""
"In der Gesellschaft ruft alles, was etwas von der Graunorm abweicht, Aggressionen und schlechtes Verhalten hervor.","Although in society, everything that is not grey causes aggression and agitation of the bad kind.","In society, anything that deviates from the gray norm calls forth aggression and bad behavior."
"Ein bekannter amerikanischer Politiker, dem viel daran liegt, als unabhängig angesehen zu werden, hat geschrieben: ""Barack Obama wird der zweite anti-american Präsident.","A famous American politician, who would like to pass off as independent, wrote: Barack Obama will be the second anti-American president.","A well-known American politician, who wants to be seen as independent, has written: ""Barack Obama will be the second anti-American president."""
"Und wendet ein: ""Bestimmte Geschmäcker sind nicht am Tier festzumachen"".","And he argues: ""Certain flavours are not linked to animal produce"".",Translate the German sentence into English.
"Jesus mit der (vergoldeten) Dornenkrone ist eines der Hauptwerke, die Otmar Alt für seine Bibel gemalt hat.",Jesus with the (gilded) crown of thorns is one of the major works that Otmar Alt has painted for his Bible.,Jesus with the (gilded) Crown of Thorns is one of the main works that Otmar Alt painted for his Bible.
Aus rund zwei Kilometern Entfernung hat ein Wanderer im Leitzachtal am Sonntag gegen 13.30 Uhr einen Brand beobachtet.,"On Sunday at around 13.30, at a distance of approximately two kilometres a hiker in the Leitzachtal observed a fire.",Task: Translate the German sentence into English.
"Rockstar fordert einen hohen Schadensersatz von Google, da es behauptet, Googles Patentverletzung sei absichtlich, so die Anschuldigung.","Rockstar is seeking increased damages against Google, as it claims Google's patent infringement is willful, according to the complaint.","Rockstar is demanding a high compensation from Google, as it claims that Google’s patent infringement was intentional, according to the accusation."
Die Marke Ulster Bank wird bereits für Kunden in der Republik Irland und Nordirland verwendet.,The Ulster Bank brand is already used for customers in the Republic of Ireland and Northern Ireland.,The Ulster Bank brand is already used for customers in the Republic of Ireland and Northern Ireland.
"Ein Minimum an Funktionen, die Ähnlichkeit bei der Bedienung mit dem früher normalen Kassettenrekorder oder beispielsweise dem Plattenspieler ist offensichtlich.",The minimum of functions and similarity in operation to the formerly common cassette recorder or even the record player is apparent.,"A minimum number of functions that are similar to the operation of the normal cassette recorder or, for example, the turntable, is obvious."
"In der Region Lanaudière haben die heftigen Niederschläge das Übertreten einiger Seen in Sainte-Julienne, Sainte-Marcelline-de-Kildare sowie auch in Rawdon nach sich gezogen.","In the Lanaudière region, heavy rains caused the overflowing of certain lakes at Sainte-Julienne, Sainte-Marcelline-de-Kildare, as well as at Rawdon.","In the region of Lanaudière, the heavy rains have caused the overflowing of some lakes in Sainte-Julienne, Sainte-Marcelline-de-Kildare and also in Rawdon."
"Der Text der Hymne stammt von Tomáš Hanák, der auch die Hauptfigur des Jesus im Videoclip spielt, auch Xindl X singt mit...","The words were written and the role of Jesus in the video clip was played by Tomas Hanak, Xindl X also sings in it...","The text of the hymn comes from Tomáš Hanák, who also plays the main character of Jesus in the video clip, and Xindl X also sings with..."
"Selbst nachdem sie nach Greenpoint gezogen war, würde sie den Weg auf sich nehmen.","Even after she moved to Greenpoint, she would still make the trek.","Even after she moved to Greenpoint, she would take the long way home."
"Ihre Erkrankung führten die Urlauber auf eine defekte Kläranlage zurück, die angeblich das Meerwasser verschmutzt hatte.","The holidaymakers blamed a malfunctioning sewage treatment plant, which they believed to have polluted the seawater.",Task: Translate the German sentence into English.
"Die chinesische Schwimmerin Ai Yanhan, 14, schwamm die zweite Etappe der Schwimmstaffel 1:57,79 - 1,61 Sekunden langsamer als Kanadas Taylor Ruck, was es den Kanadiern ermöglichte, die Lücke zu China aufzuschließen.","Chinese swimmer Ai Yanhan, 14, swam the second leg of the relay in 1:57.79 - 1.61 seconds slower than Canada's Taylor Ruck, allowing the Canadians to close the gap on China.","The Chinese swimmer Ai Yanhan, 14, swam the second leg of the relay in 1:57,79 - 1.61 seconds slower than Canada's Taylor Ruck, which allowed the Canadians to close the gap to China."
Der damals 21-Jährige hatte Anene Booysen im Februar in einem Industriegelände in Bredasdorp nahe Kapstadt vergewaltigt.,"The then 21-year-old had raped Anene Booysen in February in an industrial estate in Bredasdorp, near Capetown.",The then 21-year-old had raped Anene Booysen in February in an industrial area in Bredasdorp near Cape Town.
Zukunft der Schmelzerei von Portland aufgrund von Aufhebung des Energievertrages fraglich,Portland smelter's future in doubt with axing of power contract,The future of the Portland cement plant is uncertain due to the cancellation of the energy contract.
Die Ministerin bestand auf einer strengen Berichts- und Rechenschaftspflicht der tasmanischen Regierung.,The minister insisted the Tasmanian Government would face a strict reporting and accountability regime.,The minister insisted on a strict reporting and accountability of the Tasmanian government.
Die türkische Führung macht die Bewegung für den gescheiterten Putschversuch am 15. Juli 2016 verantwortlich.,"The Turkish government holds the movement responsible for the failed attempted coup on July 15, 2016.","The Turkish leadership holds the movement responsible for the failed coup attempt on July 15, 2016."
Jedoch übt dieses System diesen Druck nicht bis zum Schluss aus.,But this doesn't always maintain that pressure through to the end.,"However, this system does not exert this pressure to the end."
"Mehrere Flussläufe bleiben aufgrund der hohen Niederschläge, die sich seit Dienstag in einigen Regionen der Provinz ergossen haben, weiterhin unter strenger Bewachung.",Several water courses continue to be under close surveillance due to the heavy rains falling in several regions of the province since Tuesday,Task: Translate the German sentence into English.
Der neue Held von Rosbalt ist der extravagante Künstler Kirill Miller.,The new player in Rosbalt - the bold artist Kirill Miller.,The new hero of Rosbalt is the extravagant artist Kirill Miller.
"Die Grünen-Fraktion verließ Lemke zum April, um Präsidentin einer privaten Hochschule in Karlsruhe zu werden - wo sie nach vier Monaten wegen Unstimmigkeiten bereits wieder das Feld räumte.","Lemke left the Green party in April in order to become president of a private university in Karlsruhe – from where, after four months, she has already bid a retreat due to disagreements.",The Greens faction left Lemke in April to become president of a private university in Karlsruhe - where she left the field after four months due to disagreements.
Er selbst war im Jahr 2004 das erste Mal in Mauretanien im Cheijk-Zajed-Krankenhaus in Nouakchott.,"In 2004, he visited the Cheijk-Zajed Hospital in Nouakchott in Mauritania for the first time.",He himself was for the first time in 2004 in Mauritania in the Cheikh Zayed Hospital in Nouakchott.
"Eine Voraussage, die nicht wenig Polemik als Antwort erhielt und dem Ökonomen noch Jahre später vorgehalten wurde, sich heute aber als völlig richtig erweist.","A prediction that started a fair number of disputes and that for years had been thrown in the economist's face, but has now been revealed to have been exact.","A prediction that did not receive little polemics as a response and that was held against the economist years later, but which today proves to be completely correct."
"Ein Grund hierfür ist laut Felder-Bauer: ""Wir haben kaum Fachkräfte im Handwerk, im Gesundheitswesen und in der Altenpflege"".","Stating a reason for this, Felder-Bauer said: ""We have barely any skilled workers in the fields of skilled crafts and trades, healthcare and geriatric care.""","A reason for this, according to Felder-Bauer, is: ""We have few skilled workers in the crafts, in the health sector and in the care of the elderly""."
"Seine Anwälte hoffen, dass die Richterin seine Hafterlebnisse zumindest berücksichtigen und sein Haftmaß drastisch verringern werde, sollte er bei seiner Verhandlung vor dem Militärgericht verurteilt werden. Diese ist für Anfang nächsten Jahres angesetzt.","His lawyers hope the judge will at least take his experiences during confinement into account and sharply reduce his sentence should he be convicted at his court-martial, which is expected to begin early next year.",His lawyers hope that the judge will at least consider his prison experiences and drastically reduce his sentence if he is convicted by the military court. The trial is scheduled for the beginning of next year.
"Die Verträge haben eine 12-monatige Kündigungsfrist, sodass sie 2017 enden werden.",The contracts have a 12-month termination period so they will actually finish in 2017.,"The contracts have a 12-month notice period, so they will end in 2017."
"Bereits früher hatte er dem Tschechischen Rundfunk gesagt, er habe für die Solo-Varianten Sänger mit jungen, repräsentativen Stimmen ausgewählt, die markant und beliebt sind.","He told Czech Radio earlier that he had intentionally selected singers with young, representative voices that were striking and popular for the solo variants.","Already earlier he had told the Czech Radio that he had chosen singers with young, representative voices for the solo variants, which are distinctive and popular."
"Ich soll Miranda Kerr ""anziehen"", die Sie möglicherweise aus der Kampagne Victoria's Secret kennen.",I am to dress Miranda Kerr whom you may know from the Victoria's Secret campaigns.,"I should dress Miranda Kerr, who you may know from the Victoria's Secret campaign."
"Die Häuser Untersendlings konzentrieren sich um 1856 entlang der heutigen Plinganserstraße, die erst 1878 nach Georg Sebastian Plinganser benannt wurde, einem Anführer des Aufstands der bayerischen Bauern gegen Österreich 1705.","Around 1856, Untersendling's houses are concentrated along what is today Plinganserstraße, which was first named in 1878 after Georg Sebastian Plinganser, a ringleader of the Bavarian farmers' revolt against Austria in 1705.","The houses of Untersendling concentrate themselves around 1856 along the present-day Plinganserstraße, which was only named after Georg Sebastian Plinganser in 1878, a leader of the uprising of the Bavarian farmers against Austria in 1705."
"Die Anzahl der Zeitungen vervielfachte sich zwischen 1776 und 1800, und anonyme Briefschreiber schlugen auf seine Führung ein.","The number of newspapers quadrupled between 1776 and 1800, and anonymous letter writers hammered his leadership.","The number of newspapers multiplied itself between 1776 and 1800, and anonymous letter writers criticized his leadership."
"Stevens sagte: ""Diese große neue Intervention sollte die weitreichenden und zunehmend erfolgreichen Bemühungen zur Verhütung von HIV ergänzen und überholen.",Mr Stevens said: 'This major new intervention should complement and supercharge the wide-ranging and increasingly successful effort to prevent HIV.,"Stevens said: ""This large new intervention should complement and supersede the far-reaching and increasingly successful efforts to prevent HIV."""
"Mit seinem Kollegen und Mitangeklagten habe er dann beschlossen, diese Aufgabe zu übernehmen.","With his colleague and co-defendant, he had then resolved to undertake this task.","With his colleague and co-defendant, he then decided to take on this task."
Die ersten Werpapierausgaben seitens des EU-Stabilitätsfonds sind für nächsten Monat vorgesehen.,The first issues of FESF bonds are expected to take place next month.,The first bond issues by the EU Stability Fund are planned for next month.
"Lana Jeavons-Fellows, Sarah Mackay und Snezana Markoski haben möglicherweise unwissentlich offenbar, wer The Bachelor gewinnt.","Lana Jeavons-Fellows, Sarah Mackay and Snezana Markoski may have unwittingly revealed who wins The Bachelor.","Lana Jeavons-Fellows, Sarah Mackay and Snezana Markoski may have unwittingly revealed who wins The Bachelor."
Der Text vermittelt sich auf diese angestrengte Weise jedoch kaum.,"However, the source text makes barely any reference to this intense delivery.","The text conveys itself in this strenuous way, however, hardly at all."
"Ich erinnere mich, dass im Jahr 2010 St George als ein langweiliges Team kritisiert wurde, und Wayne sagte, dass er sich einen Scheißdreck darum kümmern werde.",I remember in 2010 St George was criticised a lot for being a boring team and Wayne said he didn't give a rat's arse.,"I remember that in the year 2010 St George was criticized as a boring team, and Wayne said that he would not give a shit about it."
"Wer die Fahrt trotz Rotlichts fortsetzt, müsse sich jedoch im Klaren darüber sein, dass er für einen dadurch verursachten Unfall die volle Schuld trägt.","Anyone who drives on in spite of a red light must, however, be aware that he/she will be fully liable for any resulting accident.",Task: Translate the German sentence into English.
"Im Juni diesen Jahres gab Marks  Spencer beispielsweise zu, Janice Allen fahrlässigerweise Asbest ausgesetzt zu haben.","This June, for example, Marks  Spencer admitted negligently exposing Janice Allen to asbestos.","In June of this year, Marks & Spencer admitted that Janice Allen had been exposed to asbestos negligently."
Nach 18-monatigen Turbulenzen und Unsicherheiten bekam MGM nun endlich grünes Licht für einen Neubeginn.,"After 18 months of turmoil and uncertainty, MGM has finally gotten a green light to start anew.","After 18 months of turbulence and uncertainty, MGM finally got the green light for a new beginning."
Es steht also eine wenig günstige Periode für eine Beschlussfassung hinsichtlich einer schweren Krise bevor.,A period not suited to the taking of decisions in the event of a serious crisis would then begin.,"Therefore, there is a period that is not very favorable for making a decision regarding a serious crisis."
"Mädchen, die früh erblühen, brauchen die Versicherung, das der Prozess ein normaler Teil des Lebens ist, selbst wenn er früher als gedacht eintritt.","Girls who blossom early need reassurance that, even when it happens ahead of schedule, the process is a normal part of life.","Girls who blossom early need the insurance that the process is a normal part of life, even if it happens earlier than expected."
"Und den Verwaltungsratsvorsitz übernimmt er bereits im Mai - nicht erst im Jahr 2013, wie die Bank am Dienstag mitteilte.","And he will take on the role of Chairman of the Board in May, and not in 2013, the bank announced on Tuesday.","And the chairman of the supervisory board takes over already in May - not only in the year 2013, as the bank announced on Tuesday."
"Giovanni Peri hat auf diese Art und Weise berechnet, dass ein 1%-iger Anstieg der Einwandererflut eine miteinbezogene, langfristige Erhöhung der Reallöhne zwischen 0,6% und 0,9% herbeiführe.","Giovanni Peri has calculated that a rise of 1% in the migratory flow causes an increase of between 0,6 and 0,9% in real long-term pay.",Giovanni Peri has calculated in this way that a 1% increase in the influx of immigrants would lead to a long-term increase in real wages of between 0.6% and 0.9%.
"""Im Lieferumfang enthalten ist ein Anpassungstool, sodass kleinere Konfigurationen, Aussehen und Branding verändert werden können"", sagt Wisniewski.","""The kits include an adapter tool so that smaller configurations can be constructed, and the appearance and branding can be changed,"" says Wisniewski.",Task: Translate the German sentence into English.
Ab jetzt wird Sra. Rushmore mit dem Design und der Herstellung der Kampagnen beauftragt sein.,"From this point forward, Sra. Rushmore will be in charge of campaign design and production.",From now on Mrs. Rushmore will be in charge of the design and production of the campaigns.
"Für die Einrichtung des barrierefreien Bildungszentrums Studeo, an dem wir bereits sechs Jahre zusammen mit dem Verein Tap im Jedlička-Institut arbeiten.","Equipping the wheelchair-accessible educational Studeo centre, which is already in its sixth year, in collaboration with the citizens association Tap from the Jedlicka Institute for the disabled.","For the establishment of the barrier-free education center Studeo, in which we have been working together with the association Tap at the Jedlička Institute for six years."
Der wohl größte Vorteil der Musikhandys wird für viele im Preis liegen.,But the greatest advantage of the music cell phones for many people is the price.,The biggest advantage of music phones will lie for many in the price.
