source,reference,prediction
Circa 10 Personen im Epizentrum des Lagers banden sich an ihren Armen zusammen.,About 10 people in the epicenter of the encampment locked themselves together by their arms.,About 10 people in the center of the camp tied themselves together with their arms.
"Ohnehin sind die Autofahrer in Deutschland noch nicht bereit, sich komplett auf ein selbstfahrendes Fahrzeug zu verlassen.",Anyway drivers in Germany are not yet ready to rely on a completely self driven car.,_________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
"Bei Systemen wie GMail ermittelt der Roboter auch die Informationen, die Google zum Platzieren von Kontext-Werbung benötigt.","In the case of systems such as Gmail, the robots also identify the information that Google requires for displaying context-based advertising.","At systems like GMail, the robot also determines the information that Google needs to place context-based advertising."
"Der erste Schultag des neuen Schuljahres wird traditionell gefeiert, wobei die Kinder bestickte Hemden tragen, Ballons in den Händen halten und ihren Lehrern Blumen schenken.","The first day back at school is traditionally celebrated by children wearing embroidered shirts, carrying balloons and giving flowers to their teachers.","The first day of the new school year is traditionally celebrated, during which the children wear embroidered shirts, hold balloons in their hands and give flowers to their teachers."
"Den Nachahmern reichen schon ein paar zusätzliche Buchstaben, damit sie ihre Marken anmelden dürfen.",All the copycats require are a few additional letters in order that they can register their brands.,Task: Translate the German sentence into English.
"Am Abend habe sich ein weiterer Erdrutsch in Saint-Lin-Laurentides, in der Verwaltungsregion Lanaudiere, ereignet.",In the evening another land slide occurred at Saint-Lin-Laurentides in Lenaudière.,"A further landslide occurred in Saint-Lin-Laurentides, in the administrative region of Lanaudiere, in the evening."
Für Ankara liegen die Vorteile eines Waffenstillstands klar auf der Hand.,For Ankara the benefits of calling a truce are clear.,"For Ankara, the advantages of a ceasefire are obvious."
"Der Ergänzungshaushalt von 2010, diesen Vormittag durchgesehen von der Finanzkommission der Nationalversammlung, enthält die vorgesehenen Maßnahmen, um den ersten Teil dieser Gelder aufzubringen.","The 2010 law concerning rectification financing examined by the parliamentary finance commission this morning, contains the devices needed for finding the initial sum.","The supplementary budget of 2010, this morning reviewed by the Finance Committee of the National Assembly, contains the planned measures to raise the first part of these funds."
"Carolina machte Spiel noch zum Drama - durch die Treffer von Tuoma Ruutua und wieder einmal Dwyer, der sich aus einem Strafschuss durchsetzte, kam es auf ein Tor heran.","Carolina made the match more dramatic with Tuomo Ruutu and Dwyer's goal from a penalty shot, making it a single goal difference.","Carolina made the game into a drama - through the goals of Tuoma Ruutua and again Dwyer, who managed to score from a penalty, it came down to one goal."
"Besuchen Sie die Website von ASCOVIME und erfahren Sie, wie Sie helfen können.",Check out the ASCOVIME website and see how to help.,Visit the website of ASCOVIME and find out how you can help.
"Bei der ""Befreiung"" ging es wiederum um die Dachneigung, die aus energetischen Gründen - anders als im Bebauungsplan vorgeschrieben - unter zehn Grad liegen soll.","The ""exemption"" on the other hand refers to the roof pitch, which for energy reasons - contrary to the stipulations in the development plan - will be less than 10 degrees.","In the ""liberation"", it was again about the roof inclination, which should be less than 10 degrees according to energy reasons - and not as prescribed in the building plan."
"Der vor drei Monaten gegründete Schachclub ""Schachfreunde Bad Kissingen"" hat ein weiteres Mitglied in seinen Reihen aufgenommen, somit erhöhte sich die Mitgliederzahl auf 19 Spieler.","The ""Chess friends of Bad Kissingen"" chess club, founded three months ago, has admitted another member to its ranks, taking the number of members to 19 players.","The chess club ""Schachfreunde Bad Kissingen"", which was founded three months ago, has taken on another member, thus increasing the number of members to 19 players."
"Auch Obama muss seinen Teil dazu beitragen, Israel zu Verhandlungen zu bewegen.",Mr Obama also has a part in getting Israel to the table.,Even Obama has to contribute his part to persuade Israel to negotiations.
"Zunächst einmal glaube ich, dass niemand von uns sich vorgestellt hat, einmal in einer großartigen Rockband zu spielen, und das auch noch über 20 Jahre lang. Das wirkt wie ein Traum.","First, I think none of us could ever imagine we'd be in a rock band and doing this for over 20 years makes it seem like a dream.","First of all, I believe that none of us has ever imagined playing in a great rock band, and that also for more than 20 years. That seems like a dream."
"Die Jury honorierte bei der Titelverleihung auch den Umstand, dass die Firma vorwiegend bei tschechischen Herstellern einkauft, Bürgerinitiativen in ihrer Umgebung unterstützt und nach umweltfreundlichen Prinzipien arbeitet.","The title was also awarded to the company because they preferably buy from Czech manufacturers, promote civic activities in the neighborhood and protect the environment.","The jury honoured at the award ceremony also the fact that the company mainly buys from Czech manufacturers, supports local initiatives in its environment and works according to environmentally friendly principles."
"Obwohl Kanada sich hierbei auf dem 10. Rang platziert hat, bemerkt die Studie, dass ""die medizinische Sterbebetreuung in Kanada eine Kultur hervorgebracht hat, in der die Menschen Angst haben, das Thema Tod anzuschneiden"".","Whilst Canada is placed 10th, the study notes that ""the medicalisation of death in Canada has produced a culture in which people are afraid to tackle the subject of death.","Although Canada is ranked 10th in this regard, the study notes that ""medical end-of-life care in Canada has created a culture in which people are afraid to discuss the topic of death""."
"Pelta hatte schon vor der nicht realisierten Wahl im September versprochen, er wolle sich im Falle seiner Wahl auf die Nationalmannschaft und die Gewinnung von Finanzmitteln konzentrieren.","Prior to the failed election in September, Pelta promised that if he was to win, he would focus on both the representation and gaining of financial means.",Pelta had already promised before the non-realized election in September that he would concentrate on the national team and the acquisition of financial resources in the event of his election.
Der Staat müsse besonnen und entschlossen zugleich auf Terrorgefahren reagieren.,He said that the state must react to the threat of terrorism with prudence and resolve.,The state must be prudent and determined at the same time to react to terrorist threats.
"Die Häuser Untersendlings konzentrieren sich um 1856 entlang der heutigen Plinganserstraße, die erst 1878 nach Georg Sebastian Plinganser benannt wurde, einem Anführer des Aufstands der bayerischen Bauern gegen Österreich 1705.","Around 1856, Untersendling's houses are concentrated along what is today Plinganserstraße, which was first named in 1878 after Georg Sebastian Plinganser, a ringleader of the Bavarian farmers' revolt against Austria in 1705.","The houses of Untersendling concentrate themselves around 1856 along the present-day Plinganserstraße, which was only named after Georg Sebastian Plinganser in 1878, a leader of the uprising of the Bavarian farmers against Austria in 1705."
"""Viele Personen haben also Straftaten begangen, die vorher mit Rechtsextremisten gar nichts am Hut hatten, die vielleicht politisch indifferent waren oder zum Beispiel CDU, SPD oder Linke gewählt haben, die sich dann allerdings durch rechtsextremistische Stimmungsmache radikalisiert haben"".","""This means that many people have committed crimes who previously paid the far-right no heed, who might have been politically indifferent or voted for the CDU, SPD or the Left, who were then radicalised by far-right sensationalism"".","""Many people have therefore committed crimes that had nothing to do with right-wing extremists before, who were perhaps politically indifferent or voted for the CDU, SPD or the Left, who then radicalized themselves through right-wing extremist agitation""."
"Ma seinerseits möchte sich bestätigen lassen, dass die Mehrheit der Taiwanesen seine China-Politik befürwortet.","Mr Ma, for his part, claimed confirmation that his China policy is acceptable to the Taiwanese majority.","On the one hand, he wants to be confirmed that the majority of Taiwanese support his China policy."
Und ohne diese ist überhaupt keine Abstimmung über die drei potenziellen Nachfolger möglich.,"Without it, voting for the three candidates will not start.","And without this, there is no vote at all on the three potential successors."
"Das wichtigste war für ihn, Mandela die Hand zu schütteln.",The most important thing was that he wanted to shake Mandela's hand.,The most important thing for him was to shake Mandela’s hand.
"Das freistehende Haus verfügt über ein Schlafzimmer, liegt an einer privaten Straße in Ipswich und wird für 120.000 £ angeboten.","On sale for £120,000, the detached one-bedroom property sits on a private road in Ipswich.","The free-standing house has a bedroom, lies on a private street in Ipswich and is offered for 120,000 £."
"Das Parteienbündnis UDF (Union für die französische Demokratie) wird energisch und fordert die Partei Nouveau Centre auf, nicht mehr ihr Siegel zu benutzen",The UDF alliance speaks out and orders the New Centre party to stop using its acronym,The UDF (Union for the French Democracy) coalition is energetic and demands that the Nouveau Centre party no longer use its seal.
"Der Anblick der Jugendlichen war so entsetzlich, dass die Pfleger und Schwestern psychologischen Beistand brauchten.",The sight of the young girl was so horrific that the carers and nursing staff required psychological support.,The sight of the young people was so terrible that the caregivers and nurses needed psychological support.
"Ich versuche immer, die Dinge selbst zu beurteilen; und wenn es nicht klappt, dann gehe ich in sechs Jahren wieder in den Privatsektor zurück.","I will try to make things progress, but it if does not work out, in six years I will finish and return to the private sector.","I always try to judge things for myself; and if it doesn’t work out, then I’ll go back to the private sector in six years."
"""Wir stehen kurz vor einem Punkt, an dem es kein Zurück mehr gibt,"" warnte Poroshenko.","""We are close to the point of no return,"" Poroshenko warned.",Task: Translate the German sentence into English.
"Als Auftakt zitieren die Experten eine kürzlich veröffentlichte Umfrage der unabhängigen Gesellschaft EIU, die die Todesqualität in 40 Ländern des Erdballes miteinander verglichen hatte.","At the outset, the experts cite a recent inquiry by the Economist Intelligence Unit, which compared the quality of death in 40 countries worldwide.","As a starting point, the experts cite a recently published survey by the independent society EIU, which compared the quality of death in 40 countries of the Earth."
"Es ist üblich für US Präsidentschaftskandidaten ihre Steuererklärungen zu veröffentlichen, obwohl sie von Gesetzes wegen nicht dazu verpflichtet sind.","It is customary for U.S. presidential candidates to make their tax returns public, although they are not required by law to do so.","It is customary for US presidential candidates to publish their tax returns, although they are not legally obliged to do so."
"Das deutsche BVT rät Führungskräften, einfache Prepaid-Handys zu verwenden, wenn sie auf Auslandsreisen gehen, weil Smartphones möglicherweise kompromittiert sein können.",Germany's BfV advises executives to consider using simple prepaid mobiles when on foreign trips because of the risk that smart phones are compromised.,Task: Translate the German sentence into English.
"In Deutschland, Frankreich und Spanien sank das Stimmungsbarometer zwar, allerdings langsamer als in den Monaten zuvor.","In Germany, France and Spain, the mood barometer did fall, but it fell more slowly than in the previous months.","In Germany, France and Spain, the mood barometer fell, but more slowly than in the previous months."
"Ich habe viele Menschen verloren, die ich gut kannte und die mir teuer waren.",I lost many people I knew well and they were dear for me.,I have lost many people who I knew well and who were dear to me.
"Nachbarn sagten aus, dass sie sie auf der Straße kämpfen sahen und regelmäßig die Polizei angerufen werden musste",Neighbours say they were seen fighting in the street and police were regularly called,Neighbors said that they saw them fighting on the street and the police had to be called regularly.
Aber auch 50 Gramm Sojajoghurt oder Seidentofu können diesen Zweck erfüllen.,50 grams of soya yoghurt or silken tofu can also fulfil this purpose.,"However, 50 grams of soy yogurt or silken tofu can also fulfill this purpose."
Die vier Musiker spielen Kubas Rhythmus dazu und sind zugleich Gäste der Bar.,The four musicians accompany with Cuban rhythms and guests at the bar at the same time.,The four musicians play Cubas rhythm and are at the same time guests of the bar.
"Die Forscher haben versucht, das neurologische Schema dieses ""Spiels"" mit experimentellen Auktionen zu erkunden.","The research aimed at mapping the neurological scheme of this ""game"" with the help of experimental auctions.","The researchers have tried to explore the neurological schema of this ""game"" with experimental auctions."
In der Nacht von Freitag auf Samstag hat ein unbekannter Täter einen in der Königsfelder Straße vor dem Anwesen Nummer 30 abgestellten Roller absichtlich umgeworfen und so an der Verkleidung des Fahrzeugs Sachschaden von über 200 Euro angerichtet.,"In the night from Friday to Saturday, an unknown perpetrator deliberately knocked over a scooter parked in the Königsfelder Straße outside residence number 30, thus causing material damage of over 200 euros to the fairing of the vehicle.","In the night from Friday to Saturday, an unknown perpetrator deliberately overturned a scooter parked in the Königsfelder Straße in front of the property number 30 and caused damage to the vehicle's bodywork of more than 200 euros."
Ein Rollstuhlfahrer ist beim Überqueren einer Straße in Schwedt schwer verletzt worden.,A male wheelchair user has been seriously injured crossing a road in Schwedt.,A wheelchair user has been seriously injured while crossing the street in Schwedt.
"Die bis jetzt ausgewählten Weihnachtslieder sind ""I saw three ships"", ""O come, o come, Emmanuel"" und ""The first Noël"", wobei hier die Hüttendekoration das Werk von Janette Tozer ist, einer lokalen Künstlerin.","Carols chosen so far include I Saw Three Ships, O Come, O Come, Emmanuel and The First Noël, where the hut features the work of Janette Tozer, a local artist.","The selected Christmas songs so far are ""I saw three ships"", ""O come, o come, Emmanuel"" and ""The first Noël"", where the decoration of the hut is the work of Janette Tozer, a local artist."
"Wegen der kritischen Atmosphäre in der Fußballbewegung habe in Erwägung gezogen, überhaupt nicht mehr zu kandidieren.",Critical atmosphere in football movement supposedly made him doubt his candidature.,"Because of the critical atmosphere in the football movement, it was considered not to run again."
"Es ist schwer zu akzeptieren, dass das Leben weitergeht, auch wenn man das nicht will.","It is hard to accept that life goes on, even if you do not want it.","It is hard to accept that life goes on, even when one does not want it to."
"Im Gegenteil, sie versuchen, alles dafür zu tun, dass kein potenzieller Konkurrent entsteht.","Rather, on the contrary, they are trying to do everything they can so that no potential competitor comes into existence.","In the opposite, they try to do everything to make sure that no potential competitor is created."
"Auf dem Tacho blicken Ziffern zwischen 150 a 200 km/h (meinetwegen), aber da kommt auf einmal von hinten eine U-Bahn und fährt einen kompromisslos zu Schrott.","Your speedometer shows numbers from 150 to 200 km/h (let's say it does), when suddenly, a subway train comes running down from behind you, turning your car into a pile of scrap metal.","On the tacho numbers between 150 a 200 km/h (meinetwegen), but there comes suddenly from behind a U-Bahn and drives a compromise to scrap."
"Wer weiß, wie Bayerns Spielzeit 2008/2009 mit Xavi gelaufen wäre.",Who knows how Bayern's 2008/2009 season would have turned out if Xavi had left.,Who knows how Bayern’s season 2008/2009 would have gone with Xavi.
"Als er schließlich seine sehnsüchtig erwartete Afghanistan-Doktrin ausschwitzte, zeigte es sich, dass er diese über das Kopierpapier aus dem Busch-Irak-Szenariovor drei Jahren abschrieb.","When he finally came out with his long-awaited Afghan doctrine, it appeared that he had made a carbon copy of Bush's Iraq scenario three years earlier.","When he finally unveiled his long-awaited Afghanistan doctrine, it turned out that he had copied it from the Bush-Iraq scenario three years ago."
"Biden ist mit Abstand ein zweiter bei dieser Messung, aber der Prozentsatz, der ihn als den ""wählbarsten"" ansieht, ist gestiegen.","Biden is a distant second on this measure, but the percentage that sees him as the most electable has risen.","Biden is in second place in this survey, but the percentage of people who see him as the ""most electable"" has increased."
In den vergangenen Tagen ging es zwischen den beiden Parteien hoch her.,Over the past few days things have been quite heated between the two parties.,"In the past few days, there has been a lot of tension between the two parties."
Eine in die gleiche Richtung fahrende Pkw-Führerin gewährte ihm Vorrang.,A woman driving a car in the same direction gave way to him.,A woman driving a car in the same direction gave him priority.
"Beute machen diese Haie trotzdem: Im Magen eines Tieres fanden Forscher die Überreste einer Robbe, ein anderes hatte den Kieferknochen eines jungen Eisbären geschluckt.","However, these sharks still manage to catch prey: In one animal's stomach, researchers found the remains of a seal; another shark had gobbled down the jawbone of a young polar bear.",Task: Translate the German sentence into English.
"Für Paclík ist es aus diesem Grund unakzeptabel, dass Pelta die Position des Vorsitzenden inne hätte.",Paclík therefore finds it unacceptable for Pelta to become the President.,For Paclík it is unacceptable that Pelta would have held the position of chairman.
"Seit Tagen hängt eine Dunstglocke über der Stadt, ausgelöst durch Brände auf der Nachbarinsel Sumatra.","A pall of smog has been hanging over the city for days, caused by fires on the neighbouring island of Sumatra.","A haze has hung over the city for days, caused by fires on the neighboring island of Sumatra."
"Für Connie Hedegaard, dänischer Vorsitzende der Klimakonferenz, trägt die zunehmende Mobilisierung in der Welt für das Klima dazu bei, was durch diese Demonstrierungen veranschaulicht wird, dass der ""politische Preis"" eines Misserfolges in Kopenhagen sehr hoch wäre.","For Connie Hedegaard, the Danish climate conference president, the increasing number of climate rallies around the world, illustrated by these protests, has contributed to making the 'political cost' of a failure in Copenhagen very high.","For Connie Hedegaard, the Danish chair of the climate conference, the increasing mobilization in the world for the climate contributes to what is shown by these demonstrations, that the ""political price"" of a failure in Copenhagen is very high."
Das bei Anhängern moderner Technologien beliebte Thema der erweiterten Realität wird in letzter Zeit für gewöhnlich durch die Linse einer speziellen Brille wahrgenommen.,"Among modern technology fans a popular topic is augmented reality, lately seen primarily through the prism of special glasses.","The topic of extended reality, which is popular among modern technology enthusiasts, is usually perceived through the lens of a special pair of glasses."
"Anlässlich einer erneuten Unterredung mit Kathleen Allegrone am 4. September versichert François Richier, dass dies nicht der Fall sei.","During the conversation with Kathleen Allegrone on 4 September, François Richier gave an assurance that this was not the case.","On the occasion of a further conversation with Kathleen Allegrone on 4 September, François Richier assured that this was not the case."
"Die Aussage, dass die Pläne erst im Juli bekannt wurden, sind definitiv falsch"", so Pötzl.","They are simply wrong to say that they only learned of the plans in July"".","The statement that the plans only became known in July is definitely wrong, said Pötzl."
"Einem in dieser Woche veröffentlichten Bericht zufolge schätzte der Analyst Tom Kierath von Morgan Stanley, dass IGA-Einzelhändler 360 $ Millionen Umsatz pro Jahr und Metcash 250 Millionen $ bis Ende 2016 verlieren könnten.","In a report this week, Morgan Stanley analyst Tom Kierath estimated that IGA retailers could lose $360 million a year in sales and Metcash $250 million by the end of 2016.","According to a report published this week, analyst Tom Kierath of Morgan Stanley estimated that IGA retailers could lose $360 million in sales by the end of 2016, and Metcash could lose $250 million."
Janson ist in weiten Strecken als Alleindarsteller auf der Bühne.,"For long periods, Janson is the only performer on the stage.",Janson is in wide stretches as a solo actor on the stage.
"Lophoskopisten identifizieren nicht nur Leichen, sie unterstützen auch Ermittlungen in Mord- und Raubsachen und bestätigen die Identität der festgenommenen Personen.","Apart from the identification of bodies, the fingerprinting specialists support research for crimes like theft and murder and confirm the identity of those captured.","Lophoskopisten identify not only corpses, they also support investigations in murder and robbery cases and confirm the identity of arrested persons."
So passt es sich dem menschlichen Körper perfekt an und verteilt auf optimale Weise den Körperdruck.,It is then perfectly adapted to warm human body and spreads its pressure optimally.,Task: Translate the German sentence into English.
In dieser Übersetzung aus dem Schwedischen von Peter Graves wird Englunds Poesie geschmeidig und doch unaufdringlich und passt sich perfekt an seine menschliche Aufgabe an.,"In this translation from the Swedish by Peter Graves, Mr. Englund's prose is supple but unshowy, perfectly suited to his humane task.","In this translation from the Swedish by Peter Graves, Englund’s poetry is graceful and yet unobtrusive and fits perfectly to his human task."
"Wir brauchen nur einige restliche Formalitäten zu klären, zitierte die Agentur AP den Coach des Moskauclubs von Sergej Nemcinov.","We just need to sort out a few formalities, the AP agency quoted the Moscow club coach Sergej Němčinov as saying.","We only need to clarify a few remaining formalities, quoted the agency AP the coach of the Moscow club of Sergei Nemchinov."
"Dann machte Wiranto einen Rückzug, als er am 5. Juni in Jakarta mit TIME sprach und sagte, er habe keine Pläne, in Papua einen Beschwerde-Mechanismus einzurichten.","Then Wiranto backtracked when speaking to TIME in Jakarta on June 5, saying he has no plans to establish a grievance mechanism in Papua.","Then Wiranto made a retreat, as he spoke to TIME on June 5 in Jakarta and said he had no plans to set up a complaint mechanism in Papua."
"""Es war unangenehm, aber für mich geht es ein Stück weiter, nachdem ich den Verdächtigen gesehen und gehört habe.""","""It was uncomfortable, but for me I moved on a little bit after seeing and hearing the suspect.""","""It was unpleasant, but for me it goes a little further, after I saw and heard the suspect."""
"Es ist vernünftig, ein Wahltreffen zum Anlasse zu nehmen, über dieses Thema sowie über die Position der Kernenergie nachzudenken.",It is healthy that an electoral rendezvous should be an occasion for reflecting on such stakes and the place occupied by nuclear power.,It is reasonable to take the opportunity to think about this issue and the position of nuclear energy.
"Mithilfe des Inhalts der Datei ist es ebenfalls möglich sicherzustellen, dass die gehandelten Bitcoins in dem im gesamten Netzwerk verbreiteten Rechnungsbuch der öffentlichen Konten vorhanden sind.","Using the contents of the file, it is also possible to ensure that the exchanged bitcoins exist in the public book of accounts, broadcast across the entire network.","With the help of the contents of the file, it is also possible to ensure that the traded bitcoins are present in the public ledger of accounts in the entire network."
"Evan Kohlmann, ranghöchster Analytiker der NEFA-Foundation mit Sitz in den USA, sagte, Terrorgruppen seien in den letzten Jahren auch viel vorsichtiger im Hinblick darauf geworden, wem sie Zugang gestatten, denn die US-Geheimdienste sind Experten ihrer Rekrutierungsmethoden geworden.","But Evan Kohlmann, senior analyst with the U.S.-based NEFA Foundation, said terror groups have also become much more cautious in recent years about who they allow in because U.S. intelligence agencies have become experts in their recruiting methods.","Evan Kohlmann, the highest-ranking analyst of the NEFA-Foundation with headquarters in the USA, said that terrorist groups have become much more cautious in recent years in terms of who they allow access to, because the US intelligence services have become experts in their recruitment methods."
Transkripte seines ersten Anrufs mit dem australischen Premierminister Malcolm Turnbull wurden ebenfalls veröffentlicht und enthüllten einen angespannten Austausch.,Transcripts of his first call with Australian Prime Minister Malcolm Turnbull were also published revealing a tense exchange.,Transcripts of his first call with Australian Prime Minister Malcolm Turnbull were also published and revealed a tense exchange.
"Vielleicht klingt es paradox, in Tschechien gibt es doch drei Mobilfunknetze und eine Penetration von weit mehr als 100 %.","Perhaps it sounds paradoxical, after all, we have three mobile networks here and over 100% coverage.","Vielleicht klingt es paradox, in Tschechien gibt es doch drei Mobilfunknetze und eine Penetration von weit mehr als 100 %."
"Stattdessen bietet das Kempinksi Bristol eine Möglichkeit, Israel über ein eigenes Call Center anzuwählen.","Instead, Kempinski Bristol offers an opportunity to dial Israel via an own call center.","Instead, the Kempinski Bristol offers a possibility to choose Israel through its own call center."
"Joe Gault, 29, der demnächst die Pepperdine Law School besuchen wird, empfiehlt die ISBN-Nummer für die Preisbestimmung bei Büchern, da man so sicher sein kann, das richtige Lehrbuch zu finden.","Joe Gault, 29, who is about to enter Pepperdine Law School, recommends using the ISBN number to price books since it ensures you are shopping for the right text.","Joe Gault, 29, who will soon attend Pepperdine Law School, recommends the ISBN number for price determination in books, as one can be sure to find the right textbook."
"Stéphane Dupont und Jean-René Dufort hatten sich diesbezüglich ein medienwirksames Streitgespräch geliefert, dass eine Menge von Reaktionen hervorgerufen habe.","Stéphane Dupont and Jean-René Dufort then had a face-to-face media discussion, which gave rise to a lot of reactions.","Stéphane Dupont and Jean-René Dufort had a media-effective dispute about this, which caused a lot of reactions."
"Im Süden wäre sie nurmehr Juniorpartner, obwohl sie die Finanzkrise bisher weitaus besser durchstanden hat als die Häuser in München und Stuttgart.","In the South, it would merely be a junior partner, although it has to date weathered the financial crisis much better than the institutions in Munich and Stuttgart.","In the south, she would only be a junior partner, although she has so far weathered the financial crisis much better than the houses in Munich and Stuttgart."
"""Sowohl für Erwachsene als auch für Männer geeignet"" war das musikalische Kabarett mit Tina Teubner am Freitagabend im Saal der Christuskirche in Wolbeck.","Tina Teubner’s satirical revue Friday evening in the hall of the Christuskirche in Wolbeck was ""suitable for adults as well as men"".","""Both for adults as well as for men suitable"" was the musical cabaret with Tina Teubner on Friday evening in the hall of the Christuskirche in Wolbeck."
HR4-RADTOUR 700 Fahrradfahrer legen im Kurpark von Bad Salzhausen und Schotten Zwischenstopps ein,HR4-CYCLE TOUR 700 cyclists are taking a breather in the health resort of Bad Salzhausen and Schotten,HR4-RADTOUR 700 cyclists stop in the Kurpark of Bad Salzhausen and Schotten
"Mercedes-Benz hat mit diesem Offroader versucht, dem Sektor neuen Atem einzuhauchen.","In short, this is GLK, the latest addition to the ""compact"" off-road vehicles from the starred manufacturer, with which Mercedes-Benz has tried to let in a breath of fresh air into this sector.",Mercedes-Benz has tried to breathe new life into the sector with this off-roader.
"Acht gegen wurde ferner auf die Kompatibilität mit Microsofts Office 2007, dessen neue Formate (.docx, .xlsx, .pptx) durch OpenOffice gelesen werden können.","Attention was also placed on interoperability with the Office 2007 suite, Open Office is capable of opening documents with the new Microsoft extension (.docx, .xlsx, .pptx).",Task: Translate the German sentence into English.
"Die Festnahme eines amerikanischen Auftragnehmers wird wahrscheinlich die Spannungen zwischen der kommunistischen Regierung des Castro-Bruders in Kuba und der Obama-Regierung steigern, die eine ""langsame"" Annäherung zur Verbesserung der Beziehungen zur Insel angestrebt hatte.","The detention of an American contractor may likely raise tensions between the Castro brothers Communist government in Cuba and the Obama administration, which has been pursuing a ""go-slow"" approach to improving relations with the island.","The arrest of an American contractor is likely to increase the tensions between the communist government of Castro's brother in Cuba and the Obama administration, which had sought a ""slow"" rapprochement to improve relations with the island."
EPA-Chef Pruitt zieht sich wegen des Hinauszögerns der Regeln der Obama-Era zur Verringerung der Emissionen zurück,EPA Chief Pruitt Backtracks on Delaying Obama-Era Rules to Reduce Emissions,EPA chief Pruitt withdraws due to the delay of the rules of the Obama era to reduce emissions
"Zu oft beschäftigt sich die Politik mit den alltäglichen Problemen und Notfällen, die von Zeit zu Zeit auftreten.",Too often politics are overwhelmed by everyday administration and by emergencies that manifest themselves from time to time.,Task: Translate the German sentence into English.
So gesehen ist Deutschland in einer viel schwierigeren Position als die USA.,"From this stance, Germany is in a much more difficult position than the USA.","So seen, Germany is in a much more difficult position than the USA."
"Der Täter feuerte acht Schüsse aus einer Handfeuerwaffe, während er auf der Beifahrerseite des Autos stand und floh anschließend mit einem anderen Fahrzeug, ist im Bericht zu lesen.","The gunman fired as many as eight shots from a handgun while standing on the passenger side of the car then fled in another vehicle, the report states.","The perpetrator fired eight shots from a handgun while standing on the passenger side of the car and then fled in another vehicle, according to the report."
"BBC Radio 3 ""wandelt sich"" zu Classic FM, behauptet ein führendes Parlamentsmitglied und erhöht neuen Druck auf den Sender, zu beweisen, dass er etwas tut, was die Privatsender nicht tun.","BBC Radio 3 is ""turning into"" Classic FM, a leading MP has claimed, piling fresh pressure on the broadcaster to prove that it does something that commercial broadcasters do not.","BBC Radio 3 ""wandelt sich"" to Classic FM, claims a leading parliamentary member and increases new pressure on the broadcaster to prove that he is doing something that private broadcasters are not doing."
"Sie beobachtete ein Live-Feed, bei dem ein Polizist vor einer Gruppe von Demonstranten mit einem bellenden Hund stand.",She watched a live feed where a police officer stood in front of a group of protesters with a barking dog.,She watched a live feed in which a policeman stood in front of a group of demonstrators with a barking dog.
"Es bestand nicht die Gefahr, eine Torchance zu verpassen, denn es gab praktisch keine.","There was no risk of missing a goal opportunity, because there were virtually none.","There was no danger of missing a goal chance, because there were almost none."
Der deutsche Zweig der Gülen-Bewegung befürchtet ebenfalls die Flucht vieler Türken ins Ausland.,The German branch of the Gülen movement also fears that many Turks will flee abroad.,The German branch of the Gülen movement also fears that many Turks will flee to other countries.
"Dem Genossenschaftsverband Bayern ""sind derzeit keine weiteren Banken bekannt, die einen Auslagenersatz für Einlagen von Privatkunden berechnen"", sagte Sprecher Ernst.","Spokesperson Ernst said that the Cooperative Association of Bavaria ""was not currently aware of any other banks that ask private customers to reimburse their expenses"".","The Bavarian cooperative association ""currently no further banks are known, which calculate a compensation for deposits of private customers"", said spokesman Ernst."
Der Import und die Verwendung von blauem und braunem Asbest werden gesetzlich in Großbritannien verboten.,Import and use of Blue and Brown asbestos banned by law in Britain.,The import and use of blue and brown asbestos will be banned by law in Great Britain.
"Das BR23C enthält Lithium-Polymerbatterien, die leichter und energieeffizienter sind, und daher eine längere Lebensdauer haben, als herkömmliche Lithium-Ionenbatterien.","BR23C uses lithium-polymer accumulators that are lighter and have a higher energy density, which - compared to the lithium-ion version - assures longer lifetime.","The BR23C contains lithium-polymer batteries, which are lighter and more energy-efficient, and therefore have a longer lifespan than conventional lithium-ion batteries."
"Die Wirtschaftszeitung (HN) hatte vordem berichtet, dass die spanische Regierung kein Interesse an den L-159 hat.",Hospodářské noviny recently reported that the Spanish army is not interested in L-159.,The economic newspaper (HN) reported earlier that the Spanish government has no interest in the L-159.
