source,reference,prediction
而在本月初，特朗普表示任何来自朝鲜的威胁“都将遭遇前所未有的怒火与打击 ” ， 对此朝鲜领导人金正恩则以威胁袭击关岛的方式作出回应。,"Earlier this month, when Trump said that any North Korean threat “will be met with fire and fury like the world has never seen,” North Korean leader Kim Jong-un responded by threatening to attack Guam.","And, earlier this month, Trump said that any threat from North Korea “will be met with fire and fury like the world has never seen,” to which North Korean leader Kim Jong-un responded with a threat to attack Guam."
"特朗普还承诺了8,000—10,000亿美元的基础设施投资计划，该计划要通过债券融资。 他还承诺大幅降低公司税。","Trump has also promised an $800 billion-$1 trillion program of infrastructure investment, to be financed by bonds, as well as a massive corporate-tax cut, both aimed at creating 25 million new jobs and boosting growth.","Trump has also promised an infrastructure investment program of $800-1000 billion, to be financed by bonds, and a large reduction in corporate taxes."
比如，2月底，德国总理默克尔做出了令人惊讶的坚持：欧洲不需要加固其金融防火墙来保护其他欧元区国家免受希腊的无序违约。,"At the end of February, for example, German Chancellor Angela Merkel made a spectacle insisting that no bigger financial firewall was needed to protect other eurozone countries from a disorderly Greek default.","For example, at the end of February, German Chancellor Angela Merkel made an astonishing statement: Europe did not need to strengthen its financial firewall to protect other eurozone countries from Greece’s chaotic default."
赋予公民言论自由、独立自由选举权和集会自由的法案至关重要，必须让公众明白没有人能凌驾于法律之上，否则转型就有可能遭到破坏。,"Legislation that empowers citizens with freedom of expression, free and independent elections, and freedom of association is crucial, and it must be made clear to the public that no one is above the law. Anything less will undermine the transition.","Laws that grant citizens freedom of speech, independent electoral rights, and the right to assembly are essential, and must be made clear to the public, lest the transition be undermined."
如果全球经济环境不是如此严峻，就连曾经发誓再也不向国际货币基金组织借款的国家，都恭敬地来到它的门前，那么，这样的伪善就是非常可笑的。,"Such hypocrisy would be laughable if global economic conditions weren’t so dire that even countries that once swore never again to deal with the IMF have returned to its door, cap in hand.",Such hypocrisy would be laughable if the global economic environment were not so grim.
以美国为首的北约在1999年对塞尔维亚的轰炸便未受到国际法的认可，并且是在塞尔维亚盟国俄罗斯的强烈反对下发生的。,"The US-led NATO bombing of Serbia in 1999 lacked the sanction of international law, and occurred despite the strong objections of Russia, a Serbian ally.","NATO’s bombing of Serbia in 1999, led by the US, was not sanctioned by international law, and took place in the face of strong opposition from Serbia’s ally, Russia."
毕竟，美国颠覆过，或者至少试图颠覆过它所反对的无核政权，包括阿富汗、伊拉克、利比亚和（未获成功的）叙利亚。,"The US has, after all, overthrown or at least tried to overthrow non-nuclear regimes that it opposes, including in Afghanistan, Iraq, Libya, and (unsuccessfully) Syria.","After all, the US overthrew, or at least attempted to overthrow, non-nuclear regimes that it opposed, including Afghanistan, Iraq, Libya, and (unsuccessfully) Syria."
消费者在购买住房和汽车上紧缩开支，不仅仅是因为他们遭受了股票价格的下跌和房屋价值的下降对他们财富的冲击，也因为他们无所适从。,"Consumers are pulling back from home and automobile purchases not only because they have suffered a blow to their wealth with declining stock prices and housing values, but also because they don’t know where to turn.","Consumers are cutting back on purchases of homes and cars not only because they have been hit in the pocketbook by falling stock prices and declining house prices, but also because they don’t feel like it."
中国2004年全国人民代表大会将个体户、私营企业主重新定义为“社会主义事业建设者 ” ， 并把他们包括进爱国统一战线。,"In China, the National People’s Congress in 2004 re-defined entrepreneurs and individual proprietors as “builders of the socialist cause,” and included them in the Patriotic United Front.","In 2004, China’s National People’s Congress redefined individual households and private enterprise owners as “builders of socialism,” and included them in the patriotic united front."
当罗伯特·舒曼和康拉德·阿登纳创立欧洲煤钢共同体的时候，决定性的法国领导开始实现欧洲统一的第一个历史时刻来临了。,The first moment when decisive French leadership began to unify Europe came when Robert Schuman and Konrad Adenauer created the European Coal and Steel Community.,"When Robert Schuman and Konrad Adenauer created the European Coal and Steel Community, a decisive moment in the history of European integration began."
关键不在于桑托勒姆的言论在事实上的对错，而是他所说的能使其追随者们“感觉”良好—因为这符合他们的偏见。,"The point is not whether Santorum is right or wrong factually. What he says “feels” right to his followers, because it conforms to their prejudices.","The key is not that Santorum is factually wrong, but that what he says makes his followers “feel good” – because it confirms their biases."
这在1997-1998年的亚洲金融危机、2008年的全球金融危机和2010年的欧元区危机中都得到印证。,"This pattern was evident in the 1997-1998 Asian financial crisis, the 2008 global financial crisis, and the eurozone crisis that erupted in 2010.","This happened during the Asian financial crisis of 1997-1998, the global financial crisis of 2008, and the eurozone crisis of 2010."
贫穷的农民可能没钱在这上面投资，或者没有这样做的动机－如果水能直接从公开的来源获得或者如果政府对这种水的使用提供补助。,"Poor farmers may lack the capital to invest in it, or may lack the incentive to do so if water is taken directly from publicly available sources or if the government is subsidizing its use.","Poor farmers may not have the money to invest, or the incentive to do so – if water is available from public sources or if the government subsidizes its use."
正如中国的工业化是前所未有的 — — 没有哪个发展中国家可以在整整二十年的时间里不间断地保持每年10%以上的增长，200年前英国的工业化也是前无古人。,Just as Chinese industrialization is unprecedented – no developing country has grown by more than 10% per year without interruption for two full decades – Britain’s industrialization 200 years ago was similarly unparalleled.,As China’s industrialization was unprecedented – no developing country has ever sustained annual growth of more than 10% for two decades – so was Britain’s industrialization 200 years ago.
最大的金砖经济体中国也陷入了结构性减速，其经济增长率在未来两年中将向5%靠拢（目前为7%以上 ） 。,"The biggest, China, is in the midst of a structural slowdown that will push its growth rate closer to 5% in the next two years, from above 7% now.","China, the largest BRIC economy, is also experiencing a structural slowdown, with its growth rate set to stabilize at around 5% over the next two years (up from more than 7%)."
此外，在20世纪90年代在IMF以及2008—2009全球金融危机中在以色列央行任职期间，费希尔积累了丰富的危机管理经验。,"Moreover, Fischer gained extensive crisis-management experience during his tenure at the IMF in the 1990’s and as Israel’s central banker during the 2008-2009 global financial crisis.","Moreover, during his tenure at the IMF in the 1990’s and at the Bank of Israel during the global financial crisis of 2008-2009, Fischer accumulated a wealth of crisis-management experience."
最近，哈佛大学心理学家史蒂文·平克（Steven Pinker）出版了一本书，记录了各项福利的长期积极趋势，他称之为“启蒙的成果 ” 。,"Recently, the Harvard University psychologist Steven Pinker published a book documenting long-term positive trends in multiple dimensions of wellbeing, which he calls “the fruits of the Enlightenment.”","Recently, Harvard psychologist Steven Pinker published a book, The Better Angels of Our Nature: Why Violence Has Declined, documenting the long-term positive trend in human welfare."
俄罗斯天然气工业公司的产量正以令人震惊的速度下滑；在国内，那些只依靠一种产业存活的“单一城镇”正在衰亡。,Gazprom’s production is falling at a dizzying pace; the country’s single-industry “mono-towns” are dying.,Gazprom’s production is plummeting at an alarming rate; “single-industry towns” in Russia are dying out.
终止救援就会影响到8000万人民的生活，造成该国地区的不稳定，引发埃塞俄比亚和邻国索马里和厄立特里亚新一轮的冲突。,"Cutting off aid could have calamitous humanitarian consequences for the nation’s 80 million people. It could also destabilize a fragile region, sparking fresh wars with neighboring Somalia and Eritrea.","Cutting off aid would affect the lives of 80 million people, destabilize the region, and trigger a new round of conflict in Ethiopia, Somalia, and Eritrea."
2008年为数不多的积极结果之一是G-20全球影响力的加强；理论上，G-20是远比G-7代表性更强的国际领导力论坛。,"One of the few positive consequences of the 2008 financial crisis was the elevation of the G-20's global role; in principle, it is a far more representative forum for international leadership than the G-7 ever was.","One of the few positive outcomes of 2008 was the strengthening of the G-20’s global influence; theoretically, the G-20 is a more representative international leadership forum than the G-7."
他们联合起来反对像世界贸易组织（WTO）这样的多边机构，世贸组织是拥有准司法争端解决机制的唯一国际机构，也是谈判和执行全球贸易规则的主要论坛。,They rally against multilateral bodies like the World Trade Organization (WTO) – the main forum for negotiating and implementing global trade norms and one of the only international organizations with a quasi-judicial dispute-settlement entity.,"Together, they oppose multilateral institutions like the World Trade Organization (WTO), the only international body with a quasi-judicial dispute-resolution mechanism, and the main forum for negotiating and implementing global trade rules."
尽管普京并未明言猎犬的优劣代表了俄美两国的实力，但上述评论却与他所传递的总体信息如出一辙：永远也不要胆敢质疑我们的力量。,"Though Putin barely implied that the dog’s superiority indicates Russia’s domination over the US, his remark appears to be in line with his general message: don’t you ever dare to doubt our high status.","While Putin did not explicitly equate the hunt with Russia’s power vis-à-vis the US, such commentary was consistent with the overall message he was conveying: Don’t ever doubt our strength."
不断繁荣的中国不仅增加了从其他国家的进口，而且，尽管近年来石油价格大幅度上升，它还提供了保持西方低物价的产品。,"An increasingly prosperous China has not only expanded imports from other countries, but is also providing goods that have kept prices lower in the West, despite sharply higher oil prices in recent years.","Booming China has not only increased imports from other countries, but, despite the recent surge in oil prices, it has also provided the West with products that keep prices low."
但在这个西方国家走向孤立主义的时代 — — 以英国的脱欧公投和美国人选举特朗普为美国总统为标志 — — 区域内的贸易和投资会比以往任何时候都更重要。,"But, at a time when Western countries are moving toward isolationism – exemplified by the Brexit vote in the United Kingdom and the election of Donald Trump as US president – intra-regional trade and investment are more important than ever.",But in an age of Western isolationism – symbolized by the Brexit vote in the United Kingdom and the election of Donald Trump as US President – regional trade and investment are more important than ever.
1996年的特别重大杀戮事件后，新任总理霍华德（John Howard）宣布，够了已经够了（enough was enough ） 。,"After a particularly horrible massacre in 1996, a new prime minister, John Howard, declared that enough was enough.","After the 1996 massacre, the new prime minister, John Howard, declared “enough is enough.”"
不仅如此，梅休并没有发现表明衍生品市场在基础现金市场中造成波动的证据，而事实情况却恰恰相反，衍生品市场能够对基础现金市场的波动起到缓解作用。,"Moreover, he found that there is no evidence that derivative markets create volatility in underlying cash markets; in fact, they may even reduce it.","Moreover, Merton did not find evidence that the derivatives market caused volatility in the cash market, but rather that the derivatives market dampened volatility in the cash market."
这是一个坚实的开端，而且我们应当鼓励发展此类合同以便帮助数以十亿计的人们防范通货膨胀和通货紧缩风险。,"This is a real beginning, and we should encourage such contracts to grow in order to help billions of people hedge their inflation and deflation risks.","This is a strong start, and we should encourage the development of such contracts to help billions of people protect themselves against the risks of inflation and deflation."
坎布里奇—本月，欧盟将迎来其创始条约 — — 罗马条约签订60周年。 罗马条约建立了欧洲经济共同体。,"CAMBRIDGE – This month the European Union will celebrate the 60th anniversary of its founding treaty, the Treaty of Rome, which established the European Economic Community.","CAMBRIDGE – This month, the European Union celebrates the 60th anniversary of its founding treaty, the Treaty of Rome, which established the European Economic Community."
如果随着外交倡议的进展，美国继续采取旁观态度，只在幕后参与讨论并最终任由欧洲为所欲为的话，那么欧洲没有足够的实力采取进一步的行动。,"It is not enough for the Europeans to act while the Americans continue to look on as the diplomatic initiatives unfold, partaking in discussion only behind the scenes and ultimately letting the Europeans do what they will.","If, as the diplomatic initiative progresses, the US continues to adopt a passive stance, participating only behind the scenes and ultimately allowing Europe to do as it pleases, Europe lacks the power to take further action."
2015到2016年间，奥尔班政府斥资超过5，000亿欧元（合5，900亿美元）投入反移民广告，其中包括设立广告牌警告移民不要抢夺本地人的工作。,"Between 2015 and 2016, his government spent more than €50 million ($59 million) on anti-immigrant advertisements, including billboards warning immigrants not to take natives’ jobs.","Between 2015 and 2016, the Orbán government spent more than €50 billion ($590 billion) on anti-immigrant advertising, including billboards warning migrants not to take jobs from locals."
正如萨默斯所警告的，坚持这样做只能在不可避免的失败前造成“不必要的痛苦 ” ， 让希腊（其实远不止希腊）崩溃。,"Staying the course, as Summers warns, will lead only to “needless suffering” before that course inevitably collapses, bringing Greece – and much else –­ crashing down.","As Summers warned, adhering to this approach would cause “unnecessary suffering” before inevitable failure, leading to the collapse of Greece (and much more)."
在这方面，中国和沙特阿拉伯堪称杰出 — — 尽管它们绝不是“孤家寡人 ” — —组织了一系列日益厚颜无耻的绑架或让批评者失踪。,"Here, China and Saudi Arabia stand out – though they are by no means alone – for orchestrating a series of increasingly brazen abductions or vanishings of their detractors.","In this regard, China and Saudi Arabia stand out – though not as “rogue states” – for their increasingly brazen abductions or disappearances of critics."
更广泛地说，保持军事扩张得到监督、扩大武器贸易条约（Arms Trade Treaty）参与国、改善国防当局间的互相谅解现已成为亚洲所面临的重大问题。,"More broadly, keeping military expansion in check, enlarging the number of countries that conclude the Arms Trade Treaty, and improving mutual understanding among national defense authorities are now the paramount issues facing Asia.","More broadly, keeping military expansion in check, expanding participation in the Arms Trade Treaty, and improving inter-agency cooperation on defense issues have become major challenges for Asia."
直到最近，普京与贝隆夫人的相似之处还不那么明显（尽管定期的肉毒杆菌抗皱纹治疗让前者看上去像经过防腐处理的后者 ） 。,"Until recently, Putin’s resemblance to Evita was not so obvious (though his regular Botox treatments have given him the look that she took on after she was embalmed).","Until recently, the resemblance between Putin and Merkel was not so obvious (although regular Botox injections made the former look like the latter had been preserved in formaldehyde)."
在当前环境中，地缘政治紧张升级、信任缺失以及对关键性机构的不尊重所形成的累积效应可能带来一次重大冲击，也有可能只是令投资条件出现恶化。,"In the current context, the cumulative effect of rising geopolitical tensions, loss of trust, and disrespect for key institutions could produce either a large shock or just deteriorating conditions for investment.","In the current environment, the accumulation of geopolitical tensions, trust deficits, and disrespect for key institutions could lead to a major shock, or merely to deteriorating investment conditions."
东京—10月5日，在经历了多年令人心疲力竭、事无巨细的讨价还价后，12个环太平洋国家终于签署了跨太平洋合作伙伴关系（TPP ） 。 TPP协定包括了从更多贸易到更清洁的环境的一系列承诺。,"TOKYO – On October 5, after years of exhausting – and exhaustive – haggling, a dozen Pacific Rim countries finally signed up to the Trans-Pacific Partnership (TPP), an agreement that promises everything from more trade to a cleaner environment.","TOKYO – On October 5, after years of arduous negotiations, 12 Pacific Rim countries finally signed the Trans-Pacific Partnership (TPP) agreement, which includes commitments ranging from more trade to a cleaner environment."
在多边主义的框架下，各国必须通力合作，减少分歧并深化关系，因此我们必须克服的，就是那种将我们引向旧思维 — — 和旧联盟 — — 的惰性。,"Within the framework of multilateralism, countries must make the effort to smooth over their differences and deepen their relations: we must conquer the inertia that moves us towards old thinking – and old alliances.","Within the framework of multilateralism, countries must cooperate, reduce their differences, and deepen their relationships, so we must overcome the inertia that leads us back to old ways of thinking – and old alliances."
而现在，因为确认巨额援助资金被盗，这种悲伤的情绪又掺杂了愤怒和失望 — — 这样的不满既针对欺诈行为本身，也针对这件事所体现出来的非洲改善医疗机会和成果的斗争现状。,"And now, with confirmation that huge sums of aid were stolen, the grief is compounded by anger and disappointment – at the fraud itself, but also for what it says about Africa’s struggles to improve health-care access and outcomes.","Now, with confirmation that the money was stolen, there is a mixture of sadness, anger, and frustration – not only at the fraud itself, but also at the struggle to improve health opportunities and outcomes in Africa."
倘若五月初玛琳·勒庞得胜，欧盟就将终结，只留下德国总理默克尔（Angela Merkel）苦苦支撑一个行将崩溃的世界秩序。,"A victory for Le Pen in early May would spell the end of the EU, leaving German Chancellor Angela Merkel as the final pillar of a crumbling world order.","If Marine Le Pen wins in May, the EU will end, leaving German Chancellor Angela Merkel to hold together a world order that is collapsing."
如果土耳其成为欧盟成员国，那么欧洲从经济和军事上都能得到加强，而如果土耳其满足了包括言论自由在内的政治标准，那么它应该获得和其他成员国一致的准入谈判。,"Europe would strengthen itself economically and militarily if Turkey became a member, and it should revive accession negotiations on the same basis as other member states if Turkey meets the political criteria, including press freedom.","If Turkey becomes a member of the EU, Europe will be stronger economically and militarily, and if Turkey meets the political criteria, including freedom of expression, it should be accorded the same accession negotiations as other member states."
发自牛津 — — 联合国正在甄选下一任秘书长，世界银行行长的职位正虚位以待，而世界卫生组织也在物色一位新带头人，其他一些国际组织也面临着类似的状况。,OXFORD – The United Nations is seeking a new secretary-general. The World Bank presidency is up for grabs.,"OXFORD – The United Nations is in the process of selecting a new secretary-general, the World Bank is without a president, and the World Health Organization is looking for a new leader."
此外王储萨勒曼尽管有诸多缺点，但依然算是个改革者，知道自己国家的繁荣和王室的生存离不开开放和多元化。,"Moreover, MBS, for all his faults, is something of a reformer, understanding that his country must open up and diversify if it is to thrive and the royal family is to survive.","Moreover, Prince Salman, despite his many flaws, is a reformer who knows that his country’s prosperity and the monarchy’s survival depend on openness and diversity."
毕竟 ， “ 鱼鹰”的安全风险相对于朝鲜导弹或中国侵犯该地区（尤其是附近的钓鱼岛）的所引发的安全威胁来说简直是微不足道的。,"After all, the Osprey’s safety risks are insignificant relative to the security threat posed by, say, a North Korean missile or Chinese aggression in the area, especially the nearby Senkaku Islands.","After all, the security risk posed by the “Fish Eagle” is minuscule compared to the security threat posed by North Korean missiles or Chinese aggression in the region (and particularly in the Senkaku Islands)."
"处于同一状态的保守党政客如果了解一下已经导致了3,600多起暴力死亡的“爱尔兰问题 ” ， 将大有裨益。","Conservative politicians who find themselves in such a position would do well to know that conflicts over the “Irish question” have resulted in more than 3,600 violent deaths.","Conservative politicians in the same position would do well to understand the “Irish problem” that has led to more than 3,600 violent deaths."
"自去年12月黄热病病毒在安哥拉首都兼最大城市罗安达现身以来，已经夺走293人的生命，疑似传染病例2,267人。","Since the virus emerged in Luanda, Angola’s capital and most populous city, last December, it has killed 293 people and infected a suspected 2,267.","Since the Ebola virus appeared in the Angolan capital and largest city, Luanda, last December, it has claimed 293 lives and infected 2,267 people."
我再次谴责了他们的袭击行为，并且敦促他们宣布单边停火或者与以色列共同达成协议在相当长的一段时间内停止加沙内外的所有军事行动。,"I made the same condemnation to them, and urged that they declare a unilateral ceasefire or orchestrate with Israel a mutual agreement to terminate all military action in and around Gaza for an extended period.","I again condemned their attacks, and urged them to declare a unilateral ceasefire or enter into an agreement with Israel to stop all military operations in Gaza and elsewhere for an extended period."
当年林登·约翰逊（Lyndon Johnson）总统决定升级美国对越南的干预时，就引用了慕尼黑的例子 — — 后者因坐视希特勒的恶行而导致了灾难性的后果。,"President Lyndon Johnson, when deciding to escalate US intervention in Vietnam, drew an analogy with Munich, when the failure to respond to Hitler’s aggression had catastrophic consequences.","When President Lyndon Johnson decided to escalate US involvement in Vietnam in 1965, he cited the example of Munich – where inaction in the face of Hitler’s aggression led to catastrophic consequences."
第一个选择就是通过最低工资法律或者支付社会安置收入来维护低技能者的收入，这就意味着要求私营部门支付最低工资。,The first option is to defend the wages of the low skilled through minimum-wage laws or paying social replacement incomes which imply minimum wage demands against the private economy.,"The first option is to maintain low-skilled workers’ incomes through minimum-wage laws or social-security payments, which means requiring the private sector to pay the minimum wage."
其中一些经济学家虽然认识到当前紧张局势会增加政策意外或错误的风险，但将其视为摆明姿态和谈判的一部分。,"For example, one group, while recognizing that the current tensions increase the risk of a policy accident or mistake, views them as part of a process of posturing and negotiation.","Some economists recognize that the current tense situation increases the risk of policy surprises or mistakes, but view it as part of posturing and negotiations."
第一个假设是贸易的收益天然能够被大部分人所分享，或者直接得到，或者通过增长加快的经济体的合理再分配政策获得。,"The first assumption was that the benefits of trade would naturally be shared by most of the population, either directly or because of appropriate redistribution policies implemented in the now-faster growing economies.","The first assumption is that the benefits of trade are naturally shared by most people, either directly or through a reasonable redistributive policy in an economy that grows faster."
此外目前美国玉米产量的40%都已经用作提炼乙醇，而几年前这一比例还仅有5%左右，这意味着玉米价格必须提高以应对市场对食品，出口和乙醇生产的需求。,"In addition, the fact that nearly 40% of the US corn crop is being used for ethanol, up from around 5% a few years ago, means that corn prices must be higher to meet the feed, export, and ethanol demands for corn.","Moreover, 40% of US corn production is now used to produce ethanol, up from 5% a few years ago, meaning that corn prices must rise to meet market demand for food, exports, and ethanol production."
相对1995—2007年趋势的累计产出损失，目前美国为GDP的78 % ， 欧元区为GDP的60 % 。,"Cumulative output losses relative to the 1995-2007 trends now stand at 78% of annual GDP for the US, and at 60% for the eurozone.","Relative to the 1995-2007 trend, cumulative output losses amount to 78% of GDP in the United States and 60% in the eurozone."
但如果油田的所有者们认为油价在长期来看会呈下跌之势，他们现在便会有动力开发石油并扩大生产以求在跌价之前卖出更多的石油。,"But if owners of oil reserves think that prices will fall in the long run, they gain an incentive to explore for oil and expand production now in order to sell as much oil as possible before the fall.","But if the owners of the oil fields believe that the price of oil is likely to fall in the long run, they now have an incentive to develop the oil and expand production in order to sell more oil before the price falls."
在与哈梅内伊的相对地位上，拉夫桑贾尼比其后的所有总统都更加强势，因为当时哈梅内伊刚刚被选为最高领袖霍梅尼的继任者。,"Rafsanjani was in a much stronger position vis-à-vis Khamenei, who had just been selected to succeed Khomeini as Supreme Leader, than any of Iran’s subsequent presidents.","Relative to Khamenei, Rafsanjani was more powerful than any of his successors, because Khamenei had just been chosen as the successor to Ayatollah Ruhollah Khomeini, the founder of the Islamic Republic."
马克思将一切社会矛盾都处理为阶级斗争，而阶级斗争会随着私有财产的消失而消失，因此，共产主义成立后不可能再有异见。,"Because Marxism treats all contradictions in society as the products of a class struggle that will disappear when private property does, dissent after the establishment of communism is impossible.","Marx treated all social contradictions as class struggles, which would disappear with the disappearance of private property, so there could be no disagreement after the establishment of communism."
在习近平取消主席任期制时，大家都认为他在中共党内的统治地位几乎是无可置疑的，因此他的权威也不可能受到挑战。,"At the time of Xi’s announcement, the conventional wisdom was that his dominance inside the Chinese party-state was virtually absolute, and thus that his authority could not possibly come under attack.","When Xi abolished term limits for the presidency, it was widely assumed that his dominance within the party was unassailable, so his authority was unlikely to be challenged."
但它们都不能不关注一个重要目标：制定一个新政策框架，这个框架要基于存在的共同利益，能够阻止关系的恶化、稳定欧洲-大西洋安全。,"But none should distract attention from the important goal of identifying a new policy framework, based on existential common interests, that can stop the downward spiral in relations and stabilize Euro-Atlantic security.",But they should all be mindful of an important goal: developing a new policy framework that is based on existing common interests and can prevent the deterioration of relations and stabilize European-Atlantic security.
但是，由于俄国继续坚持其在九十年代早期做出的国策，也就是向西方开放，因此所有这些都并不构成俄国战略上的根本性变化。,"Yet none of this amounts to a fundamental change in Russia’s strategy, because Russia continues to adhere to its fundamental decision, made in the early 1990’s, to open itself to the West.","But, because Russia has continued to pursue the policy of openness to the West that it adopted in the early 1990’s, none of this constitutes a fundamental change in Russia’s strategic orientation."
虽然俄罗斯前途未谱，但它的历史变得更加清晰，部分原因是因为我们现在知道苏共20大开启了苏联专制的终结。,"Although Russia’s future is uncertain, its history is becoming clearer, in part because we now know that the Twentieth Party Congress started the process that brought about the end of Soviet despotism.","While Russia’s future is uncertain, its history is becoming clearer, in part because we now know that the 20th Party Congress marked the end of the Soviet regime."
中国部署了数万名“网警 ” ， 以封锁网站、在网吧中进行巡查、监控移动电话的使用、并追踪互联网上的活跃人士。,"China deploys tens of thousands of “ cyber police” to block Web sites, patrol cyber-cafes, monitor the use of cellular telephones, and track down Internet activists.","China has deployed thousands of “netizens” to block websites, patrol Internet cafes, monitor mobile-phone use, and track Internet users."
简而言之，汹涌流向美国的资本人为地压低了利率并抬高了资产价格，导致银行和监管标准松懈并且最终造成瓦解。,"Simply put, surging capital flows into the US artificially held down interest rates and inflated asset prices, leading to laxity in banking and regulatory standards and, ultimately, to a meltdown.","In short, the flood of capital into the US depressed interest rates and pushed up asset prices, leading to lax banking and regulatory standards and ultimately to a breakdown."
就在一个月前，南亚发生海啸，有关人员死亡、灾民受难以及各种基础设施遭受严重破坏的报道占据了此次海啸报道的主题。,"Reports about the tsunamis that devastated Southeast Asia barely a month ago have understandably been dominated by tales of death, suffering, and the physical destruction of infrastructure.","Just a month ago, a tsunami struck South Asia, killing thousands, displacing millions, and causing widespread damage to infrastructure."
"成功需要每年投入6,000亿美元，涉及到的领域包括环境修复和保护、可再生能源和能源效率，以及可持续交通系统。","Success will require an estimated $600 billion in investment each year, in areas including environmental remediation and protection, renewable energies and energy efficiency, and sustainable transportation systems.","Success would require an annual investment of $600 billion, encompassing areas such as environmental restoration and protection, renewable energy and energy efficiency, and sustainable transportation systems."
但我们认为新公约所规定的、正被各成员国越来越多地使用的有效多数票（qualified majority voting）方式，也应该适用于公约的批准过程本身。,"We believe, though, that the increased use of qualified majority voting by member governments embodied in the new treaty should also be applied to the ratification process itself.","But we believe that the new treaty’s provision for effective majority voting, which is increasingly being used by member states, should also apply to the treaty’s own ratification process."
诚然，巴西仍旧是一个“硬”左派国家。 譬如，卢拉党内的一些人还支持古巴的卡斯特罗兄弟和委内瑞拉总统乌戈 查韦斯。,"True, Brazil still has a “hard” left, and some in Lula’s own party are comfortable with, say, Cuba’s Castro brothers and Venezuelan President Hugo Chávez.","To be sure, Brazil is still a “hard” left-wing country, as some members of the PT still support Fidel and Raúl Castro and Venezuelan President Hugo Chávez."
在布雷顿森林体系崩溃后的十年里，IMF重新化身为1970年代石油价格震荡所带来的储备盈余的首要管理机构。,"In the years after the collapse of Bretton Woods, the IMF reinvented itself as a principle vehicle for managing the surpluses that followed the oil price shocks of the 1970’s.","In the decade following the collapse of the Bretton Woods system, the IMF re-emerged as the primary manager of the reserve surpluses generated by the oil price shocks of the 1970’s."
在2008年8月份向格鲁吉亚派出军队后，俄罗斯承认了两个从格鲁吉亚脱离的省份南奥塞梯（South Ossetia）和阿布哈兹（Abkhazia）的独立。,"After Russia sent troops into Georgia in August 2008, it recognized the independence of two breakaway Georgian provinces, South Ossetia and Abkhazia.","After sending troops to Georgia in August 2008, Russia recognized the independence of the two Georgian provinces that had seceded, South Ossetia and Abkhazia."
这导致理论界陷入困境：这些政权并非主要依靠硬实力，也没有成功建立起软实力，但仍然能在国外发挥真实的影响。,"Theorists are therefore in a bind: these regimes are not relying chiefly on hard power, are unsuccessful at generating soft power, but are still able to project real influence abroad.","This has left theorists in a quandary: these regimes are not primarily based on hard power, nor have they succeeded in building soft power, but they still exert real influence abroad."
伊萨卡—步入2012年之际，我们值得思考一下新兴市场的十年强劲经济增长是如何引发去年波涛汹涌的政治转型的。,"ITHACA – With 2012 underway, it is worth reflecting on how a decade of strong economic growth in emerging markets led to last year’s resounding political transformations.","ISLAMABAD – As we approach 2012, it is worth reflecting on how the decade of strong economic growth in emerging markets triggered last year’s political upheavals."
但是，更有可能的是，在经历了多年的缓慢复苏后，美国经济也许终于已经准备好大步向前了，至少可以维持一段时间。,"Still, it is far more likely that after years of slow recovery, the US economy might at last be ready to move significantly faster, at least for a while.","But, more likely, after years of slow recovery, the US economy may finally be ready to move forward, at least for a while."
如此，特朗普就能在国内宣称取得胜利，同时让欧洲消费者摆脱欧盟农业保护主义的束缚，提高欧洲人民的生活水平。,"This would enable Trump to proclaim victory at home, while raising the European standard of living by freeing Europe’s consumers from the yoke of the EU’s agricultural protectionism.","That way, Trump could claim victory at home, while liberating European consumers from the EU’s agricultural protectionism and raising European living standards."
而她的政府要求债务国通过极端紧缩和痛苦的调整来应对金融恐慌，哪怕与此同时德国的经常账户盈余是不断膨胀的。,"And her governments responded to financial panic by demanding extreme austerity and painful adjustments in debtor countries, even as Germany’s current-account surplus swelled.","Her government demanded that debtor countries respond to the financial panic with extreme austerity and painful adjustment, even as Germany’s current-account surplus continued to grow."
中国人大常委会罕见地介入“说明”基本法第104条，宣布所有官员就职宣誓必须“准确、完整、庄重、真诚 ” 。,"In an extraordinary move, China’s National People’s Congress Standing Committee stepped in to “clarify” Article 104 of the Basic Law, declaring that all oaths taken by office-holders must be “solemn, accurate, complete, and sincere.”","China’s top legislative body, the National People’s Congress, has rarely intervened in the drafting of the Constitution, but it did so in 2013, when it declared that all officials must take an oath that is “accurate, complete, solemn, and sincere.”"
经合组织2016年按任务对职业进行分解的研究表明，在21个经合组织国家中仅有9%的工作岗位确实处在危险之中。,"According to a 2016 OECD study that breaks down occupations by task, only 9% of jobs on average across 21 OECD countries are really at risk.",The OECD’s 2016 Job Decomposition by Task study found that only 9% of jobs in 21 OECD countries are truly at risk.
一场更大规模的贸易战将会对美国制造和农业企业产生巨大的负面影响，而现在看来这种贸易战爆发的几率越来越高。,"A larger-scale trade war (or wars), with a significant negative impact on US manufacturing and agriculture, appears ever more likely.","A larger-scale trade war would have devastating consequences for US manufacturing and agricultural firms, and the likelihood of such a war is increasing."
每个人都有不同的看法，我将提供我自己的2012中东综述，并给出2013年的建议，如果我们想让损失少些的话。,"While there have been many prescriptions, I will provide my own 2012 Middle East roundup, with a look toward what must happen in 2013 if we want it to bring fewer losses.","I will offer my own 2012 Middle East overview, with recommendations for 2013, if we want to minimize the losses."
