source,reference,prediction
"Diese Eigenschaften zeigten sich in nachrangigen sexuellen Charakteristiken wie Muskelmasse, Behaarung, Brüste und Statur, vorrangigen sexuellen Charakteristiken wie Fortpflanzungsorgane und Genitalien oder in Chromosomstrukturen und Hormonen.","These features can manifest themselves in secondary sexual characteristics, such as muscle mass, hair distribution, breasts and stature; primary sexual characteristics such as reproductive organs and genitalia; or in chromosomal structures and hormones.","These characteristics were shown in secondary sexual characteristics such as muscle mass, hair, breasts and height, primary sexual characteristics such as reproductive organs and genitals or in chromosome structures and hormones."
"Das Ergebnis der Biopsie lag in der Woche zwischen Weihnachten und Neujahr vor: ""Man sagte mir, dass es Mesotheliom war.""","The result of the biopsy came in the week between Christmas and New Year: ""I was told it was mesothelioma.""","The result of the biopsy was between Christmas and New Year: ""They told me it was mesotheliom."""
"Es sah so aus, ob sie mit der Ladung von mehr als zweitausend Kilo Haschisch, nicht anhalten müssten.","Their cargo, more than two tons of hashish, is a good reason for not stopping.",It looked like they couldn't stop with more than two thousand kilograms of hashish.
"Natürlich kann man die Musik direkt auf ein Speichermedium überspielen, doch nur wenige Kartenlesegeräte wird ohne Reduktion mit den winzigen Speicherkarten fertig, die in Handys verwendet werden.","Of course, music can be recorded directly onto a memory card, but very few card readers can handle the miniature memory cards used in the cell phones without an adaptor.","Of course, one can directly record music onto a storage medium, but only a few card readers can handle it without reducing it with the small storage cards used in mobile phones."
"""Die Nähe und der ständige Kontakt zu den Patienten sind für uns sehr attraktiv"", sagt der 39-jährige Müller.","""The proximity and the continuous contact with the patients are attractive to us,"" says 39-year-old Müller.","""Being close to and in constant contact with patients is very attractive to us,"" says the 39-year-old Muller."
"Petronella Wyatt: Ich wurde aus Oxford gemobbt, weil ich Tory bin",Petronella Wyatt: I was bullied out of Oxford for being a Tory,Petronella Wyatt: I was mobbed in Oxford because I'm a Tory
"""Weigern sich Thatcher-Anhänger, Französisch zu lernen, oder sind sie einfach nur dumm?"", fragte er mich.","""Do Thatcherites refuse to learn French or are they just stupid?"" he demanded.","""Do Thatcher supporters refuse to learn French or are they just stupid?"" he asked me."
"Die rund 1000 Demonstranten seien von Soldaten aus dem PTV-Gebäude gedrängt worden, sagte Informationsminister Pervaiz Rashid.","Around 1000 protesters have been forced out of the PTV buildings by soldiers, according to the Minister of Information, Pervaiz Rashid.","About 1000 protesters were pushed out of the PTV building by soldiers, said Information Minister Pervaiz Rashid."
"Sie brauchen nämlich keine relativ hohen Kosten für den Bau, den Betrieb und die Unterhaltung eines mobilen Netzes.","That is, they do not carry the relatively high costs of construction, operation and maintenance of a mobile network.","In fact, you don't need high costs for building, operating and maintaining a mobile network."
Die türkische Führung macht die Bewegung für den gescheiterten Putschversuch am 15. Juli 2016 verantwortlich.,"The Turkish government holds the movement responsible for the failed attempted coup on July 15, 2016.","The Turkish leadership holds the movement responsible for the failed coup attempt on July 15, 2016."
"Wir stellen sicher, nicht zu oft auf Tournee zu sein, denn es ist zu leicht, diesem Spiel mit riesigen Menschenmassen, die deine Musik lieben, zu verfallen.",We take care of not being too much on tour because it is easy to fall into this game of big crowds and people who love your music.,"We make sure not to be on tour too often, because it's easy to lose sight of the game when there are huge crowds of people who love your music."
Kurz angetippt und schon spuckt das Gerät einen Nummernzettel aus.,One tap and the machine issues a slip with a number.,The device quickly spits out a number sheet when tapped lightly.
In Thüringen waren von den Schneefällen die A4 und A9 betroffen.,"In Thuringia, the A4 and A9 were affected by snowfall.",In Thüringen were affected by snowfall the A4 and A9 motorways.
"Das US-Geschäft erholte sich gegenüber dem saisonbedingt schwächeren ersten Halbjahr, sodass für das dritte Jahr in Folge ein Gewinn für das Gesamtjahr erwartet wird.",Its US business had recovered its losses during its seasonally weaker first half and was expected to deliver its third consecutive full year profit.,"The US business recovered from the seasonally weaker first half, so that for the third year in a row an overall profit is expected."
"Sie leben inmitten der Großfamilie, werden geliebt, umsorgt und sind glücklich.","They live among their extended family, are loved, cared for and are happy.","They live in a large family, are loved, cared for and happy."
"Aber, wirklich, er hat sich in den US-Open extrem gut verhalten, sogar unter den ziemlich provokativen Umständen mit Harrison und so weiter, und ich denke, dass er viel Anerkennung verdient.","But, really, he's handled himself extremely well, in pretty provocative circumstances in the US with Harrison and so on, and I think he deserves a lot of credit.","But, really, he behaved very well in the US Open, even under the quite provocative circumstances with Harrison and so on, and I think he deserves a lot of recognition."
Die 62 Jahre alte Taxifahrerin und der Fahrer des Notarztwagens wurden schwer verletzt in ihren Fahrzeugen eingeschlossen und mussten von Einsatzkräften befreit werden.,The 62 year old taxi driver and the driver of the ambulance were seriously injured and trapped in their vehicles and had to be freed by emergency services.,The 62-year-old taxi driver and the driver of the ambulance were seriously injured in their vehicles and had to be rescued by emergency services.
"Doch jetzt sagen Wissenschaftler, dass andere Hunde diese subtilen Unterschiede wahrnehmen und darauf reagieren können.",But now scientists say that fellow canines can spot and respond to these subtle tail differences.,"However, scientists now say that other dogs can perceive these subtle differences and react to them."
"Die drei Jahre, die vor mir lagen, dehnten sich vor meinem geistigen Auge zu einem Fegefeuer der Ächtung und Isolation.",The three years before me stretched out as a purgatory of ostracism and isolation.,The three years that lay ahead of me seemed like a furnace of contempt and isolation in my mind's eye.
"Die Entwicklungsbank Asiens (Asian Development Bank, ADB) ruft Indien und China auf, die Rettung der Eurozone in seiner schweren Schuldenkrise zu unterstützen, um einen langfristigen Abwärtstrend zu verhindern, der das Wachstum der Wirtschaft Asiens bremsen wird.",The Asian Development Bank has called for India and China to be ready to help rescue the eurozone from its sovereign debt crisis to avoid a long-term downturn that will stunt the growth of Asian economies.,"The Asian Development Bank (ADB) is calling on India and China to support the rescue of the Eurozone in its debt crisis, in order to prevent a long-term downward trend that will hinder the growth of the Asian economy."
"""Seine Angriffe waren jedoch herabsetzend und viele Leute waren von seiner Wahlkampagne schockiert.""","""However, his attacks were not decent, and many people were caught by surprise by the method of his election campaign.""","""However, his attacks were demeaning and many people were shocked by his election campaign."""
"Die innenpolitische Sprecherin der Linksfraktion im Bundestag, Ulla Jelpke, kritisierte diese Entscheidung: ""Familien mit Kindern drohen wegen der Mängel im italienischen Asylsystem menschenrechtswidrige Aufnahmebedingungen und eine Gefährdung des Kindeswohls"".","The Linke party's spokeswoman for domestic poicy, Ulla Elpke, criticised this decision: ""Due to shortcomings in the Italian asylum system, families with children are threatened with conditions of admission that contravene human rights and with risk to the child's welfare""","Ulla Jelpke, the spokeswoman for the Left faction in the German Bundestag, criticized this decision: ""Families with children are facing human rights violations and a threat to their children's well-being due to the flaws in the Italian asylum system."""
"Was sexuellen Missbrauch betrifft, ist Georg Ratzinger also von jeder Mitwisserschaft freizusprechen.","As far as sexual abuse is concerned, Georg Ratzinger has therefore been absolved of any complicity.","When it comes to sexual misconduct, Georg Ratzinger also wants to be exempt from any knowledge."
"Und wer versucht, etwas geheim zu halten, oder gar das Google-Monopol zu umgehen, kann das gerne tun - wie etwa mit Scroogle, einem Tool, das zwar auf die Suchmaschine von Google zugreift, allerdings absichtlich keine Spuren hinterlässt.","If someone has something to keep secret or if someone simply just wants to bypass Google's monopoly, it is also possible (e.g. using Scroogle, which also applies the Google search system but purposely leaves no trace behind).","And anyone who tries to keep something secret or bypass Google's monopoly can easily do so - for example, by using Scroogle, a tool that accesses Google's search engine but intentionally leaves no traces."
"Im Dorf selbst verwaltet Zodwa Dlamini, eine selbstbewusste und durchsetzungsstarke Frau, die Gelder aus Deutschland.","In the village itself, Zodwa Dlamini, a self-assured and assertive woman, manages the money from Germany.","Zodwa Dlamini, a self-confident and determined woman, manages the village on her own and receives money from Germany."
"Den Testteilnehmern nach zu urteilen, scheint es unter den Sozialdemokraten tatsächlich keinen ähnlich eingebürgerten Slang zu geben.","According to the testees, there is no such groovy glossary of slang terms in Social Democrats Party.","It seems that among the Social Democrats, there is no similarly native slang for the test participants."
Der Iran zeigt sich eine Woche vor dem nächsten Atomtreffen mit den fünf UN-Vetomächten und Deutschland zufrieden mit dem Verhandlungsprozess.,"Iran has expressed satisfaction with the negotiation process, one week before the next nuclear meeting with the five UN veto powers and Germany.",Iran shows itself a week before the next nuclear meeting with the five veto powers and Germany satisfied with the negotiation process.
"Am Dienstag war der Yen wiederum nahe zu den historischen Niveaus aufgeschnellt, die die japanischen Behörden am 31. Oktober zum Intervenieren gezwungen hatten.","On Tuesday, the yen rose to near historical levels, causing the Japanese authorities to intervene on 31 October.","On Tuesday, the Yen was again close to the historical levels that had forced Japanese authorities to intervene on October 31st."
Die liberal orientierten Wirtschaftssysteme in der EU und in der globalisierten Welt gründen sich auf dem Prinzip des unregulierten wirtschaftlichen Wettbewerbs.,"Liberally oriented financial systems in the EU, just as those in the globalised world, are based on the principle of an unregulated economic competition.",The liberal economic systems in the EU and in the globalized world are based on the principle of unregulated economic competition.
"So bekommt ein Fuβballclub mindestens 7,1 Millionen und höchstens 31,2 Millionen an festen Einnahmen.","So, with the idea of the fixed rates, a club takes home at least 7.1 million, and at most 31.2 million.",A football club must receive at least 7.1 million and at most 31.2 million in fixed income.
"Gestern schlossen die Sos-Aktien mit 1,85 Euro ab, deshalb bewertet Nueva Rumasa das Unternehmen 18 % unter dem Marktwert.","Sos shares closed yesterday at 1.85 euros; so, Nueva Rumasa's offer undervalued the company 18% below the market value.","Yesterday the Sos-Aktien shares were closed at 1.85 Euro, that's why Nueva Rumasa values the company 18% below the market value."
Die gestern offiziell in Betrieb genommene Anlage sei wichtig für den Kreuzungsbereich Sulzbachweg/Kirchstraße.,"The system, which officially became operational yesterday, is of importance to the Sulzbachweg/Kirchstrasse junction.",The facility that was officially put into operation yesterday is important for the crossroads area of Sulzbachweg/Kirchstraße.
"Dieser ambitionierte Plan nimmt seine Position im Schritte der konkreten Großprojekte ein, die die UNO in Cancun umzusetzen hofft, um die Abwesenheit von zwingenden Reduktionsverpflichtungen der Industrieländer zu kompensieren.","This ambitious plan is one of a number of concrete projects, which UNO hopes to have adopted at Cancun to offset the absence of mandatory reduction undertakings by industrialised countries.","This ambitious plan takes its place among the concrete large-scale projects that the UN hopes to implement in Cancun, in order to compensate for the absence of binding reduction commitments from industrialized countries."
"Oder ist es so, dass nach der Krise entschieden wurde nur kleine, viel billigere Hemden aus weniger Stoff zu kaufen?","Is it to blame the crisis if they bought only small T-shirts, made with smaller tissue and therefore less expensive?","Or is it so that after the crisis only small, inexpensive shirts made from less fabric were decided to be bought?"
"Das Stimmungsbarometer sank von 49,3 Punkten im Vormonat auf 47,6 Punkte.",The mood barometer fell from 49.3 points in the previous month to 47.6 points.,The mood barometer fell from 49.3 points in the previous month to 47.6 points.
"""Es ist wirklich unfassbar, dass in all diesen Jahren keine einzige Person verhaftet wurde - obwohl wir sie in unseren Gemeinden sehen, obwohl wir wissen, wer sie sind"", sagte Tyrone Brooks, der bei der Organisation der Nachstellung hilft.","""It's mind boggling that all of these years, not a single person has been arrested - even though we see them in our communities; even though we know who they are,"" said Tyrone Brooks, who helps organize the reenactment.","""It's really unbelievable that no one has been arrested in all these years - even though we see them in our communities, even though we know who they are,"" said Tyrone Brooks, who helps organize the reenactment."
"Doch auf die hatte der imposante ""Summa Rudis"", der muskulöse Schiedsrichter, ein stets aufmerksames Auge.","However, the gigantic ""Summa Rudis"", a muscular referee, constantly kept a keen eye on them.","But the imposing ""Summa Rudis"", the muscular umpire, had a constantly attentive eye."
"Seinen Vater und so viele seiner Landsleute leiden zu sehen ließ in Bwelle den Entschluss reifen, etwas dagegen zu unternehmen.","Seeing his father and so many of his countrymen suffer, Bwelle was determined to do something about it.",Seeing his father and so many of his compatriots suffer in Bwelle made him ripen the decision to do something about it.
Gerade die Überarbeitung des wichtigsten Dokuments der Bürgervereinigung benutzte er als Lockmittel für die Delegierten.,He approached the rewriting of the key document of the civil association as a decoy for the delegates.,He used the overworking of the most important document of the citizens' association as a bait for the delegates.
In der Vergangenheit haben Wissenschaftler bereits mehrfach beim Menschen die Reaktionen von Frauen und Männer auf Babygeräusche untersucht.,"In the past, scientists have researched women's and men's reactions to babies' cries on multiple occasions.","In the past, scientists have already investigated the reactions of women and men to baby noises multiple times."
Sie fügte hinzu: „Das ist schon lange her und er war sehr nett zu mir.“,"She added, ""That was a long time ago, and he's been very kind.""","She added: ""That's been a long time and he was very nice to me."""
"Dies zeige die ""Verzweiflung"" der Drogenbanden, deren traditionelle Routen inzwischen abgeschnitten seien, sagte Bill Sherman von der Drogenfahndung DEA in San Diego.","This shows the ""desperation"" of the drug gangs, whose traditional routes have now been cut off, said Bill Sherman of the DEA Drug Squad in San Diego.","This shows the ""disappointment"" of the drug gangs, whose traditional routes have now been cut off, said Bill Sherman of the DEA drug enforcement in San Diego."
"""Im Allgemeinen würde ich sagen, dass die Regierung in verschiedenen Bereichen gute Ergebnisse erzielt hat. Die wirtschaftliche Entwicklung ist voran gekommen, aber es ist wichtig ein langfristiges Programm zu entwickeln"", erklärte er.","""Overall I would say that the Government has been striving to be successful in various fields, in terms of economic development there is some progress but it is important to develop a long-term program,"" he said.","""In general, I would say that the government has achieved good results in various areas. The economic development has advanced, but it is important to develop a long-term program"", he said."
"Die Pfälzer Vorfahren von Donald Trump kamen aus einem Ort, dessen Einwohner Angeber genannt werden.",The Palatine ancestors of Donald Trump came from a place whose inhabitants are known as braggarts.,The ancestors of Donald Trump from the Palatinate region came from a town whose inhabitants are called informants.
Ein Auto ist am frühen Montagmorgen in der Dregerhoffstraße in Berlin-Köpenick ausgebrannt.,A car was burnt out early on Monday morning on Dregerhoffstrasse in Berlin-Köpenick.,A car was on fire in the Dregerhoffstraße in Berlin-Köpenick early on Monday morning.
"Vielleicht schafft er es nicht ganz, dass man seine Gewohnheiten ablegt, doch zumindest kann er den Konsumenten lehren, seine Gewohnheiten kritisch zu hinterfragen.","Perhaps he won't manage to help you break old habits altogether, but at least he manages to teach consumers to critically question their habits.","Perhaps he won't be able to completely give up his habits, but at least he can teach the consumer to critically question their habits."
Positiv hervor hebt der Wissenschaftler die hohe integrative Wirkung des E-Sports.,The scientist positively stresses the highly integrative effect of e-sport.,The scientist raises the high integrative effect of E-Sports positively.
"Donnerstag hieß es dann, ein Übergreifen des Brands auf angrenzende Gemeinden drohe nicht mehr.","On thursday, it was reported that there is no longer a threat of the fire spreading to adjacent communities.",The threat of the fire spreading to neighboring communities was no longer imminent on Thursday.
"Darum fängt die FES um drei Uhr nachts an, ""damit die Strecken frei sind, bis der Berufsverkehr startet"".","That is why the FES start at three in the morning, ""so the routes are free by the time commuter traffic starts"".","Therefore, the FES starts at three o'clock in the night, ""so that the routes are free until the professional traffic starts""."
"Der Tweet war der Gegensatz zu dem vorherigen Tag, an denen Mr. Trump in einer Reihe von Interviews sagte, er meinte die Anschuldigung vollkommen ernst.","The post was a reversal from just a day ago, when Mr. Trump said in a number of interviews that he was indeed serious about the charge.","The tweet was the opposite of the previous day, on which Mr. Trump in a series of interviews said he took the accusation completely seriously."
Nach den öffentlich gemachten Informationen wurden zunächst am 11. November in der Siedlung Los Alveros acht Personen festgenommen und ein Gefangener befreit.,"According to the released information, initially ​​on November 11th in the colony of Los Alvero there were arrested eight people and one person who remained deprived of his/her liberty was rescued.","According to publicly available information, eight people were initially arrested on 11 November in the Los Alveros settlement, and a prisoner was released."
Mit einer Verschlüsselung nach dem OpenPGP-Standard kann eine E-Mail wirksam gegen Mitlesen verschlüsselt werden.,"With an encryption using the OpenPGP standard, an e-mail can be effectively protected against being read.",An email can be effectively encrypted using OpenPGP standard with a encryption.
"Der Nationale Übergangsrat bekannte sich zum Gewohnheitsrecht der Scharīʿa, von dem man ja nun bei Gott eine gewisse Vorstellung hat.","The transitional cabinet declared itself a follower of the customary Sharia law, of which we have already heard.","The National Transitional Council acknowledged the customary law of the Sharia, of which we now have a certain idea at God."
"Die neue Untersuchung ist im ""International Journal of Public Health"" veröffentlicht.","The new study is published in the ""International Journal of Public Health"".","The new investigation is published in the ""International Journal of Public Health""."
Melbourne-Storm-Trainer Craig Bellamy schlägt gegen Rivalen wegen Behauptungen zu Ringkämpfen zurück,Melbourne Storm coach Craig Bellamy hits back at rivals over wrestling claims,Melbourne Storm coach Craig Bellamy is fighting back against rivals over allegations by hitting them in the ring.
"Bei Fragen zum Text gaben sie an, dass der Inhalt vom Präsidenten von Peru, Ollanta Humala, bei kurzen Erklärungen an die Presse dargelegt wurde.","When asked about the text, they pointed out that the content had been disclosed by Peruvian President, Ollanta Humala, during a brief statement to the press.","When asked about the text, they said that the content was presented by the President of Peru, Ollanta Humala, in brief statements to the press."
"Besonders darunter gelitten habe sie laut ""Bang Showbiz"" aber in der Schulzeit, als sie sich lieber wie ein Bub kleidete: ""Nicht alle Mädchen sind typische Mädchen.","She suffered from this especially in her school days, according to ""Bang Showbiz"", when she preferred to dress like a boy: ""Not all girls are typical girls.","""Bang Showbiz"" reported that she had suffered particularly during that time, but in her school days, when she preferred to dress like a boy: ""Not all girls are typical girls."""
"Während Forscher streng festgelegte Richtlinien haben, wie sie ihre Daten offline sammeln, ist online alles erlaubt.","While researchers have well-defined guidelines about how they collect their data offline, online it's a free-for-all.","While researchers have strict guidelines for how they collect offline data, anything is allowed online."
"Natürlich möchte man immer die positiven Anzeichen sehen, das respektiere ich.","Clearly, you always want to see the plus signs, and I respect that.","Of course, one wants to always see the positive signs, which I respect."
"Bei einer Pressekonferenz zählte der Leiter der SCT, Pérez Jácome, sechs relevante Punkte auf, die bei der Untersuchung berücksichtigt werden sollten:","At the press conference, the owner of the SCT, Perez Jacome, listed six important elements in the investigation:","At a press conference, the leader of the SCT, Pérez Jácome, listed six relevant points that should be considered during the investigation."
Ende August soll es als Höhepunkt der Kampagne ein Fest auf der Insel Grafenwerth geben.,"At the end of August, as the climax of the campaign, there is to be a festival on the island of Grafenwerth.",The highlight of the campaign will be a festival on Grafenwerth Island at the end of August.
"Er sagte, dass die Bereiche ruhige Treffpunkte zwischen Flüchtlingen und Freiwilligen bieten.",He said the spaces provided calm meeting points between refugees and volunteers.,He said that the areas are calm meeting points between refugees and volunteers.
Das Militär spielt in Pakistan eine wichtige Rolle und hat bereits häufiger geputscht.,The military plays an important role in Pakistan and has taken power by force several times in the past.,The military plays an important role in Pakistan and has frequently staged coups.
Im dritten Quartal mit Ende am 30. September fiel Bombardiers Nettogewinn auf 147 Millionen Dollar bzw. 8 Cent pro Aktie von 172 Millionen Dollar bzw. 9 Cent pro Aktie im Jahr zuvor.,"For the third quarter ended September 30, Bombardier's net profit fell to $147 million, or 8 cents per share, from $172 million, or 9 cents per share a year earlier.","In the third quarter, which ended on September 30th, the net income of Bombardiers fell to $147 million, or 8 cents per share, from $172 million, or 9 cents per share, in the previous year."
"Es handelt sich dabei um eine parallele Prüfung, mit der wir vor etwa zwei Jahren begonnen haben.","This is about parallel auditing, which we began around two years ago.",It is a parallel examination that we have been conducting for approximately two years.
"Die dritte Gruppe erhielt 15 Dollar vor der Auktion, die im Falle eines verlorenen Spiels ebenfalls verloren waren.","The third group was provided by 15 dollars before the auction but in case of defeat, they would lose this amount.","The third group received 15 dollars before the auction, which were also lost in case of losing the game."
"Man werde, so Schindler weiter, untersuchen, wo die ""wirklich alten"" Häuser sind.","One will investigate, explains Schindler further, where the ""truly old"" houses are.","We would continue to investigate where the ""really old"" houses are."
"Etwas später heute, ausgenommen bei einer späten rechtlichen Intervention, werde ich zusehen, wie ein Mann zu Tode gebracht wird.","Later today, barring a late legal intervention, I will watch a man being put to death.","Later today, except for a late legal intervention, I will watch as a man is killed."
"Der Aktienkurs bricht um 75 Prozent auf 3,30 Euro ein.",The price per share is dropping by 75 percent to 3.30 Euros.,The stock price drops by 75 percent to 3.30 euros.
"Eine genauere Regelung der Bewegung von Stewards an Bord eines Busses könnte eine gesetzliche Regelung bringen, an der ein dreißigköpfiges Expertenteam des Verkehrsministeriums bereits über ein Jahr arbeitet.","An adaptation of the law, on which a thirty-member expert group from the Ministry of Transportation has been working for over a year, could bring about the specification of the movement of stewards on board the buses.","A more precise regulation of the movement of stewards on a bus could bring a legal regulation, on which a 30-member expert team of the Transport Ministry has been working for over a year."
"Die GdF werde an der Verbesserung der Situation nur mitwirken, wenn die Deutsche Flugsicherung (DFS) einen ""stimmigen Ausbildungs- und Zukunftspakt"" anbiete, sagte Maas.","The German air traffic union would work to improve the situation only if the DFS were to offer a ""coherent agreement for future-oriented training and education,"" said Maas.","The German Defense Forces (GdF) would only participate in improving the situation if the German Air Traffic Control (DFS) offered a ""correct training and future plan,"" said Maas."
"Im Januar 2008 prügelten Beamte in der Provinz Hubei einen Zuschauer zu Tode, als dieser sie mit seinem Handy dabei filmte, wie sie eine Protestaktion gegen eine Müllhalde niederschlugen.","In January 2008, Hubei Province inspectors beat a bystander to death after he used his cellphone to film them breaking up a protest against a waste dump.","In January 2008, officials in the province of Hubei beat a spectator to death, after he filmed them with his mobile phone, while they were suppressing a protest against a landfill."
"Nicht nur seitens der EU-Kommission, sondern auch durch die Bundesanstalt für Finanzdienstleistungsaufsicht, die der nordrhein-westfälischen Landesregierung erst vor kurzem klargemacht hat, die Zeit dränge, eine Zukunftslösung zu finden.","Not just from the EU Commission, but also from the Federal Institute for Financial Services Supervision, which only recently warned the state government of North Rhine-Westphalia that there was an urgent need for a solution.","Not only from the EU Commission, but also through the Federal Financial Supervisory Authority, which was recently made clear by the North Rhine-Westphalia state government, time is pressing to find a future solution."
"Auch die Verwaltung der Provinz Guangdong, deren Hauptstadt Guangzhou ist, hofft auf die Flugverbindung.","The administration of the province of Guangdong, whose capital city is Guangzhou, is also hoping for a flight connection.","Even the administration of the Guangdong Province, whose capital is Guangzhou, hopes for the flight connection."
"Es ist leicht Musik von einem Computer oder auf andere Art und Weise zu hören, aber die Schönheit von Platten ist..."" sie treibt mit einem verliebten Seufzer ab.","It's easy to listen to music by a computer or another way, but the beauty of vinyl is ..."" she drifts off into a lovestruck sigh.","It's easy to hear music from a computer or in some other way, but the beauty of records..."" she drives with a sigh of love."
"""Er braucht Zeit, aber seine Erfahrung, Intelligenz, ein Genie in der Art, wie er denkt - er denkt Fußball"", sagte Mourinho.","""He needs time but his experience, intelligence, a genius in the way he thinks - he thinks football,"" Mourinho said.","""He needs time, but his experience, intelligence, a genius in the way he thinks - he thinks football"", said Mourinho."
"Noch Anfang Juli, als die ÖVP aus der Koalition ausgetreten war, hatte die Volkspartei einen deutlichen Vorsprung vor der SPÖ.","At the beginning of July, when ÖVP left the coalition, the People's Party still had a significant lead on SPÖ in the polls.","Even at the beginning of July, when the ÖVP had left the coalition, the Volkspartei had a clear lead over the SPÖ."
Leicht gesunken ist die Zahl der Menschen ohne Job im Oktober um 22 auf 1.307.,"In October, the number of jobless fell slightly by 22, to a total of 1,307.","The number of unemployed people in October decreased by 22 to 1,307."
"Die häufigsten Gegenstände, die an TSA-Agenten absichtlich vorbeigeschleust wurden, waren Lebensmittel und Flüssigkeiten.",The most common items whisked past TSA agents on purpose were food and liquids.,The most common items that were intentionally smuggled past TSA agents were food and liquids.
Nur der heute noch vorhandene Turmzwerg blieb als Zeuge der 750 Jahre alten Kirchengeschichte erhalten.,Only the dwarf tower that is still present today survived as witness of the church's 750-year-old history.,Only the remaining tower sparrow has survived as a witness to the 750-year history of the church.
"Die Kosten für die Automobilhersteller, Anlagen zur Neutralisierung der von Dieselfahrzeugen ausgestoßenen Abgase zu installieren, nehmen ebenfalls zu, was es schwierig macht, den Preis der Autos wettbewerbsfähig zu halten.","The cost to automotive companies of installing equipment to neutralize the fumes emitted by diesel vehicles is also increasing, making it difficult to keep the price of the cars competitive.","The costs for automobile manufacturers to install equipment for neutralizing emissions from diesel vehicles also increase, making it difficult to keep the price of cars competitive in the market."
"Ich erwartete, Zähneknirschen und handgreifliche Diskussionen am Flugsteig zu sehen.",I was expecting to see gnashing of teeth and a fight breaking out at the gate.,I expected to see Zähneknirschen and handgreifliche Diskussionen at the Flugsteig.
"Eine der ICAC vorgelegte Telefonniederschrift zeigte Gespräche aus dem August und September 2007 zwischen Obeid, Tripodi und Steve Dunn, einem leitenden Beamten, der ins Hafenministerium gewechselt war, nachdem er unter Obeid in der Fischereibehörde gearbeitet hatte.","A phone transcript tabled in ICAC showed calls in August and September 2007 between Mr Obeid, Mr Tripodi and Steve Dunn, a senior bureaucrat who had come into the ports ministry after working under Mr Obeid in the fisheries department.","A telephone transcript submitted to the ICAC revealed conversations from August and September 2007 between Obeid, Tripodi and Steve Dunn, a senior official who had moved from the Department of Fisheries to the Port Authority after working under Obeid in the Department of Fisheries."
Sollten junge Muslime über Evolution und Rechte der Homosexuellen belehrt werden?,Should young Muslims be taught about evolution and gay rights?,Should young Muslims be taught about evolution and the rights of homosexuals?
"Wie bei früheren Serien der Main-Post in vergangenen Jahren gibt es auch heuer wieder Preise zu gewinnen, wenn sie die richtige Lösung haben.","As with the other Main-Post series over the years, there are prizes to be won again this year if you guess the correct answer.","Like in earlier seasons of the Main-Post, there are prizes to be won now if they have the right solution."
"Die Gruppe empfahl außerdem, schwerere Geräte bei Start und Landung sicher unter dem Sitz oder in den Fächern über den Sitzen zu verstauen.",The group also recommended that heavier devices should be safely stowed under seats or in overhead bins during take-off and landing.,"In addition, the group recommended securing heavier equipment under the seat or in the compartments above the seat during takeoff and landing."
"Sobald die explosiven Gase verdrängt seien, werde damit angefangen, die glühenden Temperaturen im Inneren der Mine herunterzukühlen, sagte Polizeipräsident Gary Knowles zu Journalisten.",Superintendent Gary Knowles told journalists that work would begin to cool the fierce temperatures inside the mine as soon as the explosive gases had been displaced.,"As soon as the explosive gases were displaced, it would begin to lower the glowing temperatures inside the mine, said Gary Knowles, the police president, to journalists."
Die Salzwedeler Hip-Hop-Band Blocks`n`Rox brach ihren Auftritt deshalb entnervt ab.,"The hip hop band from Salzwedel, Blocks 'n' Rox, abandoned their performance somewhat unnerved by these problems.",The Salzwedeler Hip-Hop-Band Blocks`n`Rox cancelled their performance because they were nervous.
Die Technologie ähnelt einem Katzen und Hunde implantierten Mikrochip und dauert nur 30 Sekunden.,"The technology is similar to a microchip implanted for cats and dogs, and takes just 30 seconds.",The technology resembles a cat and dog implanted microchip and lasts only 30 seconds.
"Airbus und Boeing bieten keine Sitze an, sondern einen Katalog von Zulieferern, aus denen die Fluggesellschaften auswählen können.",Airbus and Boeing do not supply seats but offer a catalogue of suppliers for airlines to choose from.,"Airbus and Boeing do not offer seats, but rather a catalog of suppliers from which airlines can choose."
"In den letzten Jahren hat sich der Druck auf die FAA erhöht, Einschränkungen für den Gebrauch zu lockern.",Pressure has been building on the FAA in recent years to ease restrictions on their use.,"In recent years, there has been increased pressure on the FAA to relax restrictions on the use."
"Eine neue Studie zeigt, in welchen besonderen Lagen ein Quadratmeter am meisten kostet.",This new study indicates the particular locations with the most expensive accommodation per square metre.,A new study shows in which specific situations a square meter costs the most.
"RBS hat bereits ausgesagt, dass es sein Six Nations Sponsoring nicht mehr fortführen wird und, dass es die Wahrnehmbarkeit der verschiedenen Marken in seinem Sport-Sponsoring erhöhen wird.","RBS had already stated that it would not to continue its Six Nations sponsorship, and it has been raising the profile of different brands in its sports sponsorship.",RBS has already announced that it will no longer continue its Six Nations sponsoring and that it will increase the visibility of different brands in its sport sponsoring.
"Wie das Justizministerium am Abend mitteilte, habe Michèle Alliot-Marie den Gewerkschaften der Strafvollzugsbeamten ein Schreiben übermittelt, in welchem garantiert wird, dass die Zahlung im nächsten Monat erfolgt.",The Chancery stated near the end of the day that Michèle Alliot-Marie had sent a communication to the prison guard unions guaranteeing the payment would be made next month.,"According to what the Justice Ministry announced in the evening, Michèle Alliot-Marie sent a letter to the unions of prison officers, in which it is guaranteed that the payment will be made in the next month."
