source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
In Hongkong und Djakarta haben sich ebenfalls Hunderte Demonstranten in einer Aktion gegen den Klimawandel versammelt.,"In Hong Kong and Djakarta, rallies of several hundred demonstrators were also formed to demand action against climate change.","In Hong Kong and Jakarta, hundreds of demonstrators also gathered in an action against climate change.","In Hong Kong and Jakarta, too, hundreds of demonstrators have gathered in an action against climate change.","In Hong Kong and Djakarta, too, hundreds of demonstrators gathered in a protest against climate change.",0.843,31.25,30.69,35.71,4.460000000000001,0.8776,0.8731,0.8725,-0.005099999999999993
"Edelsten, der sich letzten Monat mit Grecko verlobt hatte, sagte gegenüber Confidential: ""Es ist widerlich.""","Edelsten, who proposed to Grecko last month, told Confidential: ""It's disgusting"".","Edelsten, who announced her engagement to Grecko last month, told Confidential: ""It's disgusting.""","Edelsten, who got engaged to Grecko last month, told Confidential: 'It's disgusting.'","Edelsten, who got engaged to Grecko last month, told Confidential: ""It's disgusting."" - Edelsten, who got engaged to Grecko last month, told Confidential: ""It's disgusting.""",0.843,63.75,51.74,31.38,-32.370000000000005,0.9113,0.9169,0.7983,-0.11299999999999999
"Die Mehrheit der Republikaner schien gesichert, als plötzlich Senator Jeff Flake entgegen seiner ursprünglichen Ankündigung erklärte, er werde zwar zustimmen, verlange aber eine FBI-Untersuchung.","The majority of Republicans seemed assured when Senator Jeff Flake, against his original announcement, suddenly declared he would agree, but demanded an FBI investigation.","The Republican majority seemed secure until suddenly Senator Jeff Flake, against his original announcement, declared that he would vote in favour, but that he wanted an FBI investigation.","The majority of Republicans seemed secure, until suddenly Senator Jeff Flake, against his original announcement, declared that he would vote in favour, but that he wanted an FBI investigation.","The majority of Republicans seemed secure, until suddenly Senator Jeff Flake, against his original announcement, declared that he would vote in favour, but that he wanted an FBI investigation.",0.843,38.01,44.61,44.61,6.600000000000001,0.8657,0.8654,0.8654,-0.000300000000000078
"Eine positive Nachricht kam aus der Republik Irland, wo der PMI auf 57,3 anstieg, dem höchsten Niveau seit Ende 1999.","One positive note was from the Republic of Ireland, which saw its PMI grow to 57.3, its highest level since the end of 1999.","A positive note came from the Republic of Ireland, where the PMI rose to 57.3, its highest level since the end of 1999.","There was some good news from the Republic of Ireland, where the PMI rose to 57.3, its highest level since the end of 1999.","A positive message came from the Republic of Ireland, where the PMI rose to 57.3, its highest level since the end of 1999.",0.843,61.53,59.77,59.87,-1.6600000000000037,0.9207,0.9063,0.9124,-0.008299999999999974
"Alex Hales kommt herein, und er ist ein Schlagmann, den ich hoch einschätze.",Alex Hales comes in and he is a batsman I rate highly.,Alex Hales comes in and he's a batter I rate highly.,Alex Hales is coming in and he is a batter I rate highly.,"Alex Hales comes in, and he is a big-hitter whom I rate highly.",0.843,50.17,48.42,49.36,-0.8100000000000023,0.94,0.926,0.8701,-0.06989999999999996
"Es handelt sich üblicherweise um ein zeitlich derart befristetes Bündnis, das es zwei oder mehreren Unternehmen erlaubt, ihre Expertisen hinsichtlich eines Gebots auf eine Ausschreibung für ein komplexes Projekt zu bündeln.","What is usually involved is an alliance limited over time, which allows two or more companies to combine their respective expertises in order to respond to a call for tender for a complex project.",It is usually a time-limited alliance that allows two or more companies to pool their expertise on a tender for a complex project.,It is usually a time-limited alliance that allows two or more companies to pool their expertise in response to a tender for a complex project.,It is usually a time-limited alliance that allows two or more companies to pool their expertise in response to a tender for a complex project.,0.843,26.27,28.45,28.45,2.1799999999999997,0.8723,0.8856,0.8856,0.01330000000000009
"Er hat in seiner Rede die Kontrovere seiner Ernennung anerkannt, weil er erst am Anfang seines Weges ist, und darüber hinaus an der Spitze des Landes steht, das zwei Kriege führt - im Irak und in Afghanistan.","In his speech, he acknowledged that the award was controversial, as he is just starting out in office and, moreover, heads a country which is currently at war in two countries - Iraq and Afghanistan.","In his speech, he acknowledged the controversy of his appointment, because he is only at the beginning of his journey, and also because he is at the head of a country at war - in Iraq and Afghanistan.","In his speech, he acknowledged the controversy of his appointment, because he is at the beginning of his journey, and is also at the head of a country at war - in Iraq and in Afghanistan.","He acknowledged the controversy of his appointment, because he is at the beginning of his journey, and is also at the head of a country that is fighting two wars - in Iraq and in Afghanistan.",0.843,21.8,19.04,4.68,-17.12,0.8438,0.8419,0.8451,0.0012999999999999678
Sie steuern die beiden Stationen des Mannheimer Autosalons am Paradeplatz an.,They head for the two branches of the Mannheim car showroom.,They control the two stations of the Mannheim car show on the parade ground.,They are steering the two stations of the Mannheim motor show on the parade ground.,They are steering the two stations of the Mannheim motor show on the parade ground.,0.843,21.02,12.45,12.45,-8.57,0.6105,0.5653,0.5653,-0.04520000000000002
Er hätte die erste Klasse in einer örtlichen Grundschule beginnen sollen.,He was set to start first grade at a local elementary school.,He was supposed to start first grade at a local elementary school.,He should have started in the first class of a local primary school.,He should have started in the first grade of a local elementary school.,0.843,79.11,8.89,31.61,-47.5,0.9403,0.816,0.8379,-0.10240000000000005
In der Mährisch-Schlesischen Region fielen bis zu 15 Zentimeter Neuschnee.,In the Moravia-Silesian Region about 15 centimeters of snow has occurred.,Up to 15 centimetres of new snow fell in the Moravian-Silesian region.,"In the Moravian-Silesian region, up to 15 centimetres of fresh snow fell.","In the Moravian-Silesian region, up to 15 centimetres of new snow fell.",0.843,4.62,7.47,7.47,2.8499999999999996,0.8913,0.8848,0.8871,-0.0041999999999999815
"Der jüngste WM-Teilnehmer war ein zwölf Jahre alter japanischer Schüler, der älteste ein 74 Jahre alter Pensionär aus Frankreich, wie Hauptschiedsrichter Ralf Laue sagte.","The youngest world champion participant was a twelve-year-old Japanese pupil, the oldest a 74-year-old pensioner from France, as reported by head judge Ralf Laue.","The youngest World Cup participant was a 12-year-old Japanese schoolboy, the oldest a 74-year-old French pensioner, said referee Ralf Laue.","The youngest World Cup participant was a 12-year-old Japanese schoolboy, the oldest a 74-year-old French pensioner, as referee Ralf Laue said.","The youngest World Cup player was a 12-year-old Japanese schoolboy, the oldest a 74-year-old French pensioner, as head referee Ralf Laue said.",0.843,31.45,30.67,28.57,-2.879999999999999,0.8745,0.8685,0.8549,-0.019600000000000062
"Dass sonstige Stammgäste jetzt wegen der komplizierten Verkehrsführung weniger häufig vorbeischauen, kann er verstehen.",He can understand that his regular customers visit less as a result of the complicated traffic system.,He understands that other regular customers are now less likely to stop by because of the complicated traffic flow.,He understands that other regular customers are now less likely to drop in because of the complicated traffic arrangements.,He understands that other regular guests are less likely to drop by because of the complex traffic arrangements.,0.843,16.2,16.2,5.73,-10.469999999999999,0.8711,0.8713,0.8579,-0.01319999999999999
Für 180 Aidswaisen im Dorf Esitjeni hat der Verein Voices for Africa Paten in Deutschland gefunden.,The Voices for Africa Association has found sponsors in Germany for 180 AIDS orphans in the village of Esitjeni.,"For 180 AIDS orphans in the village of Esitjeni, the Voices for Africa association has found sponsors in Germany.","For 180 AIDS orphans in the village of Esitjeni, the Voices for Africa association has found a sponsor in Germany.","For 180 orphans in the village of Esitjeni, the Voices for Africa association has found sponsors in Germany.",0.843,57.29,43.28,49.6,-7.689999999999998,0.9059,0.9029,0.8824,-0.023500000000000076
"Sie wollten sich partout nicht damit abfinden, dass es nach der Auflösung des Kirchenchors ""Cäcilia"" kein Sangesleben mehr im Stadtteil geben sollte.","In no case did they want to accept that after the dissolution of the church choir ""Cäcilia"" there would be no more singing life in the district.","They did not want to accept that after the dissolution of the church choir ""Cäcilia"" there would be no singing life in the district.",They did not want to accept that there would be no singing life in the district after the dissolution of the 'Cäcilia' church choir.,They were not prepared to accept that there would be no singing life in the district after the dissolution of the church choirs.,0.843,74.1,41.37,38.95,-35.14999999999999,0.9063,0.8865,0.8348,-0.07150000000000001
"Turnen entwickelt Stärke, Flexibilität und Koordination für den Körper sowie harte Arbeit, Disziplin und Bestimmtheit für den Geist.","Gymnastics develops strength, flexibility and coordination for the body and hard work, discipline and determination for the mind.","Gymnastics develops strength, flexibility and coordination for the body and hard work, discipline and determination for the mind.","Gymnastics develops strength, flexibility and co-ordination in the body and hard work, discipline and determination in the mind.","Gymnastics develops strength, flexibility and coordination for the body, as well as hard work, discipline and determination for the mind.",0.843,100.0,67.12,74.99,-25.010000000000005,0.9468,0.9073,0.9151,-0.03169999999999995
"Mehr als 300 von ihnen haben keine Eltern mehr, weil diese dem HI-Virus erlegen sind.","More than 300 of them no longer have parents, as they succumbed to the HIV virus.","More than 300 of them have no parents left, because their parents died of HIV.",More than 300 of them have no parents because their parents have died of AIDS.,More than 300 of them have no parents. More than 300 of them have no parents because their parents have died of HIV/AIDS.,0.843,24.58,23.4,15.45,-9.129999999999999,0.8634,0.8649,0.788,-0.07539999999999991
"Sein Vater, der starb, als Henry 19 war, arbeitete in einer Fabrik und ihr Verhältnis war begrenzt.","His father, who died when Henry was 19, worked in a factory and their relationship was limited.","His father, who died when Henry was 19, worked in a factory and their relationship was limited.","His father, who died when Henry was 19, worked in a factory and their relationship was limited.","His father, who died when Henry was 19, worked in a factory and their relationship was limited.",0.843,100.0,100.0,100.0,0.0,0.9605,0.9605,0.9605,0.0
Die in der Sahara verschleppten europäischen Touristen sind offenbar frei.,The European tourists abducted in the Sahara have apparently been freed.,The European tourists kidnapped in the Sahara are apparently free.,The European tourists kidnapped in the Sahara are apparently free.,The European tourists kidnapped in the Sahara are apparently freed.,0.843,23.02,23.02,25.07,2.0500000000000007,0.9226,0.9226,0.938,0.01539999999999997
"Bisher lässt sich das Gehirn nur mäßig überlisten, und vor uns liegen noch viele arbeitsreiche Jahre.","So far deceiving the mind has had limited success, there's work for many years to come.","So far, the brain can only be outwitted to a limited extent, and there are many years of hard work ahead of us.","So far, the brain can only be outwitted to a limited extent, and there are many years of hard work ahead of us.","So far, the brain can only be outsmarted to a limited extent, and we still have many years of work ahead of us.",0.843,5.14,5.14,5.14,0.0,0.7858,0.7858,0.7887,0.0028999999999999027
"""Es handelt sich um eine unabhängige Entscheidung der Ordnungskommission in Sonora.""","""It is about an independent decision by the Commission of the Order of Sonora.""","""It's an independent decision by the Sonora order commission.""",It is an independent decision by the Order Commission in Sonora.,"""This is an independent decision by the Sonora Order Commission.""",0.843,25.6,29.28,27.98,2.379999999999999,0.8612,0.8582,0.8964,0.03520000000000001
"Das Höllenjahrzehnt der Überlebenden von Beslan: Zehn Jahre sind seit der fürchterlichen Belagerung der Schule vergangen, wie die darin verstrickten Kinder heute noch leiden.","The Beslan survivors' decade of hell: Ten years since the horrific school siege, how the children caught up in it are still suffering","The hellish decade of the survivors of Beslan: Ten years have passed since the horrific siege of the school, and the children involved are still suffering.","The Beslan survivors' hellish decade: 10 years have passed since the horrific siege of the school, and the children trapped inside are still suffering.","The Hellish decade of Beslan survivors: 10 years have passed since the horrific siege of the school, and the children trapped inside are still suffering.",0.843,13.95,14.55,12.0,-1.9499999999999993,0.8471,0.8406,0.7882,-0.05889999999999995
"Als jedoch Quarterback Brett Favres Pass bei Lavernues Coles für einem 12-Yard-Touchdown ankam, markierte das den perfekten Auftakt zu einem Nachmittag an dem ihre sich entwickelnde Zusammenarbeit einen Riesenschritt nach vorne machte.","Then quarterback Brett Favre found Laveranues Coles for a 12-yard touchdown strike, providing the perfect harbinger for an afternoon when their evolving connection took a giant leap forward.","However, quarterback Brett Favre's pass to Laverne Coles for a 12-yard touchdown marked the perfect start to a day in which their developing chemistry took a huge step forward.","However, when quarterback Brett Favre's pass was caught by Laverne Coles for a 12-yard touchdown, it marked the perfect start to a day in which their developing relationship took a huge step forward.","However, when Brett Favre's pass to Laverne Coles for a 12-yard touchdown, it marked the perfect start to a day in which their developing relationship took a giant leap forward.",0.843,24.26,21.23,32.7,8.440000000000001,0.818,0.8154,0.7884,-0.02959999999999996
"Francois Hollande ist der Kaiser ohne Kleider, aber Prinz Manuel Valls hat auch keine, sie sind gezwungen, eine neue Regierung zu bilden, wenn die alte nicht mal einen Sommer überlebt hat.","Francois Hollande the Emperor has no clothes, but neither has Prince Manuel Valls, forced to put together a new government when the previous one didn't even survive the summer.","Francois Hollande is the emperor without clothes, but Prince Manuel Valls has no clothes either, they are forced to form a new government if the old one does not even last a summer.","Francois Hollande is the emperor without clothes, but Prince Manuel Valls has no clothes either, and they are forced to form a new government if the old one does not even last through the summer.","Francois Hollande is the emperor without clothes, but Prince Manuel Valls has no clothes either, and they are forced to form a new government if the old one does not even last through the summer.",0.843,13.6,14.05,14.05,0.45000000000000107,0.7901,0.8183,0.8183,0.028200000000000003
"Flexible Arbeitszeiten, Kinderbetreuung oder gute Aufstiegsmöglichkeiten sind weitere entscheidende Faktoren.","Flexible working time, childcare and good promotion opportunities are also decisive factors.","Flexible working hours, childcare or good opportunities for advancement are other decisive factors.","Flexible working hours, childcare or good opportunities for advancement are further decisive factors.","Flexible working hours, childcare or good opportunities for advancement are further decisive factors. - The translation is accurate according to the target",0.843,15.72,15.72,9.41,-6.3100000000000005,0.9237,0.9153,0.7878,-0.13590000000000002
"- In meinen Vorlesungen spreche ich oft davon, dass die erweiterte Realität den siebten Durchbruch bei der Interaktion zwischen Mensch und Maschine darstellt.",- In my lectures I often say that augmented reality is the seventh consecutive attempt at the interaction between man and machine.,"- In my lectures, I often say that augmented reality is the seventh breakthrough in human-machine interaction.",- In my lectures I often talk about the extended reality being the seventh breakthrough in the interaction between man and machine.,- In my lectures I often talk about augmented reality being the seventh breakthrough in human-machine interaction.,0.843,46.84,48.84,25.93,-20.910000000000004,0.8926,0.8768,0.8782,-0.014399999999999968
Nach dem neuen Fahrplan der CD (Tschechische Eisenbahn) werden weniger Züge für ungefähr den gleichem Fahrpreis fahren.,The new Czech Railways timetable shows that fewer trains will be running for almost the same fares,"According to the new timetable of ČD (Czech Railways), there will be fewer trains for about the same price.","According to the new timetable of the CD (Czech Railways), there will be fewer trains for about the same price.","According to the new timetable of CD (Czech Railways), there will be fewer trains for about the same price.",0.843,7.13,6.81,7.13,0.0,0.8027,0.7892,0.7998,-0.0029000000000000137
"Es ist nicht das erste Mal, dass er die Präsidentschaftswahl anlässlich solcher Treffen in einem humorvollen Ton erwähnt.",This is not for the first time that he humorously mentions the presidential election at such meetings.,It's not the first time he's joked about the presidential election during such meetings.,It is not the first time that he has mentioned the presidential election during such meetings in a humorous tone.,It is not the first time that he has mentioned the presidential election at such meetings in a jocular tone.,0.843,18.74,27.59,42.98,24.24,0.8789,0.9163,0.8924,0.013499999999999956
Doch einige Forscher haben die Belastbarkeit der Daten infrage gestellt und wiesen auf die Verbindungen zwischen einigen Experten und der Tabakindustrie hin.,But several researchers have questioned the robustness of the data and pointed to links between some experts and the tobacco industry.,But some researchers have questioned the reliability of the data and pointed to links between some experts and the tobacco industry.,"However, some researchers have questioned the reliability of the data and pointed to the links between some experts and the tobacco industry.","However, some researchers have questioned the reliability of the data and pointed to the links between some experts and the tobacco industry.",0.843,78.39,62.74,62.74,-15.649999999999999,0.9354,0.925,0.925,-0.010399999999999965
"Ihre Auslandspläne sind nicht gerade klein, bislang sind Sie schon in Madrid, Brüssel, London oder in Moskau aufgetreten.","Your international plans are not modest; you have already performed, for instance, in Madrid, Brussels, London, and Moscow.","Your foreign plans are not small, you have already performed in Madrid, Brussels, London and Moscow.","Your foreign plans are not exactly small - you have already performed in Madrid, Brussels, London and Moscow.","Your foreign tours are not exactly small - you have already performed in Madrid, Brussels, London or in Moscow.",0.843,38.45,38.16,33.02,-5.43,0.872,0.8738,0.8369,-0.03510000000000002
"Und dann verabschiedete ich mich mit einer Meisterschaft 1981, dem Jahr des Debüts von Jerome Mincy bei BSN.","And then I said goodbye with one in 1981, Jerome Mincy's debut year in the BSN.","And then I retired with a championship in 1981, the year Jerome Mincy debuted with BSN.","And then I said goodbye with a championship in 1981, the year of Jerome Mincy's debut with BSN.","And then I left with a 1981 championship, the year of Jerome Mincy's debut with BSN.",0.843,16.91,39.67,17.25,0.33999999999999986,0.7457,0.7908,0.751,0.005299999999999971
So würden sich aufgrund der geringen Verteilungsgrundlage zum Beispiel Aufwendungen für notwendige Reparaturen von mehreren Tausend Euro gravierend auswirken.,"As a result of the low distribution, expenses for critical repairs amounting to several thousand euros, for example, seem major.","As a result, for example, expenditure on necessary repairs of several thousand euros would have a significant impact.","As a result, for example, expenditure on necessary repairs of several thousand euros would have a significant impact.","As a result, for example, expenditure on necessary repairs of several thousand euros would have a significant impact.",0.843,19.45,19.45,19.45,0.0,0.8083,0.8083,0.8083,0.0
(dpa) Die Schweiz startet an diesem Montag ein elektronisches Register für Organspender.,(dpa) Switzerland starts its electronic register for organ donation this Monday.,(dpa) Switzerland is launching an electronic register for organ donors on Monday.,"On Monday, Switzerland is launching an electronic register for organ donors.","On Monday, Switzerland is launching an electronic register for organ donors. (dpa) The Swiss are starting an electronic register for organ donors on Monday. The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are starting an electronic register for organ donors on Monday. (dpa) The Swiss are",0.843,36.16,20.6,1.44,-34.72,0.9275,0.8475,0.5477,-0.3798
"Das Fehlen von ähnlichen Darstellungen in Shows ist offensichtlich, besonders im Hinblick darauf, wie das Bedürfnis für Männer, sich zu öffnen, jetzt noch verzweifelter als je zuvor geworden ist, wie Selbstmordraten unter jungen Männern auf einem 15-Jahres-Hoch beweisen.","The absence of similar portrayals in shows is glaring, particularly given how the need for men to open up is more desperate now than ever, with suicide rates amongst young males at 15 year high.","The lack of similar depictions in shows is obvious, especially given how desperate the need for men to open up has become, even more so than ever before, given suicide rates among young men at a 15-year high.","The lack of similar representations in shows is obvious, especially in the light of how desperate the need for men to open up has become, even more so than ever before, as shown by suicide rates among young men at a 15-year high.","The lack of similar representations in shows is obvious, especially in the light of how desperate the need for men to open up has become, even more so than ever before, as shown by suicide rates among young men at a 15-year high.",0.843,24.3,21.16,21.16,-3.1400000000000006,0.8854,0.8806,0.8806,-0.0047999999999999154
"Das Mieten von Lehrbüchern wird beliebter, und so können Studenten ein Buch ein Semester lang benutzen, häufig zu einem deutlich günstigeren Preis als beim Kauf.","Renting textbooks is on the rise, allowing students to use a book for the semester, often at a significant discount to buying.","Renting textbooks is becoming more popular, so students can use a book for a semester at a much lower price than buying it.","Renting textbooks is becoming more popular, and so students can use a book for a semester at a much cheaper price than buying it.","Renting textbooks is becoming more popular, and so students can use a book for a semester at a much cheaper price than buying it.",0.843,16.97,16.28,16.28,-0.6899999999999977,0.892,0.8881,0.8881,-0.0039000000000000146
"""Die Leute waren immer froh Zora zu sehen"", sagte Mr Franklin.","""People were always glad to see Zora,"" Mr. Franklin said.","""People were always happy to see Zora,"" Mr Franklin said.","'People were always glad to see Zora', said Mr Franklin.","""People were always happy to see Zora,"" said Mr Franklin.",0.843,58.09,29.36,45.46,-12.630000000000003,0.9545,0.9547,0.9542,-0.00029999999999996696
"Treasure kannte Lawson und behandelte einige andere, die vermutlich ebenfalls während ihrer Ausbildung im Krankenhaus dem Asbest ausgesetzt waren.","Treasure knew Lawson, and treated some others who are likely to have been exposed while training at the hospital.",Ms Treasure knew Mr Lawson and treated some others who were probably exposed to asbestos during their hospital training.,Treasure knew Lawson and treated some others who were probably exposed to asbestos during their training in hospital.,Lawson knew Treasure and treated some other nurses who were probably exposed to asbestos during their training in hospital.,0.843,22.89,26.77,10.61,-12.280000000000001,0.8143,0.8343,0.7912,-0.02310000000000001
"Die Minenarbeiter von Kawah Ijen verdienen 5 Eurocent für jedes Kilo Schwefel, das sie abbauen.",The Kawah Ijen miners are paid 5 euro cents for each kilo of sulphur removed.,The miners of Kawah Ijen earn 5 cents for every kilo of sulphur they extract.,The miners of Kawah Ijen earn 5 cents for every kilo of sulphur they mine.,The miners of Kawah Ijen earn 5 euro cents for every kilo of sulphur they extract.,0.843,14.98,14.98,24.8,9.82,0.8985,0.8834,0.9061,0.007600000000000051
"So schliefen die tschechischen Urlauber bei Reisen nach Paris im Zelt im Park, denn wer hätte damals schon das Geld für eine Unterkunft im Hotel oder in einer Pension gehabt.","For example, in Paris, Czech tours slept in parks in tents, because their income at the time was not enough to pay for a hotel or a pension.","So the Czech tourists slept in tents in the park when they went to Paris, because nobody had the money to stay in a hotel or a pension.","So the Czech tourists slept in tents in the park when they went to Paris, because nobody had the money to stay in a hotel or a pension.","So the Czech tourists slept in a tent in the park when they went on trips to Paris, then who would have had the money for accommodation in a hotel or a pension.",0.843,21.5,21.5,18.08,-3.4200000000000017,0.8171,0.8171,0.7454,-0.0717000000000001
"Er äußerte sich insbesondere alarmierend zur betrügerischen Briefwahl - bei der ältere Mitglieder der muslimischen Gemeinschaft Druck auf Leute gemacht hätten, einen Kandidaten ihrer Wahl zu wählen.",He voiced particular alarm about postal voting fraud - in which senior members of the Muslim community were said to have exerted pressure on people to vote for a candidate of their choosing.,He expressed particular concern about postal vote fraud - where older members of the Muslim community put pressure on people to vote for a particular candidate.,He expressed particular concern about postal voting fraud - where older members of the Muslim community had been pressurised to vote for a candidate of their choice.,He expressed particular alarm at fraudulent postal voting - where elderly members of the Muslim community had been pressured to vote for a candidate of their choice.,0.843,31.38,38.19,31.18,-0.1999999999999993,0.8624,0.8711,0.8482,-0.014200000000000101
"Rosbalt setzt das Projekt ""Petersburger Avantgarde"" fort, das Stadtbewohnern gewidmet ist, die die Avantgarde der Kunst und Kultur bilden.","Rosbalt continues the project St. Petersburg Avant-garde, dedicated to residents who are ahead, in the avant-garde of culture and art.","Rosbalt continues the ""Petersburg Avant-Garde"" project, dedicated to the residents of the city who are the avant-garde of art and culture.","Rosbalt is continuing the 'Petersburg Avant-Garde' project, which is aimed at residents of the city who are the avant-garde of art and culture.","Rosbalt continues the project ""Petersburg Avant-Garde"", which is aimed at residents of the city who are the avant-garde of art and culture.",0.843,15.8,9.12,16.83,1.0299999999999976,0.8234,0.8112,0.8154,-0.008000000000000007
"Zuvor hatte Moody die Bombe in einem Interview mit racing.com hochgehen lassen, dass die Integritäts-Abteilung versucht hatte, seinen Stall auszuspionieren.","Earlier, Moody had dropped the bombshell in a racing.com interview that the integrity department had tried to spy on his stable.","Previously, Moody had let slip in an interview with racing.com that the integrity department had tried to spy on his stable.","Previously, Moody had blown the whistle in an interview with racing.com that the integrity department had been trying to spy on his stable.","Previously, Moody had let the bomb drop in an interview with racing.com that the Integrity Department had been trying to spy on his stable.",0.843,57.16,40.82,28.5,-28.659999999999997,0.8398,0.8441,0.8582,0.018399999999999972
"SPD-Chef Gabriel sagte: ""Die SPD ist bereit, über alles zu reden, was dazu beiträgt, die Sicherheit weiter zu erhöhen"".","SPD Head Gabriel said that ""the SPD is prepared to discuss anything that will increase security further"".","SPD leader Gabriel said: ""The SPD is ready to talk about everything that contributes to increasing security.""",SPD leader Gabriel said: 'The SPD is ready to talk about everything that contributes to increasing security'.,"Gabriel, leader of the SPD, said: ""The SPD is ready to talk about everything that contributes to increasing security"".",0.843,6.61,6.46,6.2,-0.41000000000000014,0.9115,0.9038,0.8923,-0.019199999999999995
"Es gibt nur wenige Staatsgäste, deren Abreise in Deutschland für so große Erleichterung sorgt wie jene von Recep Tayyip Erdogan.",There are only a few state guests whose departure creates as great a sense of relief in Germany as that of Recep Tayyip Erdogan.,There are few state guests whose departure from Germany causes such relief as that of Recep Tayyip Erdogan.,There are few foreign heads of state whose departure from Germany is greeted with such relief as that of Recep Tayyip Erdogan.,There are few foreign heads of state whose departure from Germany is greeted with such relief as that of Recep Tayyip Erdogan. - The translation is accurate according to the target,0.843,40.03,30.37,23.34,-16.69,0.8756,0.863,0.7346,-0.14100000000000001
"Der EuroStoxx 50 als Leitindex der Eurozone rückte um 1,01 Prozent auf 3207,60 Punkte vor.","The EuroStoxx 50, the benchmark index in the Eurozone, moved ahead by 1.01 percent to 3,207.60 points.","The EuroStoxx 50, the leading index of the Eurozone, rose by 1.01 percent to 3207.60 points.","The EuroStoxx 50, the leading index of the Eurozone, rose by 1.01 per cent to 3207.60 points.","The EuroStoxx 50, the leading index, rose by 1.01 percent to 3207.60 points.",0.843,39.16,29.63,33.86,-5.299999999999997,0.9371,0.931,0.922,-0.015100000000000002
Nun steht die süsse Zusammenarbeit vor einem möglichen Ende: Die Fluggesellschaft schreibt den Auftrag neu aus.,Now the sweet collaboration faces a possible end: the airline is inviting new calls for tenders.,Now the sweet cooperation is on the verge of ending: the airline is issuing a new tender.,Now sweet cooperation is on the verge of an end: the airline is rewriting the contract.,Now sweet cooperation is on the verge of an end: the airline is rewriting the contract.,0.843,20.04,23.29,23.29,3.25,0.8322,0.7888,0.7888,-0.043400000000000105
"Meine Schwester, sowohl auch ich sind vom Kino der 50-er und 60-er Jahre fasziniert; dort finden wir viele Ideen.",Both my sister that I like the cinema of the 50s and 60s. From there we get bigger inspirations.,My sister and I are fascinated by the cinema of the 50s and 60s; there are many ideas there.,My sister and I are both fascinated by the cinema of the 1950s and 1960s; there are many ideas there.,"I, too, am fascinated by the cinema of the 1950s and 1960s; there are many ideas there.",0.843,30.96,13.24,13.52,-17.44,0.8204,0.816,0.725,-0.09540000000000004
"Die Gruppe Soteras sagt, die Nachfragen für diesen Freitag mit der Absicht, weniger als 30 Euro auszugeben, würden boomen. Die Gruppe hat ihre Menüs mit Komplettangeboten zwischen 25 und 35 Euro an die Konjunkturlage angepasst.","Soteras group indicate that there is an authentic boom of requests for that Friday, with the pretension of spending no more than 30 Euros, to which they have responded by adapting its menus with formulas of 25 and 35 Euros.","The Soteras group says that the requests for this Friday, with the intention of spending less than 30 euros, are booming, and has adapted its menus to the conjunctural situation, with complete menus between 25 and 35 euros.","The Soteras group says that demand for this Friday is booming, with the intention of spending less than 30 euros. The group has adapted its menus to the conjunctural situation, with complete menus between 25 and 35 euros.","According to Soteras, the requests for this Friday with the intention of spending less than 30 euros would be booming. The group has adapted its menus to the conjunctural situation, with complete menus between 25 and 35 euros.",0.843,12.22,8.79,7.3,-4.920000000000001,0.8189,0.7982,0.8133,-0.005599999999999938
Den Veranstaltern zufolge wird diese 59. Ausgabe mit Musik und Tanz unterstrichen.,"According to organisers, music and dance will mark this 59th edition.","According to the organizers, this 59th edition will be marked by music and dance.","According to the organisers, this 59th edition will be marked by music and dance.","According to the organisers, this 59th edition will be marked by music and dance. The organisers say that this 59th edition will be marked by music and dance.",0.843,18.84,20.15,9.88,-8.959999999999999,0.9296,0.9389,0.8328,-0.0968
"Ebenso ungewöhnlich ist der Auftraggeber von Boeing: der Mittlere Osten, eine wachsende Goldmine zukünftiger Flugzeugbestellungen.","Just as big is where Boeing got the order: the Middle East, a growing gold mine of future airplane orders.","Unusually, Boeing's client is the Middle East, a growing goldmine of future aircraft orders.","It is also unusual that Boeing's client is the Middle East, a growing goldmine of future aircraft orders.","Equally unusual is Boeing's client: the Middle East, a growing goldmine of future aircraft orders.",0.843,25.06,25.7,30.46,5.400000000000002,0.8468,0.8467,0.8571,0.010299999999999976
