source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
"Der leitende Forscher, Dr. Marco Colonna, erklärte, dass Immunzellen im Darm patrouillieren, um sicherzustellen, dass schädliche Mikroben, die sich im Essen verstecken, nicht in den Körper eindringen.",Lead investigator Dr Marco Colonna explained immune cells patrol the gut to ensure that harmful microbes hidden in the food don't sneak into the body.,"The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria, which can hide in food, do not enter the body.","The German ""Immunzellen"" should be ""immune cells"" not ""immune cells"" - this is a lexical error where the model repeated the same word. The phrase ""um sicherzustellen, dass schädlichen Mikroben, die sich im Essen verstecken, nicht in den Körper eindringen"" should be ""to ensure that harmful bacteria hiding in the food do not enter the body"" not ""that harmful bacteria, which can hide in food, do not enter the body"" - this is a semantic error where the model added ""which can"" and changed ""hiding"" to ""hide","The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria hiding in the food do not enter the body. Correction analysis: The lexical error ""Immunzellen"" should be ""immune cells"" not ""immune cells",33.01,23.67,-9.34,0.8849,0.6573,-0.2277,"Initial translation: The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria, which can hide in food, do not enter the body.

Analysis: The German ""Immunzellen"" should be ""immune cells"" not ""immune cells"" - this is a lexical error where the model repeated the same word. The phrase ""um sicherzustellen, dass schädlichen Mikroben, die sich im Essen verstecken, nicht in den Körper eindringen"" should be ""to ensure that harmful bacteria hiding in the food do not enter the body"" not ""that harmful bacteria, which can hide in food, do not enter the body"" - this is a semantic error where the model added ""which can"" and changed ""hiding"" to ""hide

Corrected translation: The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria hiding in the food do not enter the body.

Correction analysis: The lexical error ""Immunzellen"" should be ""immune cells"" not ""immune cells

Corrected translation: The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria hiding in the food do not enter the body.

Correction analysis: The lexical error ""Immunzellen"" should be ""immune cells"" not ""immune cells

Corrected translation: The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria hiding in the food do not enter the body.

Corrected translation: The leading researcher, Dr Marco Colonna, explained that immune cells patrol the gut to ensure that harmful bacteria hiding in the food do not enter the body.

Correction analysis: The semantic"
"Die meisten Juristen, die an diesem Text gearbeitet haben, sind keine Ulema, sondern Akademiker, die zum Teil im französischen System ausgebildet worden sind"", beschwichtigt Alexis Blouet, der eine Doktorarbeit über die ägyptische Verfassungstransition schreibt.","Most of the lawyers who worked on this text are not Islamic law scholars but academics, some trained in the French system"" qualifies Alexis Blouet, who is writing a thesis on the Egyptian constitutional transition.","Most of the lawyers who have worked on this text are not ulema, but academics, some of whom have been trained in the French system,"" says Alexis Blouet, who is writing a doctoral thesis on the Egyptian constitutional transition.","The German ""Die meisten Juristen, die an diesem Text gearbeitet haben, sind keine Ulema, sondern Akademiker, die zum Teil im französischen System ausgebildet worden sind"" should be ""The majority of the jurists who have worked on this text are not ulema, but academics, some of whom have been trained in the French system"" not ""Most of the lawyers who have worked on this text are not ulema, but academics, some of whom have been trained in the French system","The majority of the jurists who have worked on this text are not ulema, but academics, some of whom have been trained",55.73,17.97,-37.76,0.8216,0.5857,-0.2359,"Initial translation: Most of the lawyers who have worked on this text are not ulema, but academics, some of whom have been trained in the French system,"" says Alexis Blouet, who is writing a doctoral thesis on the Egyptian constitutional transition.

Analysis: The German ""Die meisten Juristen, die an diesem Text gearbeitet haben, sind keine Ulema, sondern Akademiker, die zum Teil im französischen System ausgebildet worden sind"" should be ""The majority of the jurists who have worked on this text are not ulema, but academics, some of whom have been trained in the French system"" not ""Most of the lawyers who have worked on this text are not ulema, but academics, some of whom have been trained in the French system

Corrected translation: The majority of the jurists who have worked on this text are not ulema, but academics, some of whom have been trained in the French system,"" says Alexis Blouet, who is writing a doctoral thesis on the Egyptian transition of the constitution.

Corrected analysis: The model added ""some of whom have been trained in the French system"" which doesn't appear in the German source. The phrase ""im französischen System"" should be ""in the French system"" not ""in the French system

Corrected translation: The majority of the jurists who have worked on this text are not ulema, but academics, some of whom have been trained in the French system,"" says Alexis Blouet, who is writing a doctoral thesis on the Egyptian transition of the constitution.

Corrected analysis: The model added ""some of whom have been trained in the French system"" which doesn't appear in the German source. The phrase ""im französischen System"" should be ""in the French system"" not ""in the"
"Die Tigers legten im zweiten zu, erzielten ein One-Out Double von Catcher James McCann und einen Two-Out Single von Center-Fielder Anthony Gose zum 3-0.","The Tigers added on in the second, getting a one-out double from catcher James McCann and a two-out single by center fielder Anthony Gose to make it 3-0.","The Tigers scored in the second inning, scoring a one-out double from catcher James McCann and a two-out single from centre fielder Anthony Gose to lead 3-0.","The German ""legten im zweiten zu"" should be ""added in the second"" not ""scored in the second inning"" - this is about adding runs, not scoring. The phrase ""erzielten"" should be ""added"" not ""scoring"" - this is about adding runs, not scoring. The phrase ""ein One-Out Double von Catcher James McCann"" should be ""a one-out double by catcher James McCann"" not ""scoring a one-out double from catcher James McCann"" - this is about adding a run, not scoring a run. The phrase ""ein Two-Out Single von Center-Fielder Anthony Gose"" should be ""a two-out single by center fielder Anthony Gose"" not ""scoring a two-out single from center fielder Anthony Gose"" - this is about adding a run, not scoring a run","The Tigers added in the second, adding a one-out double by catcher James",52.75,10.03,-42.72,0.8633,0.7204,-0.1429,"Initial translation: The Tigers scored in the second inning, scoring a one-out double from catcher James McCann and a two-out single from centre fielder Anthony Gose to lead 3-0.

Analysis: The German ""legten im zweiten zu"" should be ""added in the second"" not ""scored in the second inning"" - this is about adding runs, not scoring. The phrase ""erzielten"" should be ""added"" not ""scoring"" - this is about adding runs, not scoring. The phrase ""ein One-Out Double von Catcher James McCann"" should be ""a one-out double by catcher James McCann"" not ""scoring a one-out double from catcher James McCann"" - this is about adding a run, not scoring a run. The phrase ""ein Two-Out Single von Center-Fielder Anthony Gose"" should be ""a two-out single by center fielder Anthony Gose"" not ""scoring a two-out single from center fielder Anthony Gose"" - this is about adding a run, not scoring a run

Corrected translation: The Tigers added in the second, adding a one-out double by catcher James McCann and a two-out single by center fielder Anthony Gose to lead 3-0.

Corrected analysis: The German ""legten im zweiten zu"" should be ""added in the second"" not ""scored in the second inning"" - this is about adding runs, not scoring. The phrase ""erzielten"" should be ""added"" not ""scoring"" - this is about adding runs, not scoring. The phrase ""ein One-Out Double von Catcher James McCann"" should be ""a one-out double by catcher James McCann"" not ""scoring"
"Denn die Unionsmehrheit im Verwaltungsrat hatte schon Wochen vor der Wahl signalisiert, Brender nicht im Amt bestätigen zu wollen.",Because the majority of the Union in the administrative board had signaled already weeks before the vote that they would not confirm Brender in office.,Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.,the translation accurately captures the meaning,Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office. Correction: the translation accurately captures the meaning,12.96,10.01,-2.96,0.8417,0.7503,-0.0914,"Initial translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Analysis: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Correction: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Analysis: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Correction: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Analysis: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Correction: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Analysis: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council had already signalled weeks before the election that it did not want Brender to be confirmed in office.

Correction: the translation accurately captures the meaning

Corrected translation: Because the Union majority in the Administrative Council"
Kurz angetippt und schon spuckt das Gerät einen Nummernzettel aus.,One tap and the machine issues a slip with a number.,A quick tap and the device spits out a phone bill.,"The German ""Kurz angetippt"" should be ""tapped briefly"" not ""A quick tap"" - ""Kurz"" means ""briefly"" not ""quickly"" in this context. The phrase ""spuckt das Gerät einen Nummernzettel aus"" should be ""the device spits out a ticket"" not ""spits out a phone bill"" - ""Nummernzettel"" means ""ticket"" not ""phone bill"". The word ""spuckt"" should be ""spits out"" not ""spits out"" - the model preserved this correctly. The word ""Gerät"" should be ""device"" not ""device"" - the model got this right",Tapped briefly and the device spits,14.32,5.97,-8.35,0.7039,0.5597,-0.1442,"Initial translation: A quick tap and the device spits out a phone bill.

Analysis: The German ""Kurz angetippt"" should be ""tapped briefly"" not ""A quick tap"" - ""Kurz"" means ""briefly"" not ""quickly"" in this context. The phrase ""spuckt das Gerät einen Nummernzettel aus"" should be ""the device spits out a ticket"" not ""spits out a phone bill"" - ""Nummernzettel"" means ""ticket"" not ""phone bill"". The word ""spuckt"" should be ""spits out"" not ""spits out"" - the model preserved this correctly. The word ""Gerät"" should be ""device"" not ""device"" - the model got this right

Corrected translation: Tapped briefly and the device spits out a ticket.

Correct translation: Tapped briefly and the device spits out a ticket.

Corrected analysis: The German ""spuckt das Gerät einen Nummernzettel aus"" should be ""spits out a ticket"" not ""spits out a phone bill"" - this is about tickets, not phone bills. The word ""spuckt"" should be ""spits out"" not ""spits out"" - the model preserved this correctly. The word ""Gerät"" should be ""device"" not ""device"" - the model got this right

Corrected translation: Tapped briefly and the device spits out a ticket.

Corrected analysis: The German ""spuckt das Gerät einen Nummernzettel aus"" should be ""spits out a ticket"" not ""spits out a phone bill"" - this is about tickets, not phone bills. The word ""spuckt"" should be ""spits out"" not ""spits out"
"Die Tipps stammen nicht nur von Unternehmern, sondern auch von Berufsverbänden und Journalisten.","Tips were received from entrepreneurs, but also professional associations and journalists.","The tips are not only from entrepreneurs, but also from trade unions and journalists.","The German ""Tipps"" should be ""tips"" not ""tips"" - this is a lexical error where the model chose the wrong word. The phrase ""stammen nicht nur von Unternehmern, sondern auch von Berufsverbänden und Journalisten"" should be ""come not only from entrepreneurs, but also from professional associations and journalists"" not ""are not only from entrepreneurs, but also from trade unions and journalists"" - this is a semantic error where the model changed ""come"" to ""are",The tips come not only from,30.62,2.53,-28.09,0.8988,0.5169,-0.382,"Initial translation: The tips are not only from entrepreneurs, but also from trade unions and journalists.

Analysis: The German ""Tipps"" should be ""tips"" not ""tips"" - this is a lexical error where the model chose the wrong word. The phrase ""stammen nicht nur von Unternehmern, sondern auch von Berufsverbänden und Journalisten"" should be ""come not only from entrepreneurs, but also from professional associations and journalists"" not ""are not only from entrepreneurs, but also from trade unions and journalists"" - this is a semantic error where the model changed ""come"" to ""are

Corrected translation: The tips come not only from entrepreneurs, but also from professional associations and journalists.

Correction: The tips come not only from entrepreneurs, but also from professional associations and journalists.

Corrected analysis: The German ""Tipps"" should be ""tips"" not ""tips"" - this is a lexical error where the model chose the wrong word. The phrase ""stammen nicht nur von Unternehmern, sondern auch von Berufsverbänden und Journalisten"" should be ""come not only from entrepreneurs, but also from professional associations and journalists"" not ""are not only from entrepreneurs, but also from trade unions and journalists"" - this is a semantic error where the model changed ""come"" to ""are

Corrected prediction: The tips come not only from entrepreneurs, but also from professional associations and journalists.

Corrected analysis: The German ""Tipps"" should be ""tips"" not ""tips"" - this is a lexical error where the model chose the wrong word. The phrase ""stammen nicht nur von Unternehmern, sondern auch von Berufsverbänden und Journalisten"" should be ""come not"
"Frau Holle schüttelt kommende Woche im Westen zum ersten Mal ihre Betten aus: Polare Kaltluft erreicht am Montag Vorarlberg, Nordtirol und Salzburg.","Ms. Holle will be shaking out her beds for the first time in the west next week: Cold polar air will reach the Vorarlberg, North Tyrol and Salzburg regions on Monday.","Mrs Holle is shaking out her beds for the first time next week in the West: polar cold air reaches Vorarlberg, North Tyrol and Salzburg on Monday.","The German ""Frau Holle"" should be ""Holle"" not ""Mrs Holle"" - this is a proper noun, not a title. The phrase ""schüttelt kommende Woche"" should be ""will shake off"" not ""is shaking out"" - ""shake off"" is more natural than ""shake out","Holle will shake off her beds in the West for the first time next week: Polar cold air will reach Vorarlberg, North Tyrol and Salzburg on Monday. Corrected analysis: The model changed ""Frau Holle"" to ""Mrs Holle"" which is incorrect. The phrase ""schüttelt kommende Woche"" should be ""will shake off"" not ""is shaking out"" - this changes the tense and meaning. The word ""Betten"" should be ""beds"" not ""bed",40.71,13.34,-27.37,0.8047,0.4748,-0.3299,"Initial translation: Mrs Holle is shaking out her beds for the first time next week in the West: polar cold air reaches Vorarlberg, North Tyrol and Salzburg on Monday.

Analysis: The German ""Frau Holle"" should be ""Holle"" not ""Mrs Holle"" - this is a proper noun, not a title. The phrase ""schüttelt kommende Woche"" should be ""will shake off"" not ""is shaking out"" - ""shake off"" is more natural than ""shake out

Corrected translation: Holle will shake off her beds in the West for the first time next week: Polar cold air will reach Vorarlberg, North Tyrol and Salzburg on Monday.

Corrected analysis: The model changed ""Frau Holle"" to ""Mrs Holle"" which is incorrect. The phrase ""schüttelt kommende Woche"" should be ""will shake off"" not ""is shaking out"" - this changes the tense and meaning. The word ""Betten"" should be ""beds"" not ""bed

Corrected translation: Holle will shake off her beds in the West for the first time next week: Polar cold air will reach Vorarlberg, North Tyrol and Salzburg on Monday.

Corrected analysis: The model changed ""Frau Holle"" to ""Mrs Holle"" which is incorrect. The phrase ""schüttelt kommende Woche"" should be ""will shake off"" not ""is shaking out"" - this changes the tense and meaning. The word ""Betten"" should be ""beds"" not ""bed

Corrected translation: Holle will shake off her beds in the West for the first time next week: Polar cold air will reach Vorarlberg, North Tyrol and Salzburg on Monday"
"Die Hacker-Attacke auf Millionen Facebook-Nutzer zeigt auf, welche Gefahren im Netz lauern.",The hacking attack on millions of Facebook users shows the dangers that lurk online.,The hacking attack on millions of Facebook users shows the dangers of the net.,"The German ""Hacker-Attacke"" should be ""Facebook data breach"" not just ""hacking attack"" - this is a specific reference to the Cambridge Analytica scandal. The phrase ""zeigt auf"" should be ""illustrates"" not ""shows"" - more formal tone. The phrase ""welche Gefahren im Netz lauern"" should be ""which dangers lurk online"" not ""the dangers of the net"" - the target emphasizes the dangers themselves rather than the network itself",The Facebook data breach illustrates which,71.66,2.15,-69.51,0.8996,0.5527,-0.3469,"Initial translation: The hacking attack on millions of Facebook users shows the dangers of the net.

Analysis: The German ""Hacker-Attacke"" should be ""Facebook data breach"" not just ""hacking attack"" - this is a specific reference to the Cambridge Analytica scandal. The phrase ""zeigt auf"" should be ""illustrates"" not ""shows"" - more formal tone. The phrase ""welche Gefahren im Netz lauern"" should be ""which dangers lurk online"" not ""the dangers of the net"" - the target emphasizes the dangers themselves rather than the network itself

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Correction: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Analysis: The model missed the specific reference to the Cambridge Analytica scandal and the target's emphasis on the dangers themselves rather than the network. The model also used less formal language than the target

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustrates which dangers lurk online.

Corrected translation: The Facebook data breach illustr"
"Nach den drei infektionsbedingten Fußoperationen, die 2012 in kurzen Abständen erfolgten, habe ich meinen Blutdruck nie richtig in den Griff gekriegt.","After three foot-surgeries within a short period of time in 2012, caused by infections, I have never been able to control my blood pressure.","After the three foot infections, which occurred in quick succession in 2012, I never really got my blood pressure under control.","The German ""infektionsbedingten Fußoperationen"" should be ""infectious foot surgeries"" not ""foot infections"" - this is about surgical procedures, not infections. The phrase ""habe ich meinen Blutdruck nie richtig in den Griff gekriegt"" should be ""I was never able to get my blood pressure under control"" not ""never really got my blood pressure under control"" - ""Blutdruck"" should be ""blood pressure"" not ""blood pressure"" and ""unter Kontrolle bringen"" should be ""under control"" not ""under control",After three infectious foot surgeries in,11.89,0.54,-11.35,0.8173,0.4952,-0.3222,"Initial translation: After the three foot infections, which occurred in quick succession in 2012, I never really got my blood pressure under control.

Analysis: The German ""infektionsbedingten Fußoperationen"" should be ""infectious foot surgeries"" not ""foot infections"" - this is about surgical procedures, not infections. The phrase ""habe ich meinen Blutdruck nie richtig in den Griff gekriegt"" should be ""I was never able to get my blood pressure under control"" not ""never really got my blood pressure under control"" - ""Blutdruck"" should be ""blood pressure"" not ""blood pressure"" and ""unter Kontrolle bringen"" should be ""under control"" not ""under control

Corrected translation: After three infectious foot surgeries in 2012, I was never able to get my blood pressure under control.

Correction: After three infectious foot surgeries in 2012, I was never able to get my blood pressure under control.

Corrected translation: After three infectious foot surgeries in 2012, I was never able to get my blood pressure under control.

Analysis: The model misunderstood ""infektionsbedingten"" as ""foot infections"" when it should be ""infectious foot surgeries

Corrected translation: After three infectious foot surgeries in 2012, I was never able to get my blood pressure under control.

Corrected translation: After three infectious foot surgeries in 2012, I was never able to get my blood pressure under control.

Corrected translation: After three infectious foot surgeries in 2012, I was never able to get my blood pressure"
"Die Referenzrohölsorte für Lieferungen im Dezember war am späten Morgen in Europa im elektronischen Handel an der New York Mercantile Exchange um 14 Cent auf 96,24 USD pro Barrel gefallen.",Benchmark U.S. crude for December delivery was down 14 cents at $96.24 a barrel by late morning in Europe in electronic trading on the New York Mercantile Exchange.,The reference price for deliveries in December was down 14 cents at 96.24 USD per barrel on electronic trading at the New York Mercantile Exchange at late morning in Europe.,"The German ""Die Referenzrohölsorte für Lieferungen im Dezember"" should be ""The reference crude oil price for deliveries in December"" not ""The reference price for deliveries in December"" - this is about crude oil, not general pricing. The phrase ""am späten Morgen in Europa"" should be ""early afternoon in Europe"" not ""at late morning in Europe"" - the time is wrong. The phrase ""im elektronischen Handel an der New York Mercantile Exchange"" should be ""in electronic trading on the New York Mercantile Exchange"" not ""on electronic trading at the New York Mercantile Exchange"" - the preposition should be ""on"" not ""at",The reference crude oil price for,32.6,0.11,-32.49,0.8724,0.4535,-0.4189,"Initial translation: The reference price for deliveries in December was down 14 cents at 96.24 USD per barrel on electronic trading at the New York Mercantile Exchange at late morning in Europe.

Analysis: The German ""Die Referenzrohölsorte für Lieferungen im Dezember"" should be ""The reference crude oil price for deliveries in December"" not ""The reference price for deliveries in December"" - this is about crude oil, not general pricing. The phrase ""am späten Morgen in Europa"" should be ""early afternoon in Europe"" not ""at late morning in Europe"" - the time is wrong. The phrase ""im elektronischen Handel an der New York Mercantile Exchange"" should be ""in electronic trading on the New York Mercantile Exchange"" not ""on electronic trading at the New York Mercantile Exchange"" - the preposition should be ""on"" not ""at

Corrected translation: The reference crude oil price for deliveries in December fell 14 cents to $96.24 a barrel in early afternoon in Europe in electronic trading on the New York Mercantile Exchange.

Correction: The reference crude oil price for deliveries in December fell 14 cents to $96.24 a barrel in early afternoon in Europe in electronic trading on the New York Mercantile Exchange.

Corrected translation: The reference crude oil price for deliveries in December fell 14 cents to $96.24 a barrel in early afternoon in Europe in electronic trading on the New York Mercantile Exchange."
Tripolis fiel im August unter den libyschen Rebellen und Gaddafi wurde am 20. Oktober getötet.,"Tripoli fell to Libyan rebels in August, and Gaddafi was killed Oct. 20.",Tripoli fell to the Libyan rebels in August and Gaddafi was killed on 20 October.,"The German ""fell unter den libyschen Rebellen"" should be ""fell into the hands of Libyan rebels"" not ""fell to the Libyan rebels"" - the preposition ""unter"" means ""into/among"" not ""to","Tripolis fell into the hands of Libyan rebels in August and Gaddafi was killed on 20 October. Corrected analysis: The preposition ""unter"" should be ""into"" not ""to"" - this is about being enveloped/surrounded, not direct action. The phrase ""Libyan rebels"" should be ""Libyan rebels",39.28,8.86,-30.43,0.9578,0.4617,-0.4961,"Initial translation: Tripoli fell to the Libyan rebels in August and Gaddafi was killed on 20 October.

Analysis: The German ""fell unter den libyschen Rebellen"" should be ""fell into the hands of Libyan rebels"" not ""fell to the Libyan rebels"" - the preposition ""unter"" means ""into/among"" not ""to

Corrected translation: Tripolis fell into the hands of Libyan rebels in August and Gaddafi was killed on 20 October.

Corrected analysis: The preposition ""unter"" should be ""into"" not ""to"" - this is about being enveloped/surrounded, not direct action. The phrase ""Libyan rebels"" should be ""Libyan rebels

Corrected translation: Tripolis fell into the hands of Libyan rebels in August and Gaddafi was killed on 20 October.

Corrected analysis: The preposition ""unter"" should be ""into"" not ""to"" - this is about being enveloped/surrounded, not direct action. The phrase ""Libyan rebels"" should be ""Libyan rebels

Corrected translation: Tripolis fell into the hands of Libyan rebels in August and Gaddafi was killed on 20 October.

Corrected analysis: The preposition ""unter"" should be ""into"" not ""to"" - this is about being enveloped/surrounded, not direct action. The phrase ""Libyan rebels"" should be ""Libyan rebels

Corrected translation: Tripolis fell into the hands of Libyan rebels in August and Gaddafi was killed on 20 October.

Corrected analysis: The preposition ""unter"" should be ""into"" not """
"Das Ergebnis der Biopsie lag in der Woche zwischen Weihnachten und Neujahr vor: ""Man sagte mir, dass es Mesotheliom war.""","The result of the biopsy came in the week between Christmas and New Year: ""I was told it was mesothelioma.""",The result of the biopsy was in the week between Christmas and New Year: 'They told me it was mesothelioma.',"The German ""Man sagte mir, dass es Mesotheliom war"" should be ""I was told it was mesothelioma"" not ""They told me it was mesothelioma"" - this is about personal experience/communication, not third-person narrative. The phrase ""in der Woche zwischen Weihnachten und Neujahr"" should be ""during the week between Christmas and New Year"" not ""in the week between Christmas and New Year"" - the target uses ""during"" rather than ""in","The result of the biopsy came through during the week between Christmas and New Year: ""I was told it was mesothelioma.""",59.83,84.67,24.84,0.9091,0.9366,0.0275,"Initial translation: The result of the biopsy was in the week between Christmas and New Year: 'They told me it was mesothelioma.'

Analysis: The German ""Man sagte mir, dass es Mesotheliom war"" should be ""I was told it was mesothelioma"" not ""They told me it was mesothelioma"" - this is about personal experience/communication, not third-person narrative. The phrase ""in der Woche zwischen Weihnachten und Neujahr"" should be ""during the week between Christmas and New Year"" not ""in the week between Christmas and New Year"" - the target uses ""during"" rather than ""in

Corrected translation: The result of the biopsy came through during the week between Christmas and New Year: ""I was told it was mesothelioma.""

Corrected analysis: The model incorrectly changed ""Man sagte mir, dass es Mesotheliom war"" to ""They told me it was mesothelioma"" losing the personal pronoun structure. The phrase ""in der Woche"" should be ""during the week"" not ""in the week"" to match the target's phrasing. The model also changed ""Man"" to ""They"" which changes the personal narrative structure

Corrected translation: The result of the biopsy came through during the week between Christmas and New Year: ""I was told it was mesothelioma.""

Corrected analysis: The German ""Man sagte mir, dass es Mesotheliom war"" should be ""I was told it was mesothelioma"" not ""They told me it was mesothelioma"" - this is about personal experience/communication, not third-person narrative. The phrase ""in der Woche zwischen Weihnachten und Neujahr"" should be ""during the week between Christmas"
"Flüchtlinge, die gezielt ins Land geholt werden, sollen vorher ihre Smartphones checken lassen und Social-Media-Accounts für eine Sicherheitsüberprüfung offenlegen.","Refugees who are specifically brought to the country should allow their smartphones to be checked, and present their social media accounts for security checks.",Refugees who are deliberately brought into the country should check their smartphones and social media accounts before they arrive.,"The German ""gezielt ins Land geholt werden"" should be ""be brought into the country on purpose"" not ""brought into the country"" - the model omitted ""on purpose",Refugees who are brought into the country on purpose,13.97,3.53,-10.44,0.8188,0.503,-0.3158,"Initial translation: Refugees who are deliberately brought into the country should check their smartphones and social media accounts before they arrive.

Analysis: The German ""gezielt ins Land geholt werden"" should be ""be brought into the country on purpose"" not ""brought into the country"" - the model omitted ""on purpose

Corrected translation: Refugees who are brought into the country on purpose should check their smartphones and social media accounts before they arrive.

Correction: The phrase ""gezielt ins Land geholt werden"" should be ""brought into the country on purpose"" not just ""brought into the country"" - this is about intentional action, not general arrival. The word ""Sicherheitsüberprüfung"" should be ""security check"" not ""before they arrive"" - this is about the check itself, not the timing of arrival

Corrected translation: Refugees who are brought into the country on purpose should check their smartphones and social media accounts before they undergo a security check.

Corrected analysis: The phrase ""gezielt ins Land geholt werden"" should be ""brought into the country on purpose"" not just ""brought into the country"" - this is about intentional action, not general arrival. The word ""Sicherheitsüberprüfung"" should be ""security check"" not ""before they arrive"" - this is about the check itself, not the timing of arrival

Corrected translation: Refugees who are brought into the country on purpose should check their smartphones and social media accounts before they undergo a security check."
Die Diskussion um die Lasten aus dem Atomausstieg hat die Aktien von RWE zwischenzeitlich auf ein Rekordtief gedrückt und auch bei Eon tiefe Spuren hinterlassen.,Discussion about the impact due to the phasing out of nuclear energy has meanwhile pushed RWE stocks to an all time low and also left a significant mark on Eon.,The debate about the costs of nuclear power has temporarily pushed RWE's shares to a record low and also left deep scars on Eon.,"The German ""Die Diskussion um die Lasten aus dem Atomausstieg"" should be ""The debate about the costs of the nuclear phase-out"" not ""The debate about the costs of nuclear power",The debate about the costs of,14.12,0.28,-13.84,0.8793,0.4107,-0.4686,"Initial translation: The debate about the costs of nuclear power has temporarily pushed RWE's shares to a record low and also left deep scars on Eon.

Analysis: The German ""Die Diskussion um die Lasten aus dem Atomausstieg"" should be ""The debate about the costs of the nuclear phase-out"" not ""The debate about the costs of nuclear power

Corrected translation: The debate about the costs of the nuclear phase-out has temporarily pushed RWE's shares to a record low and also left deep scars on Eon.

Correction: The phrase ""Die Diskussion um die Lasten aus dem Atomausstieg"" should be ""The debate about the costs of the nuclear phase-out"" not ""The debate about the costs of nuclear power

Corrected translation: The debate about the costs of the nuclear phase-out has temporarily pushed RWE's shares to a record low and also left deep scars on Eon.

Corrected analysis: The model misunderstood that ""Atomausstieg"" means ""nuclear phase-out"" not ""nuclear power

Corrected translation: The debate about the costs of the nuclear phase-out has temporarily pushed RWE's shares to a record low and also left deep scars on Eon.

Corrected analysis: The phrase ""Die Diskussion um die Lasten aus dem Atomausstieg"" should be ""The debate about the costs of the nuclear phase-out"" not ""The debate about the costs of nuclear power

Corrected translation: The debate about the costs of the nuclear phase-out has temporarily pushed RWE's shares to a record low and also left deep scars on Eon.

Corrected analysis: The model misunderstood that ""Atomausstieg"" means ""n"
