source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Die beiden 14 und 12 Jahre alten Jungen hatten ihr Opfer eingeladen, mit ihnen auf Vogeljagd zu gehen.","The two boys, aged 14 and 12, had invited their victim to go bird hunting with them.",The two 14 and 12-year-old boys had invited their victim to go bird shooting with them.,The two 14- and 12-year-old boys had invited their victim to go birdwatching with them.,The two 14 and 12-year-old boys lured their victim to go bird shooting with them.,0.819,45.52,36.44,32.39,-13.130000000000003,0.8954,0.8939,0.8558,-0.03959999999999997
"Aber nach Monaten offener Feindseligkeiten - und angesichts des Potenzials für ein vollkommenes Disaster, als das NATO-Mitglied Türkei den russischen Kampfjet abschoss - ist es sicherlich besser, dass die zwei Staatschefs zumindest wieder miteinander reden.",But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.,But after months of open hostility - and in the face of the potential for a complete disaster as NATO member Turkey shot down the,"But after months of open hostility - and in the light of the potential for a complete disaster, with NATO member Turkey shooting down the Russian fighter - it is certainly better that the two leaders are at least talking to each other again.",But after months of open hostilities - and in view of the potential for a complete disaster when NATO-member Turkey shot down the Russian warplane - it is certainly better that the two heads of state are at least talking to each other again.,0.819,24.93,41.17,28.02,3.09,0.726,0.8928,0.888,0.16200000000000003
"Nach seiner Entlassung ist noch unklar, ob der 63-Jährige in der letzten Woche vor den Präsidentschaftswahlen in dem südamerikanischen Land öffentliche Auftritte wahrnehmen wird.","After his release, it is still unclear whether the 63-year-old will attend any events in the last week before the presidential elections.","After his release, it is still unclear whether the 63-year-old will make public appearances in the South American country in the","After his dismissal, it is unclear whether the 63-year-old will make any public appearances in the run-up to the presidential elections in South America.","Following his dismissal, it is still unclear whether the 63-year-old will make public appearances in the South American country in the run-up to the presidential elections. The presidential elections are to be held in the South American country next week. The 63-year-old was dismissed from his post last week.",0.819,54.51,33.76,23.66,-30.849999999999998,0.6798,0.8026,0.7217,0.04190000000000005
"Das Tempo dieser Begegnung, bei der die Angreifer Mühe hatten, ihr Können zu zeigen, war nicht sehr hoch.",The rhythm was not very steady during the match and the attackers found it hard to express themselves.,"The pace of this meeting, in which the attackers had difficulty showing their skills, was not very high.","The pace of this encounter, in which the attackers had difficulty showing off their skills, was not very high.",The pace of this meeting was not very high. The attackers struggled to impose themselves.,0.819,9.25,8.79,10.7,1.4499999999999993,0.7687,0.7927,0.7215,-0.04720000000000002
"Die Verwendungskosten für dieses Werkzeug betragen 350 Euro im Jahr, ein Betrag, den der Kunde ohne weiteres bezahlen kann.","The cost of using this tool in a shop is 350 euros a year, which the customer can finance.","The cost of using this tool is 350 euros a year, an amount that the customer can easily pay.","The cost of using this tool is EUR 350 per year, a sum that the customer can easily afford.","The operational costs of this tool are 350 euros per year, an amount that the client can easily pay.",0.819,51.83,33.46,7.32,-44.51,0.8545,0.8447,0.85,-0.0045000000000000595
"Ja, lief, denn ich litt unter systematischem Mobbing und Drohungen.","Yes, ran, because I had been subject to systematic bullying and intimidation.","Yes, I did, because I suffered systematic bullying and threats.","Yes, I ran away, because I was suffering from systematic bullying and threats.","Yes, I fled, due to systematic mobbing and threats.",0.819,19.4,18.39,8.87,-10.53,0.8437,0.8697,0.8277,-0.016000000000000014
Sie übernachten häufig in Motels und parken ihren Lieferwagen vor ihrem Zimmerfenster.,They often stay in motels and park their van right outside their room window.,They often stay in motels and park their van outside their bedroom window.,They often stay in motels and park their vans outside their bedroom windows.,They often stay in motels and park their van outside their motel room door.,0.819,64.29,53.61,62.23,-2.0600000000000094,0.9377,0.918,0.923,-0.014699999999999935
Antizipation des Anschlags: So funktioniert auch Obamas Drohnen-Philosophie und -Praxis.,Anticipation of attack: This is also how Obama's drone philosophy and practices work.,Anticipation of the attack: This is also how Obama's drone philosophy and practice works.,Anticipation of the attack: that is also Obama's drone philosophy and practice.,Prediction of the attack: This is how Obama's drone philosophy and practice works. The prediction of the attack is the basis of Obama's drone philosophy and practice.,0.819,63.89,25.35,20.47,-43.42,0.9414,0.8908,0.8318,-0.10960000000000003
"Das Ungleichgewicht ist in reichen Küstenstädten mit gebildeter Bevölkerung, wie Shanghai, stärker.","The imbalance is worse in wealthy coastal cities with highly educated populations, such as Shanghai.","The imbalance is stronger in rich coastal cities with educated populations, such as Shanghai.","The imbalance is greater in rich coastal cities with a highly educated population, such as Shanghai.","The imbalance is greater in rich coastal cities with a highly educated population, such as Shanghai.",0.819,51.42,36.19,36.19,-15.230000000000004,0.9217,0.9238,0.9238,0.0020999999999999908
"Wir sind zufrieden mit den in der Nacht erzielten Fortschritten und schätzen die Bemühungen beider Parteien, unsere Märkte zu stabilisieren und unsere Wirtschaft zu schützen, sagte Tony Fratto, Sprecher des Weißen Hauses.","""We are satisfied with what we have reached during the night and we highly appreciate the efforts of the two parties in order to stabilize our financial markets and protect our economy"", declared Tony Fratto, spokesman of the White House.",We are pleased with the progress made overnight and appreciate the efforts of both parties to stabilize our markets and protect our economy,"We are satisfied with the progress made last night and we appreciate the efforts of both parties to stabilise our markets and protect our economy, said Tony Fratto, White House spokesman.","We are pleased with the overnight progress and applaud the efforts of both parties to stabilize our markets and protect our economy, said White House spokesman Tony Fratto.",0.819,13.5,24.7,15.27,1.7699999999999996,0.8483,0.9014,0.8796,0.031299999999999994
Im Sinne der am Sonntagnacht getroffenen Entscheidung kaufen alle drei Staaten die jeweiligen Anteile der Bank zu etwa 49 Prozent.,"Under the decision made on Sunday night, each government will take a 49 percent stake in Fortis banks in their respective countries.","In line with the decision taken on Sunday night, all three states are buying their respective stakes in the bank at around","In line with the decision taken on Sunday night, all three countries will buy the bank's shares at around 49%.","In line with the Sunday night agreement, the three countries will each buy 49%",0.819,13.73,13.34,4.2,-9.530000000000001,0.6896,0.8018,0.7304,0.04080000000000006
"Die Brüder kämpfen jetzt auch um die Kontrolle über das bestehende Geschäft - wovon Colin, wie Paul behauptet, ihn ausgeschlossen habe.",The brothers are also now fighting over who controls the existing business - which Paul alleges Colin has locked him out of.,"The brothers are now also fighting for control of the existing business - of which Colin, as Paul claims, has been","The brothers are now also fighting for control of the existing business - of which Colin, according to Paul, has been excluded.","The brothers are now also fighting for control of the existing business, of which Colin, as Paul claims, has cut him out.",0.819,18.04,16.77,12.41,-5.629999999999999,0.6873,0.8539,0.8732,0.18589999999999995
"Kunden können die Augenfarbe des Roboters, seine Form der Brustwarze und den Typ von Fingernagel wählen.","Customers can choose the robot's eye colour, nipple shape and fingernail type.","Customers can choose the robot's eye color, the shape of its nipple, and the type of fingernail.","Customers can choose the colour of the robot's eyes, the shape of its nipples and the type of fingernail.","Customers can choose the eye colour, breast shape and type of fingernails. The robot can be male or female.",0.819,28.62,16.08,18.33,-10.290000000000003,0.928,0.8981,0.871,-0.05700000000000005
"Er war an Verschwörungen in der ganzen Welt beteiligt, bemerkte ein leitender Beamter, der anonym bleiben wollte, und auf den heiklen Charakter der US-amerikanischen Luftangriffe auf pakistanischem Boden verwies.","He was engaged in plotting throughout the world, said one senior official, who spoke on the condition of anonymity, citing the sensitive nature of U.S. airstrikes inside Pakistani territory.","He was involved in conspiracies around the world, a senior official, who asked not to be named, said,","He was involved in conspiracies all over the world, said a senior official who wished to remain anonymous, and he referred to the delicate nature of US air strikes on Pakistani soil.","He was involved in conspiracies, a senior official, who wished to remain anonymous, said, pointing to the sensitive nature of U.S. air strikes on Pakistani soil.",0.819,10.3,10.97,30.44,20.14,0.6889,0.8579,0.8623,0.1734
"Ihr Marktanteil sollte im Jahre 2012 noch weiter zunehmen (580 Millionen erwartete Einheiten) und über 10% des globalen Chipkartenmarktes (6,925 Millionen Karten) repräsentieren.","Their share will progress in 2012 (580 million units expected) and represent almost 10% of the global market of chip cards (6,925 million cards).",Its market share should continue to increase in 2012 (580 million units expected) and represent over 10%,Its market share is expected to increase further in 2012 (580 million units) and to represent over 10% of the global chip card market (6 925 million cards).,"In 2012, its market share should continue to increase (580 million expected units) and represent over 10% of the global chip market (6925 million cards).",0.819,30.91,34.7,27.7,-3.210000000000001,0.8384,0.9133,0.9166,0.07819999999999994
"""Genießen Sie einen Sommerabend unter dem Schatten alter Bäume und mit dem weiten Blick über Wiesen hin zum Wald"", stellen die Veranstalter die fantastische Aussicht heraus.","""Enjoy a summer's evening under the shadows of old trees and with a wide view over the meadows right up to forest,"" invite the organisers, emphasising the fantastic view.","""Enjoy a summer evening under the shade of old trees and with a wide view over meadows to the forest,""","Enjoy a summer evening under the shade of old trees and with a wide view over the meadows to the woods', say the organisers.","""Enjoy a summer evening in the shade of ancient trees and with a wide view over meadows to the forest,"" say the organisers, highlighting the fantastic view.",0.819,33.27,37.63,36.42,3.1499999999999986,0.8135,0.8101,0.8856,0.07210000000000005
"Das Verfahren lautet Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Oberstes Gericht, County of Mecklenburg (Charlotte).","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300,","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Supreme Court, County of Mecklenburg (Charlotte).","The proceeding is titled Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Superior Court, Mecklenburg County (Charlotte).",0.819,45.41,71.43,58.0,12.590000000000003,0.6897,0.8681,0.8586,0.16890000000000005
"Saudi-Offizielle haben bereits fest zugesagt, dass die Haddsch nach Mekka mit Tausenden, die weiterhin zur Stadt kommen werden, weitergehen werde.",Saudi officials have already vowed that the hajj to Mecca will go ahead with thousands continuing to descend on the city.,Saudi officials have already said the hajj to Mecca will go ahead with thousands still coming to the city.,Saudi officials have already said that the hajj to Mecca will go ahead with thousands of people still coming to the city.,Saudi officials have vowed that the hajj to Mecca will continue with thousands who will continue to come to the city.,0.819,54.65,56.84,40.93,-13.719999999999999,0.8951,0.8873,0.8772,-0.017900000000000027
"Der Auftragsbestand in der Luft- und Raumfahrtsparte betrug am 30. September 32,9 Milliarden Dollar und war damit gegenüber dem 31. Dezember unverändert.","The backlog in the aerospace division was $32.9 billion as of September 30, unchanged from December 31.","The order backlog in the aerospace division was $32.9 billion as of September 30, unchanged from December",The order book in the aerospace sector was unchanged at USD 32.9 billion as at 30 September.,"The order backlog in the aerospace and defence sector amounted to USD 32.9 billion as at 30 September, unchanged compared to 31 December.",0.819,85.19,14.31,17.27,-67.92,0.9086,0.835,0.8626,-0.04599999999999993
"Liberale Theorien und Medien behaupten bis zum Überdruss, dass sich der Staat nicht mit Kapital an seiner eigenen Volkswirtschaft beteiligten darf, und dass Planwirtschaft zur Wirtschaftskatastrophe führt.","Liberal theory and the Media incessantly claim that the State may not participate with capital in its own economy, and that a controlled economy leads to economic ruin.","Liberal theories and the media have been claiming, ad nauseam, that the state should not invest capital in its own","Liberal theories and the media claim, to the point of boredom, that the state cannot participate in capital in its own economy and that planning leads to economic disaster.","Liberal theories and the media claim, to the point of boredom, that the state cannot participate in capital in its own economy and that planning leads to economic disaster.",0.819,11.0,19.95,19.95,8.95,0.6881,0.7418,0.7418,0.05369999999999997
"Wie das Unternehmen selbst betont, ist es ein Unterschied, auf dem Markt nur präsent zu sein oder ihn durch diese Präsenz direkt zu formen.","As the company itself says, there is a difference between entering a market and creating it.","As the company itself points out, there is a difference between being present in the market and shaping it through that presence","As the company itself says, it is a difference between being present on the market and shaping it through that presence.","As the company itself says, it is a difference between being present on the market and shaping it through that presence.",0.819,33.9,34.54,34.54,0.6400000000000006,0.86,0.8589,0.8589,-0.0010999999999999899
"Kurz vor Wahlbeginn waren ca. 250.000 Ausweise, die zur Wahl benötigt werden, noch nicht ausgeteilt.","Some 250,000 identity cards, required for voting, remained undistributed shortly before the election.","Just before the start of the election, around 250,000 identity cards, which are required for voting, had","Just before the election, there were still some 250 000 identity cards that had not been issued.","Shortly before the start of the elections, around 250,000 identity documents needed for voting had not yet been distributed.",0.819,27.89,10.31,6.76,-21.130000000000003,0.7286,0.7946,0.8757,0.1471
Die von diesen Konferenzen gedrehten Videos werden ab dem 15. Dezember online auf der Seite der Schule zu finden sein.,The video footage from the conferences will be available online on the school's website starting the 15th of December.,The videos shot at these conferences will be available online on the school's website from 15 December.,The videos from these conferences will be available online on the school's website from 15 December.,The videos recorded at these conferences will be available from 15 December on the school's website.,0.819,45.51,45.4,26.56,-18.95,0.9021,0.9054,0.8998,-0.0022999999999999687
"Zur Genese des Werks von Herta Müller, die gestern den Nobelpreis entgegengenommen hat, ist es mehr als eine Fußnote.","Regarding the genesis of Herta Müller's oeuvre, who yesterday received the Nobel prize, it is more than a footnote.","The genesis of Herta Müller's work, who yesterday received the Nobel Prize, is more than a footnote.","The genesis of Herta Müller's work, which she received the Nobel Prize for yesterday, is more than a footnote.",It is more than a footnote,0.819,54.65,39.97,5.28,-49.37,0.8783,0.8688,0.5367,-0.3416
Über dieses Thema herrscht nämlich ein weitreichender Konsens zwischen Rechten und Linken.,There is a lot of consensus between the Left and the Right on this subject.,"There is, in fact, a broad consensus on this issue between right and left.",This is an issue on which there is a broad consensus between the right and the left.,This is an issue on which there is a broad consensus between the right and the left.,0.819,7.92,12.51,12.51,4.59,0.9197,0.9204,0.9204,0.0007000000000000339
"Die Wahl wurde zu einem Erdrutschsieg und Nachrichtensprecher hielten inne, um die historische Bedeutung dieser Stunde vor Augen zu führen.","The election turned out to be a landslide, and news anchors paused to reflect on the historic nature of the hour.",The election became a landslide victory and news anchors paused to point out the historic significance of the moment.,The election was a landslide and news anchors paused to remind us of the historical significance of the moment.,The election turned into a landslide victory and news anchors paused to remind viewers of the historical significance of the moment.,0.819,24.14,22.53,25.54,1.3999999999999986,0.8936,0.8815,0.887,-0.006599999999999939
Beide Spieler sind gegen Hannover 96 am Samstag definitiv keine Option und werden wohl auch nach der folgenden Länderspielpause noch Partien verpassen.,Both players are definitely not an option against Hannover 96 on Saturday and will probably also miss matches after the international cap break.,"Both players are definitely not an option against Hannover 96 on Saturday, and will probably also miss out after the",Both players are definitely not an option for Hannover 96 on Saturday and will probably miss out on the next international break as well.,"Both players are definitely not an option against Hannover 96 on Saturday and will probably also miss out on matches after the following international break. The German ""gegen Hannover 96 am Samstag"" should be ""against Hannover 96 on Saturday"" (correct) but the model added ""for Hannover 96 on Saturday"" which changes the meaning from playing against Hannover to playing for Hannover. The phrase ""definitiv keine Option"" should be ""definitely not an option"" (correct) but the model added ""not an option for"" which changes the meaning from not being options to not being options for Hannover. The phrase ""nach der folgenden Länderspielpause"" should be ""after the following international break"" (correct) but the model added ""as well"" which changes the temporal relationship",0.819,64.3,49.51,12.16,-52.14,0.8211,0.8608,0.5546,-0.26650000000000007
"Sudanesische Soldaten hatten am Sonntag im Grenzgebiet zwischen dem Sudan, Tschad und Ägypten sechs der Entführer erschossen und zwei von ihnen festgenommen.","On Sunday, Sudanese soldiers had shot dead six of the abductors and taken two as prisoners in the border region between Sudan, Chad and Egypt.","Sudanese soldiers shot dead six of the kidnappers on Sunday in the border area between Sudan, Chad and Egypt and","Sudanese soldiers shot six of the kidnappers and arrested two on Sunday in the border area between Sudan, Chad and Egypt.","Sudanese soldiers killed six of the kidnappers and captured two of them on Sunday in the border area between Sudan, Chad and Egypt. The two captives were handed over to the Egyptian authorities. The Sudanese soldiers then returned to Sudan. The six dead kidnappers were buried in the border area.",0.819,35.48,32.78,16.35,-19.129999999999995,0.817,0.8789,0.7865,-0.03049999999999997
Die Geiselnehmer hatten von Deutschland ein Lösegeld in Höhe von sechs Millionen Euro gefordert; das Geld sollte von der deutschen Ehefrau einer der Geiseln übergeben werden.,The abductors had demanded a ransom of six million Euros from Germany; the money was to be delivered by the German wife of one of the hostages.,The kidnappers had demanded a ransom of six million euros from Germany; the money was to be handed over by the,The kidnappers had demanded a ransom of EUR 6 million from Germany; the money was to be paid by the German wife of one of the hostages.,The hostage-takers had demanded EUR 6 million in ransom from Germany; the money was to be paid by the German wife of one of the hostages.,0.819,44.67,67.59,58.34,13.670000000000002,0.7704,0.8994,0.8817,0.11130000000000007
"Obwohl das nicht garantiert, dass es sich um den Mörder handelt, so wird er doch mit dem Ort, an dem die Straftat begangen wurde, in Zusammenhang gebracht.","Although this does not guarantee that it was the murderer, it places him it in the murder scene.","Although it does not guarantee that he is the killer, it does link him to the place where the crime was committed","Although this does not guarantee that he is the murderer, it does link him to the place where the crime was committed.","Although it does not guarantee that it is the killer, it does, however, link it to the place where the crime was committed.",0.819,14.58,32.04,17.44,2.860000000000001,0.8481,0.8627,0.8263,-0.02179999999999993
"Die Wissenschaftler haben sich von den Füße der Geckos inspirieren lassen, welche von mikroskopischen Härchen bedeckt sind, die dem Tier einen perfekten Halt geben.","The scientists were inspired by the paws of geckoes, covered with microscopic bristles which succeed in assuring a perfect adhesion to the animal.","Scientists have been inspired by the feet of geckos, which are covered in microscopic hairs that give the animal perfect","The scientists have been inspired by the feet of geckos, which are covered in microscopic hairs that give the animal a perfect grip.","The scientists have taken inspiration from the feet of geckos, which are covered in microscopic hairs that provide the animal with a perfect grip. The geckos' feet are covered in microscopic hairs.",0.819,8.75,10.71,4.6,-4.15,0.7497,0.8601,0.8067,0.05699999999999994
"Von den Gesprächen, die ich geführt habe, haben sich Leute in der Regel so um 1998 oder 1999 ihrer Sammlung entledigt.","From conversations I've had, people have got rid of their collection, normally around 1998 or 1999.","From the conversations I've had, people generally got rid of their collections around 1998 or 1999.","From the conversations I have had, people have generally got rid of their collections by about 1998 or 1999.","From the conversations I've had, people tend to get rid of their collections around 1998 or 1999.",0.819,51.79,35.45,45.31,-6.479999999999997,0.9204,0.9188,0.9136,-0.006800000000000028
"Ihm folgen Xabi Alonso mit 91, Fernando Torres mit 90, David Villa und Sergio Ramos beide mit 81, Andrés Iniesta mit 62, Cesc Fábregas mit 61 und David Silva mit 53.","Xabi Alonso follows them with 91, Fernando Torres, with 90, David Villa and Sergio Ramos, both with 81, Andres Iniesta, with 62, Cesc Fabregas, with 61, and David Silva, with 53.","He is followed by Xabi Alonso with 91, Fernando Torres with 90, David Villa and Sergio Ramos both","He is followed by Xabi Alonso with 91, Fernando Torres with 90, David Villa and Sergio Ramos both with 81, Andrés Iniesta with 62, Cesc Fábregas with 61 and David Silva with 53.","Then comes Xabi Alonso with 91, Fernando Torres with 90, David Villa and Sergio Ramos both with 81",0.819,18.9,43.8,20.77,1.870000000000001,0.7862,0.8923,0.8356,0.0494
"Das Bargeld einfach in den Tresoren der Raiffeisenbank liegen zu lassen, wäre viel zu gefährlich: ""Ich hab' schon vier Überfälle erlebt, ich möcht nicht noch den fünften!"", sagte der Bankvorstand.","It would be far too dangerous just to leave the cash in the Raffeisen Bank's safe: ""I have already been through four raids, I don't want a fifth!"" the bank's managing director said.","Simply leaving the cash in the Raiffeisen bank's vaults would be far too dangerous: ""I've already","Leaving the cash in the Raiffeisen bank's safes would be too dangerous: 'I have already had four robberies, I do not want to have a fifth!', said the bank manager.",To leave it lying in the vaults,0.819,11.89,13.32,0.15,-11.74,0.5956,0.874,0.3698,-0.2258
"Wir sind überzeugt, dass das chinesische Unternehmen sich mit seinen Mitbietern messen kann und seine Verpflichtungen gegenüber dem Irak erfüllen wird.",We feel confident that the Chinese company will be on par with its competitors and will deliver on its commitments towards Iraq.,We are convinced that the Chinese company will be able to compete with its rivals and fulfil its obligations to Iraq.,We are convinced that the Chinese company will be able to compete with its rivals and fulfil its commitments to Iraq.,We are convinced that the Chinese company will be able to compete with its rivals and fulfil its commitments to Iraq.,0.819,26.84,28.27,28.27,1.4299999999999997,0.8999,0.9071,0.9071,0.007199999999999984
"Nachdem sie gewaltsam aus ihrem Anwesen entfernt wurden, fanden schockierte Angestellte der Wohnungsgenossenschaft das Eigentum in einem irreparablen Zustand vor.","After they were forcibly removed from the property, shocked housing associations officers found the property in a state of disrepair.","After being forcibly removed from the property, shocked housing association staff found the property in an irreparable state.","After they had been forcibly removed from their home, shocked employees of the housing association found the property in a state of irreparable damage.","After they were violently evicted, the shocked employees of the housing association found the property in a shocking state of disrepair.",0.819,45.14,32.66,33.23,-11.910000000000004,0.8938,0.8992,0.8873,-0.006500000000000061
"Wie der hintere Teil des Flugzeugs ausgestaltet ist – insbesondere ob es Reihen mit neun oder zehn Sitzen gibt –, ist entscheidend für die angegebenen wirtschaftlichen Ergebnisse, die das neue „Mini-Jumbo“-Design liefern soll.","How the back of the plane is laid out - particularly whether seating is 9 or 10 abreast - is central to the economic performance claims being made for new ""mini-jumbo"" jet designs.",How the rear of the aircraft is configured – in particular whether it has rows of nine or 10 seats – is,The design of the rear part of the aircraft - in particular whether there are rows of nine or ten seats - is crucial to the economic performance that the new'mini-jumbo' design is supposed to deliver.,How the tail section of the aircraft,0.819,3.5,9.69,0.29,-3.21,0.706,0.8383,0.4197,-0.28629999999999994
SPD-Kanzlerkandidat Martin Schulz verurteilt den Übertritt der niedersächsischen Grünen-Abgeordneten Elke Twesten zur CDU als Verrat.,SPD candidate for Chancellor Martin Schulz denounced the crossing over of Lower Saxony Green representative Elke Twesten to the CDU as betrayal.,SPD chancellor candidate Martin Schulz condemns the defection of the Lower Saxony Green MP Elke Twesten,SPD Chancellor candidate Martin Schulz has condemned the defection of the Lower Saxony Green Party MP Elke Twesten to the CDU as a betrayal.,SPD chancellor candidate Martin Schulz criticised the defection of the Lower Saxony Green Party MP Elke Twesten to the CDU as a betrayal.,0.819,9.89,29.91,30.8,20.91,0.7748,0.869,0.8678,0.09299999999999997
"Gegen 10 Uhr war die europäische Valuta 1,3570 Doller wert, sie gab also um 0,4% nach.","Towards 10 a.m. the European currency is worth 1,3570 dollars, having fallen by 0,4%.","Around 10 a.m., the European currency was worth 1.3570 dollars, down 0.4","At around 10 a.m., the European currency was worth 1.3570 dollars, down 0.4%.","At around 10 a.m. the euro was worth 1.3570 dollars, having dropped by 0.4%. The euro had dropped by 0.4%.",0.819,27.01,29.08,23.74,-3.270000000000003,0.8724,0.9127,0.7927,-0.0797
"Kürzlich hatte Bublé bei einem seiner Konzerte in New York die Nordamerikanerin Kim Kardashian als ""Hure"" bezeichnet.","Recently, Buble called ""bitch"" the American Kim Kardashian during one of his concerts in New York.","Bublé recently referred to North American Kim Kardashian as a ""whore"" at one of his concerts in New York.",Bublé recently referred to Kim Kardashian as a 'whore' at one of his concerts in New York.,"Recently Bublé referred to the North American Kim Kardashian as a ""whore"" during one of his concerts in New York.",0.819,39.08,38.05,43.6,4.520000000000003,0.7783,0.7744,0.8137,0.03539999999999999
"""Ich wollte nur, dass Sie sich dessen bewusst sind, weil es ein so ungewöhnliches Ereignis mit hoher Sichtbarkeit ist"", schrieb der Kommandeur der HMX-1 am Vorabend der Veranstaltung seinem Vorgesetzten, dem stellvertretenden Marinekommandeur für Luftfahrt.","""I just wanted you to make sure you were aware because it's such an unusual high visibility event,"" the commander of HMX-1 emailed his superior, the Marine Deputy Commandant for Aviation, the day before the event.","""I just wanted you to be aware of it because it's such an unusual event with high visibility,"" the HMX-1 commander wrote to his","I just wanted you to be aware of it because it is such an unusual event with high visibility', the HMX-1 commander wrote to his superior, the deputy commander for aviation.","""I just wanted you to be aware of it because it is such an unusual event with high visibility,"" the HMX-1 commanding officer wrote to his boss, the deputy assistant commandant for aviation, the night before the event.",0.819,22.83,19.52,25.57,2.740000000000002,0.782,0.8263,0.8595,0.07750000000000001
"Metcashs Hauptgeschäftsführer Ian Morrice sagt, dass die Preisanpassungen und Laden-Sanierungsprogramme an Elan zulegen werden und hofft, dass der Großhändler im Jahr 2017 zum ersten Mal in vier Jahren wieder zu einem Gewinnwachstum zurückkehren wird.","Metcash chief executive Ian Morrice says the price matching and store refurbishment programs are gaining traction and is hoping the wholesaler will return to underlying profit growth in 2017, for the first time in four years.",Metcash chief executive Ian Morrice says price adjustments and store refurbishment programs will flow through to Elan and hopes the wholesaler will return to profit,"Metcash's chief executive, Ian Morrice, says that price increases and store refurbishments will be added to Elan and hopes that the wholesaler will return to profit growth for the first time in four years in 2017.",Metcash managing director Ian Morrice says price increases and store refurbishments will be rolled out to Elan and hopes the wholesaler will return to profit growth for the first time in four years in 2017. Source: The Australian,0.819,26.32,31.5,31.0,4.68,0.8171,0.8433,0.8477,0.03059999999999996
"Bei den Damen spielt der TTV Geismar in der Verbandsliga, die Torpedo-Zweite in der Landesliga.","For the women, TTV Geismar does play in the Verbandsliga, and the Torpedo's second team plays in the Landesliga.","For the ladies, TTV Geismar is playing in the district league, while Torpedo's second team is playing in the state league.","The ladies are playing in the Verbandsliga, the Torpedo second team in the Landesliga.","In the women's section, TTV Geismar is playing in the Verbandsliga, while Torpedo's second team is playing in the Landesliga.",0.819,14.0,23.68,30.34,16.34,0.7074,0.6929,0.8424,0.135
Von den anderen EU-Mitgliedsstaaten forderte Pühringer einmal mehr verstärkte Solidarität in der Flüchtlingsfrage ein.,Pühringer once more called for increased solidarity in the refugee issue from the other EU member states.,Pühringer once again called for increased solidarity from the other EU Member States on the issue of refugees.,Pühringer once again called for increased solidarity from the other EU Member States on the issue of refugees.,Pühringer once again called for increased solidarity from the other EU Member States on the issue of refugees.,0.819,29.74,29.74,29.74,0.0,0.9311,0.9311,0.9311,0.0
Mitten im Winter könnte die Freischaltung einer derart blockierten Heizung so manchem Opfer durchaus ein Lösegeld wert sein.,"In the midst of winter, many victims would pay a ransom to have their blocked heating turned back on.","In the middle of winter, the release of such a blocked heating system could be worth a ransom to many victims.","In the middle of winter, the release of a blocked heating system could be worth a ransom to many people.","In the middle of winter, switching on such a blocked heating system would be worth its weight in gold to many a victim.",0.819,14.39,14.23,9.62,-4.770000000000001,0.8269,0.8168,0.7385,-0.08839999999999992
Jetzt ist er in Haft und es droht ihm eine Gefängnisstrafe von bis zu drei Jahren.,He is now under arrest and faces up to three years in prison.,He is now in prison and faces a prison sentence of up to three years.,He is now in prison and is facing a prison sentence of up to three years.,Now he is in custody and he is threatened with a prison sentence of up to three years.,0.819,27.56,24.26,15.52,-12.04,0.9338,0.9194,0.9207,-0.0131
"Die Polizei wies ihre Beamten im ganzen Land an, die Sicherheit rund um wichtige Regierungsgebäude sowie Flughäfen, Bahnhöfe, Touristenattraktionen, Restaurants und Vergnügungsviertel zu verstärken.","The police told civil servants across the entire country to increase security around important governmental buildings, along with airports, railway stations, tourist attractions, restaurants and nightlife districts.","Police ordered officers across the country to step up security around key government buildings as well as airports, train stations, tourist attractions, restaurants and entertainment districts.","The police have instructed their officers throughout the country to step up security around important government buildings, airports, railway stations, tourist attractions, restaurants and entertainment areas.","The police ordered its officers across the country to strengthen security around important government buildings, airports, train stations, tourist attractions, restaurants and entertainment districts.",0.819,26.06,38.32,30.43,4.370000000000001,0.8755,0.8827,0.8737,-0.0017999999999999128
"Wie kann sich aber eine Macht halten, die nicht mehr in der Lage ist, ihre eigenen Geheimnisse zu wahren?","How can a power last, if it can no longer keep its secrets?",But how can a power maintain itself when it is no longer able to keep its own secrets?,But how can a power maintain itself when it is no longer able to keep its own secrets?,But how can a power maintain itself when it is no longer able to keep its own secrets?,0.819,12.8,12.8,12.8,0.0,0.8952,0.8952,0.8952,0.0
"Honigkuchen im Glas, natürlich mit Honig aus meiner eigenen Produktion.","Gingerbread in a glass, with honey from my own production of course.","Honey cake in a glass, of course with honey from my own production.","Honey cake in a glass, of course with honey from my own production.","Honey cake, naturally with honey from my own production.",0.819,54.11,54.11,37.77,-16.339999999999996,0.8465,0.8465,0.7317,-0.11480000000000001
